,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
170,1968-69,22,MIL,NBA,C,77,1236,10.9,.464,.319,,,,6.0,,,,0.2,1.0,1.2,.048,,,,,,cunnidi01
171,1969-70,23,MIL,NBA,C,60,416,9.7,.405,.234,,,,7.8,,,,-0.5,0.5,0.0,.001,,,,,,cunnidi01
172,1970-71,24,MIL,NBA,C,76,675,11.7,.455,.303,,,18.0,7.2,,,,-0.1,1.0,1.0,.068,,,,,,cunnidi01
173,1971-72,25,HOU,NBA,C,63,720,10.8,.433,.305,,,15.3,9.7,,,,-0.3,1.3,1.0,.068,,,,,,cunnidi01
174,1972-73,26,MIL,NBA,C,72,692,9.1,.441,.321,,,14.6,5.7,,,,-0.2,1.2,1.0,.071,,,,,,cunnidi01
175,1973-74,27,MIL,NBA,C,8,45,6.1,.330,1.167,2.4,31.7,18.1,0.0,2.0,2.3,,-0.1,0.1,0.0,-0.009,,-11.7,-0.7,-12.5,-0.1,cunnidi01
176,1974-75,28,MIL,NBA,C,2,8,4.6,,,0.0,25.3,13.1,14.4,0.0,0.0,,0.0,0.0,0.0,.092,,-9.9,1.9,-8.0,0.0,cunnidi01
177,1974-75,23,NYK,NBA,SG,47,401,11.0,.487,.255,3.8,5.8,4.8,11.2,0.3,0.1,,0.2,0.1,0.3,.034,,-2.2,-3.8,-6.0,-0.4,darkje01
178,1971-72,22,CLE,NBA,SG,61,1144,12.3,.466,.297,,,3.9,15.9,,,,0.1,0.7,0.8,.034,,,,,,davisch01
179,1972-73,23,TOT,NBA,SG,75,1419,11.8,.465,.266,,,4.0,18.1,,,,0.3,0.4,0.7,.025,,,,,,davisch01
180,1972-73,23,CLE,NBA,SG,6,86,11.8,.499,.171,,,2.8,18.4,,,,0.1,0.1,0.2,.099,,,,,,davisch01
181,1972-73,23,POR,NBA,SG,69,1333,11.8,.463,.273,,,4.0,18.1,,,,0.2,0.3,0.6,.020,,,,,,davisch01
182,1973-74,24,POR,NBA,SG,8,90,8.2,.371,.100,2.2,10.4,6.2,16.2,1.0,0.0,,-0.1,0.0,-0.1,-0.068,,-6.0,-3.8,-9.9,-0.2,davisch01
183,1972-73,23,CLE,NBA,PF,81,2151,10.9,.451,.297,,,12.7,7.5,,,,-0.5,2.8,2.3,.051,,,,,,davisdw01
184,1973-74,24,CLE,NBA,PF,76,2477,13.5,.483,.318,6.8,20.7,13.3,10.5,1.2,1.6,,1.3,2.4,3.7,.072,,-1.2,0.8,-0.4,1.0,davisdw01
185,1974-75,25,CLE,NBA,PF,78,1964,13.6,.495,.368,5.8,19.3,12.5,10.8,1.1,1.1,,1.1,2.3,3.3,.082,,-1.0,0.3,-0.8,0.6,davisdw01
186,1975-76,26,GSW,NBA,PF,72,866,11.5,.471,.420,9.7,15.2,12.4,6.6,1.0,1.7,,0.3,1.2,1.5,.084,,-2.8,-0.2,-3.0,-0.2,davisdw01
187,1976-77,27,GSW,NBA,PF,33,552,8.6,.511,.581,6.2,11.2,8.7,6.2,0.9,0.8,,0.2,0.4,0.6,.049,,-2.9,-0.9,-3.8,-0.2,davisdw01
188,1967-68,26,STL,NBA,C,50,394,9.1,.440,.460,,,,4.5,,,,-0.2,0.4,0.2,.029,,,,,,davisji01
189,1968-69,27,ATL,NBA,C,78,1367,17.3,.511,.407,,,,9.9,,,,2.2,1.6,3.8,.134,,,,,,davisji01
190,1969-70,28,ATL,NBA,C,82,2623,14.4,.515,.337,,,,11.4,,,,2.6,1.7,4.3,.079,,,,,,davisji01
191,1970-71,29,ATL,NBA,C,82,1864,12.8,.538,.573,,,13.2,7.4,,,,2.6,0.9,3.5,.090,,,,,,davisji01
192,1971-72,30,TOT,NBA,C,75,983,12.5,.486,.456,,,13.3,7.1,,,,0.5,0.4,0.9,.044,,,,,,davisji01
193,1971-72,30,ATL,NBA,C,11,119,6.2,.318,.545,,,14.8,8.2,,,,-0.3,0.1,-0.3,-0.101,,,,,,davisji01
194,1971-72,30,HOU,NBA,C,12,180,9.6,.438,.704,,,11.0,3.4,,,,-0.1,0.2,0.1,.035,,,,,,davisji01
195,1971-72,30,DET,NBA,C,52,684,14.3,.520,.390,,,13.6,7.9,,,,0.9,0.1,1.0,.072,,,,,,davisji01
196,1972-73,31,DET,NBA,C,73,771,16.1,.544,.444,,,16.5,9.6,,,,1.5,0.8,2.3,.142,,,,,,davisji01
197,1973-74,32,DET,NBA,C,78,947,13.7,.471,.491,11.1,20.7,15.9,12.1,1.9,1.7,,0.0,1.8,1.8,.092,,-1.6,1.6,0.0,0.5,davisji01
198,1974-75,33,DET,NBA,C,79,1078,14.5,.515,.450,9.9,19.1,14.5,11.5,2.2,1.8,,1.1,1.3,2.3,.104,,-1.0,1.2,0.3,0.6,davisji01
199,1973-74,23,NYK,NBA,PF,30,167,10.5,.382,.168,10.7,23.3,17.0,7.0,0.8,1.3,,-0.4,0.3,-0.2,-0.045,,-5.9,-3.0,-8.9,-0.3,davisme01
200,1974-75,24,NYK,NBA,PF,62,903,12.6,.418,.177,8.0,29.5,18.6,8.8,0.8,0.5,,-0.7,1.1,0.4,.024,,-4.3,-1.5,-5.8,-0.9,davisme01
201,1975-76,25,NYK,NBA,PF,42,408,14.8,.423,.150,10.7,26.9,18.7,11.1,1.8,0.7,,-0.2,0.6,0.4,.045,,-2.4,-0.4,-2.7,-0.1,davisme01
202,1976-77,26,TOT,NBA,PF,56,1094,10.7,.397,.196,8.9,18.8,13.7,9.7,1.3,0.3,,-1.5,1.2,-0.4,-0.016,,-4.2,-0.9,-5.1,-0.9,davisme01
203,1976-77,26,NYK,NBA,PF,22,342,10.1,.421,.282,9.4,21.0,15.3,8.7,1.2,0.2,,-0.3,0.4,0.1,.010,,-4.0,-0.4,-4.3,-0.2,davisme01
204,1976-77,26,NYN,NBA,PF,34,752,11.0,.389,.169,8.7,17.7,13.0,10.2,1.4,0.3,,-1.2,0.8,-0.4,-0.027,,-4.2,-1.2,-5.4,-0.7,davisme01
205,1962-63,22,DET,NBA,SF,80,2352,14.5,.476,.304,,,,,,,,1.3,2.3,3.6,.074,,,,,,debusda01
206,1963-64,23,DET,NBA,SF,15,304,13.9,.425,.323,,,,,,,,-0.2,0.2,0.0,-0.003,,,,,,debusda01
207,1964-65,24,DET,NBA,PF,79,2769,17.4,.476,.365,,,,12.8,,,,2.8,3.7,6.6,.114,,,,,,debusda01
208,,25,DET,NBA,SF,79,2696,15.7,.447,.294,,,,10.9,,,,-0.1,3.7,3.7,.065,,,,,,debusda01
209,,26,DET,NBA,SF,78,2897,16.2,.473,.401,,,,10.4,,,,1.6,4.3,5.9,.097,,,,,,debusda01
210,,27,DET,NBA,SF,80,3125,15.0,.483,.336,,,,7.6,,,,1.8,2.9,4.7,.072,,,,,,debusda01
211,1968-69,28,TOT,NBA,PF,76,2943,14.4,.483,.288,,,,8.8,,,,2.2,3.0,5.2,.085,,,,,,debusda01
212,1968-69,28,DET,NBA,PF,29,1092,14.7,.491,.307,,,,7.8,,,,1.0,0.5,1.5,.064,,,,,,debusda01
213,1968-69,28,NYK,NBA,PF,47,1851,14.3,.478,.276,,,,9.4,,,,1.2,2.6,3.8,.097,,,,,,debusda01
214,,29,NYK,NBA,PF,79,2627,14.8,.482,.237,,,,9.5,,,,0.7,5.8,6.6,.120,,,,,,debusda01
215,,30,NYK,NBA,PF,81,2891,15.4,.458,.251,,,14.2,10.3,,,,-0.2,6.4,6.2,.102,,,,,,debusda01
216,,31,NYK,NBA,PF,80,3072,15.0,.462,.218,,,14.4,13.2,,,,-0.2,4.9,4.8,.075,,,,,,debusda01
217,,32,NYK,NBA,PF,77,2827,16.0,.470,.212,,,13.8,12.5,,,,0.9,5.8,6.6,.113,,,,,,debusda01
218,,33,NYK,NBA,PF,71,2699,16.3,.490,.179,5.2,24.2,14.8,13.9,1.2,0.8,,2.4,4.6,7.0,.125,,0.1,1.6,1.7,2.5,debusda01
219,1974-75,22,SEA,NBA,SG,58,666,12.2,.458,.169,1.8,7.3,4.5,10.2,1.6,0.3,,0.1,0.4,0.5,.033,,-3.4,-3.0,-6.4,-0.7,derliro01
220,1975-76,23,SEA,NBA,SG,49,339,13.7,.464,.309,2.4,5.9,4.1,11.3,1.4,0.2,,0.2,0.2,0.3,.049,,-2.7,-4.3,-6.9,-0.4,derliro01
221,1975-76,24,DET,NBA,SG,17,112,4.6,.388,.552,2.7,0.0,1.4,8.8,0.8,0.5,,-0.2,0.0,-0.2,-0.070,,-5.9,-3.3,-9.2,-0.2,dickehe01
222,1976-77,25,ATL,NBA,PG,6,63,8.5,.548,.667,0.0,3.4,1.7,23.7,0.7,0.0,,0.0,0.0,0.0,.000,,-3.1,-4.4,-7.5,-0.1,dickehe01
223,1973-74,23,BOS,NBA,C,24,137,10.2,.396,.594,10.2,17.2,13.8,10.5,1.6,0.0,,-0.3,0.2,-0.1,-0.038,,-4.0,-2.2,-6.3,-0.1,downist01
224,1974-75,24,BOS,NBA,C,3,9,-6.5,.000,1.000,0.0,21.9,11.0,0.0,0.0,0.0,,-0.1,0.0,-0.1,-0.387,,-19.6,-4.0,-23.6,0.0,downist01
225,1971-72,23,CIN,NBA,SF,19,233,8.1,.454,.354,,,8.3,8.1,,,,-0.1,0.1,0.0,.002,,,,,,durreke01
226,1972-73,24,KCO,NBA,SF,8,65,7.4,.449,.381,,,11.2,5.8,,,,0.0,0.0,0.0,-0.008,,,,,,durreke01
227,1973-74,25,KCO,NBA,SF,45,462,13.0,.519,.392,6.3,11.3,8.8,6.2,1.3,0.6,,0.3,0.2,0.5,.052,,-1.9,-2.8,-4.7,-0.3,durreke01
228,1974-75,26,TOT,NBA,SF,48,445,10.1,.437,.313,8.0,15.5,11.7,6.0,0.9,1.0,,-0.3,0.4,0.1,.013,,-4.5,-2.2,-6.8,-0.5,durreke01
229,1974-75,26,KCO,NBA,SF,21,175,11.2,.432,.256,8.3,15.4,11.9,7.1,1.3,1.2,,-0.2,0.2,0.0,.010,,-4.3,-2.4,-6.7,-0.2,durreke01
230,1974-75,26,PHI,NBA,SF,27,270,9.4,.441,.364,7.8,15.5,11.6,5.2,0.7,0.8,,-0.1,0.2,0.1,.015,,-4.7,-2.1,-6.8,-0.3,durreke01
231,1974-75,22,WSB,NBA,PG,37,137,13.1,.411,.277,5.9,11.0,8.4,14.1,5.3,0.8,,-0.2,0.4,0.1,.038,,-2.2,2.2,0.0,0.1,duvalde01
232,1975-76,23,ATL,NBA,PG,13,130,9.1,.383,.209,0.8,5.7,3.2,21.4,2.1,0.8,,-0.2,0.1,-0.1,-0.039,,-4.7,-2.3,-7.1,-0.2,duvalde01
233,1966-67,22,SFW,NBA,SF,41,333,13.1,.437,.152,,,,10.5,,,,-0.2,0.5,0.4,.056,,,,,,ellisjo01
234,1967-68,23,SFW,NBA,SF,51,624,10.0,.392,.166,,,,8.0,,,,-1.2,0.9,-0.3,-0.020,,,,,,ellisjo01
235,1968-69,24,SFW,NBA,SF,74,1731,13.6,.433,.214,,,,11.7,,,,-1.2,2.5,1.3,.036,,,,,,ellisjo01
236,1969-70,25,SFW,NBA,SF,76,2380,13.0,.448,.221,,,,8.5,,,,-1.7,2.7,1.0,.019,,,,,,ellisjo01
237,1970-71,26,SFW,NBA,SF,80,2275,10.7,.437,.226,,,9.9,9.8,,,,-1.4,1.8,0.5,.010,,,,,,ellisjo01
238,1971-72,27,GSW,NBA,SF,78,1462,12.3,.443,.194,,,11.9,9.6,,,,-1.0,2.2,1.3,.042,,,,,,ellisjo01
239,1972-73,28,GSW,NBA,PF,74,1054,13.2,.442,.191,,,12.2,11.1,,,,-0.5,1.6,1.1,.051,,,,,,ellisjo01
240,1973-74,29,GSW,NBA,SF,50,515,8.5,.344,.163,6.9,15.3,11.2,8.7,2.8,0.9,,-0.9,0.7,-0.2,-0.020,,-5.6,0.4,-5.2,-0.4,ellisjo01
241,1962-63,22,LAL,NBA,C,80,1628,11.4,.466,.381,,,,,,,,0.4,1.9,2.3,.067,,,,,,ellisle01
242,1963-64,23,LAL,NBA,C,78,1459,12.1,.467,.359,,,,,,,,0.6,1.0,1.6,.053,,,,,,ellisle01
243,1964-65,24,LAL,NBA,C,80,2026,14.2,.497,.406,,,,3.4,,,,2.5,1.3,3.8,.090,,,,,,ellisle01
244,1965-66,25,LAL,NBA,C,80,2219,13.0,.467,.276,,,,4.4,,,,0.9,1.9,2.8,.062,,,,,,ellisle01
245,1966-67,26,BAL,NBA,C,81,2938,13.6,.466,.245,,,,7.5,,,,0.7,2.5,3.2,.052,,,,,,ellisle01
246,1967-68,27,BAL,NBA,C,78,2719,13.7,.522,.358,,,,7.3,,,,3.2,3.3,6.4,.114,,,,,,ellisle01
247,1968-69,28,BAL,NBA,C,80,1603,12.8,.483,.294,,,,5.6,,,,1.0,2.6,3.6,.108,,,,,,ellisle01
248,1969-70,29,BAL,NBA,C,72,1163,13.3,.510,.280,,,,4.9,,,,0.9,1.6,2.5,.105,,,,,,ellisle01
249,1970-71,30,POR,NBA,C,74,2581,15.6,.487,.238,,,15.3,12.1,,,,1.7,3.0,4.7,.087,,,,,,ellisle01
250,1971-72,31,LAL,NBA,C,74,1081,10.9,.500,.317,,,12.7,4.9,,,,0.6,1.6,2.3,.102,,,,,,ellisle01
251,1972-73,32,TOT,NBA,PF-C,79,2600,13.1,.467,.166,,,13.3,7.5,,,,0.4,1.6,2.1,.038,,,,,,ellisle01
252,1972-73,32,LAL,NBA,C,10,156,3.4,.308,.125,,,9.6,2.2,,,,-0.4,0.2,-0.2,-0.061,,,,,,ellisle01
253,1972-73,32,PHI,NBA,PF,69,2444,13.8,.474,.168,,,13.6,7.8,,,,0.8,1.5,2.3,.044,,,,,,ellisle01
254,1973-74,33,PHI,NBA,C,81,2831,13.2,.494,.271,9.5,21.2,15.1,9.2,1.3,1.6,,2.5,3.4,5.8,.099,,-1.8,2.3,0.5,1.8,ellisle01
255,1974-75,34,PHI,NBA,PF,82,2183,12.3,.485,.159,9.0,18.1,13.5,7.6,0.9,1.3,,2.1,2.2,4.3,.094,,-2.4,0.7,-1.6,0.2,ellisle01
256,1975-76,35,PHI,NBA,C,29,489,10.9,.482,.212,9.3,14.8,12.1,5.7,1.5,0.9,,0.3,0.5,0.9,.085,,-3.0,0.1,-3.0,-0.1,ellisle01
257,1965-66,21,SFW,NBA,SF,64,646,8.3,.394,.243,,,,7.6,,,,-0.9,0.7,-0.2,-0.016,,,,,,erickke01
258,1966-67,22,CHI,NBA,SF,76,1454,10.1,.413,.248,,,,10.9,,,,-1.6,1.7,0.2,.005,,,,,,erickke01
259,1967-68,23,CHI,NBA,SF,78,2257,12.8,.450,.273,,,,16.6,,,,-0.3,2.4,2.1,.044,,,,,,erickke01
260,1968-69,24,LAL,NBA,SG,77,1974,9.9,.459,.278,,,,12.9,,,,0.4,1.6,1.9,.047,,,,,,erickke01
261,1969-70,25,LAL,NBA,SF,68,1755,11.8,.492,.217,,,,15.3,,,,0.8,2.1,2.9,.079,,,,,,erickke01
262,1970-71,26,LAL,NBA,SF,73,2272,11.5,.494,.143,,,8.0,12.5,,,,1.6,1.7,3.3,.070,,,,,,erickke01
263,1971-72,27,LAL,NBA,SF,15,262,11.4,.500,.084,,,6.6,15.9,,,,0.2,0.4,0.5,.099,,,,,,erickke01
264,1972-73,28,LAL,NBA,SF,76,1920,12.0,.461,.158,,,8.0,15.9,,,,0.2,2.6,2.8,.070,,,,,,erickke01
265,1973-74,29,PHO,NBA,SF,66,2033,15.3,.523,.268,4.7,15.8,10.3,14.3,1.4,0.5,,2.9,1.1,4.1,.096,,0.5,-0.6,-0.1,1.0,erickke01
266,1974-75,30,PHO,NBA,SF,49,1469,13.9,.483,.280,4.8,12.3,8.5,16.7,1.6,0.4,,1.2,1.2,2.4,.078,,-0.4,-0.3,-0.7,0.5,erickke01
267,1975-76,31,PHO,NBA,SF,74,1850,14.1,.518,.242,6.3,13.1,9.7,14.4,1.9,0.2,,2.0,1.8,3.8,.098,,-0.5,-0.2,-0.7,0.6,erickke01
268,1976-77,32,PHO,NBA,SF,50,949,11.1,.508,.170,4.1,12.2,8.2,15.4,1.4,0.4,,0.4,1.0,1.4,.071,,-2.4,0.1,-2.3,-0.1,erickke01
269,1976-77,22,PHO,NBA,SG,48,487,15.9,.603,.611,4.0,12.4,8.2,10.8,1.0,0.8,,1.0,0.5,1.5,.145,,-0.3,-1.5,-1.8,0.0,feherbu01
270,1966-67,24,LAL,NBA,C,27,141,7.7,.392,.255,,,,4.2,,,,-0.2,0.2,0.0,-0.005,,,,,,finkeha01
271,1967-68,25,SDR,NBA,C,53,1116,17.5,.534,.388,,,,9.4,,,,2.3,1.1,3.4,.146,,,,,,finkeha01
272,1968-69,26,SDR,NBA,C,35,332,13.1,.500,.369,,,,8.1,,,,0.3,0.5,0.9,.123,,,,,,finkeha01
273,1969-70,27,BOS,NBA,C,80,1866,13.1,.494,.341,,,,7.3,,,,1.0,2.4,3.4,.087,,,,,,finkeha01
274,1970-71,28,BOS,NBA,C,80,1234,12.1,.478,.260,,,12.0,8.1,,,,0.5,1.8,2.3,.091,,,,,,finkeha01
275,1971-72,29,BOS,NBA,C,78,736,11.1,.434,.291,,,15.6,10.0,,,,-0.5,1.5,1.0,.068,,,,,,finkeha01
276,1972-73,30,BOS,NBA,C,76,496,11.4,.470,.301,,,13.7,6.5,,,,0.1,1.1,1.2,.119,,,,,,finkeha01
277,1973-74,31,BOS,NBA,C,60,427,11.6,.497,.331,9.5,20.7,15.3,8.1,0.3,0.8,,0.3,0.6,0.9,.096,,-3.3,-0.7,-4.0,-0.2,finkeha01
278,1974-75,32,BOS,NBA,C,62,518,7.5,.429,.333,6.4,15.0,10.8,7.7,0.6,0.3,,-0.2,0.6,0.4,.038,,-5.1,-0.5,-5.6,-0.5,finkeha01
279,1975-76,22,NYK,NBA,SG,2,14,-0.5,.200,.000,7.2,14.9,11.0,0.0,3.3,0.0,,-0.1,0.0,0.0,-0.163,,-12.2,-2.7,-14.9,0.0,foglela01
280,1968-69,22,CIN,NBA,SF,56,497,8.7,.430,.342,,,,9.6,,,,-0.3,0.1,-0.2,-0.019,,,,,,fostefr01
281,1969-70,23,CIN,NBA,SF,74,2077,12.4,.485,.237,,,,7.1,,,,0.8,1.3,2.1,.048,,,,,,fostefr01
282,1970-71,24,TOT,NBA,SF,67,909,9.6,.445,.288,,,7.5,8.9,,,,-0.4,0.8,0.4,.022,,,,,,fostefr01
283,1970-71,24,CIN,NBA,SF,1,21,5.1,.376,.375,,,8.6,0.0,,,,0.0,0.0,0.0,-0.076,,,,,,fostefr01
284,1970-71,24,PHI,NBA,SF,66,888,9.7,.447,.286,,,7.4,9.2,,,,-0.3,0.8,0.5,.024,,,,,,fostefr01
285,1971-72,25,PHI,NBA,SF,74,1699,12.2,.466,.290,,,7.3,7.6,,,,0.0,1.1,1.1,.031,,,,,,fostefr01
286,1972-73,26,DET,NBA,SF,63,1460,8.1,.411,.139,,,6.1,8.5,,,,-1.8,0.9,-0.9,-0.031,,,,,,fostefr01
287,1973-74,27,CLE,NBA,SF,58,649,12.1,.440,.222,6.4,10.9,8.5,13.8,1.4,0.5,,0.0,0.4,0.3,.026,,-2.2,-2.0,-4.2,-0.4,fostefr01
288,1974-75,28,CLE,NBA,SF,73,1136,11.5,.446,.186,5.2,5.1,5.1,13.6,0.9,0.1,,0.0,0.4,0.4,.017,,-1.8,-3.1,-4.9,-0.8,fostefr01
289,1976-77,30,BUF,NBA,SF,59,689,7.7,.428,.178,4.8,6.3,5.6,9.8,1.0,0.0,,-0.4,0.2,-0.2,-0.017,,-4.7,-2.5,-7.2,-0.9,fostefr01
290,1967-68,24,TOT,NBA,C,55,624,11.4,.475,.671,,,,5.6,,,,0.2,0.4,0.6,.046,,,,,,foxji01
291,1967-68,24,CIN,NBA,C,31,244,13.6,.482,.709,,,,6.2,,,,0.1,0.1,0.2,.041,,,,,,foxji01
292,1967-68,24,DET,NBA,C,24,380,9.9,.467,.634,,,,5.2,,,,0.1,0.3,0.4,.050,,,,,,foxji01
293,1968-69,25,TOT,NBA,C,76,2354,13.9,.520,.394,,,,9.3,,,,2.9,0.9,3.9,.079,,,,,,foxji01
294,1968-69,25,DET,NBA,C,25,375,13.2,.520,.552,,,,7.7,,,,0.4,0.2,0.6,.078,,,,,,foxji01
295,1968-69,25,PHO,NBA,C,51,1979,14.1,.521,.368,,,,9.6,,,,2.5,0.7,3.3,.079,,,,,,foxji01
296,1969-70,26,PHO,NBA,C,81,2041,15.6,.572,.359,,,,6.3,,,,4.7,0.9,5.6,.133,,,,,,foxji01
297,1970-71,27,CHI,NBA,C,82,1628,19.5,.531,.525,,,17.4,17.1,,,,3.1,3.0,6.1,.181,,,,,,foxji01
298,1971-72,28,TOT,NBA,C,81,2180,14.4,.509,.377,,,16.2,5.6,,,,2.2,1.2,3.4,.075,,,,,,foxji01
299,1971-72,28,CHI,NBA,C,10,133,14.7,.459,.528,,,19.4,6.1,,,,0.0,0.4,0.3,.119,,,,,,foxji01
300,1971-72,28,CIN,NBA,C,71,2047,14.4,.513,.366,,,16.0,5.5,,,,2.2,0.8,3.1,.072,,,,,,foxji01
301,1972-73,29,SEA,NBA,C,74,2439,16.0,.580,.432,,,16.1,9.7,,,,5.2,1.2,6.4,.126,,,,,,foxji01
302,1973-74,30,SEA,NBA,C,78,2179,16.3,.552,.435,10.4,22.0,15.9,13.7,1.1,0.5,,4.4,2.2,6.6,.146,,1.5,0.8,2.3,2.4,foxji01
303,1974-75,31,SEA,NBA,C,75,1766,14.7,.534,.393,7.4,21.1,14.2,10.6,1.2,0.5,,2.6,2.0,4.6,.124,,-0.6,0.2,-0.4,0.7,foxji01
304,1975-76,32,MIL,NBA,C,70,918,12.4,.572,.389,9.6,16.9,13.3,6.0,1.4,0.9,,1.3,0.9,2.2,.116,,-1.4,0.1,-1.3,0.2,foxji01
305,1976-77,33,NYN,NBA,C,71,1165,13.8,.517,.286,8.3,21.0,14.3,6.7,0.8,1.2,,1.0,1.3,2.4,.097,,-2.5,-0.9,-3.4,-0.4,foxji01
306,1973-74,23,PHI,NBA,SF,35,265,10.9,.438,.398,7.6,12.1,9.8,7.6,2.0,0.2,,-0.2,0.2,0.0,.000,,-3.8,-1.8,-5.6,-0.2,freemro01
307,1969-70,23,LAL,NBA,SG,73,2318,9.4,.477,.199,,,,10.1,,,,0.3,2.0,2.3,.047,,,,,,garredi01
308,1970-71,24,BUF,NBA,PG,75,2375,11.6,.476,.278,,,5.7,15.7,,,,1.0,1.4,2.4,.048,,,,,,garredi01
309,1971-72,25,BUF,NBA,SG,73,1905,11.8,.489,.214,,,5.7,12.6,,,,1.2,0.4,1.6,.039,,,,,,garredi01
310,1972-73,26,BUF,NBA,SG,78,1805,11.2,.452,.135,,,5.4,17.0,,,,-0.3,0.4,0.1,.001,,,,,,garredi01
311,1973-74,27,TOT,NBA,SG,40,326,6.3,.376,.151,4.9,7.8,6.4,9.1,1.4,0.2,,-0.6,0.4,-0.2,-0.034,,-5.8,-1.5,-7.3,-0.4,garredi01
312,1973-74,27,NYK,NBA,SG,25,239,6.0,.383,.143,4.4,7.0,5.7,7.9,1.4,0.2,,-0.4,0.3,-0.2,-0.032,,-5.8,-1.5,-7.3,-0.3,garredi01
313,1973-74,27,MIL,NBA,SG,15,87,7.2,.359,.171,6.3,9.8,8.2,12.7,1.6,0.0,,-0.2,0.1,-0.1,-0.038,,-5.7,-1.6,-7.3,-0.1,garredi01
314,1972-73,22,CHI,NBA,SF,35,211,16.7,.475,.263,,,14.5,6.0,,,,0.1,0.4,0.5,.115,,,,,,garrero01
315,1973-74,23,CHI,NBA,SF,41,373,9.2,.396,.174,8.5,11.0,9.7,4.5,0.6,1.3,,-0.5,0.4,-0.1,-0.011,,-5.8,-2.7,-8.4,-0.6,garrero01
316,1974-75,24,CHI,NBA,SF,70,1183,14.2,.516,.205,7.2,14.8,11.0,6.0,1.0,0.6,,1.6,1.5,3.1,.126,,-1.5,-1.6,-3.1,-0.3,garrero01
317,1975-76,25,TOT,NBA,SF,55,540,14.9,.469,.252,8.0,14.3,11.0,5.0,2.2,0.7,,0.4,0.7,1.1,.096,,-1.6,-1.8,-3.4,-0.2,garrero01
318,1975-76,25,CHI,NBA,SF,14,324,14.8,.505,.336,7.9,16.0,11.7,3.5,1.2,0.7,,0.5,0.3,0.8,.125,,-1.6,-2.1,-3.7,-0.1,garrero01
319,1975-76,25,CLE,NBA,SF,41,216,15.0,.429,.165,8.3,11.8,10.0,7.2,3.7,0.8,,-0.1,0.4,0.2,.054,,-1.6,-1.4,-3.0,-0.1,garrero01
320,1976-77,26,TOT,NBA,SF,62,598,12.1,.484,.213,6.3,13.1,9.6,6.1,1.6,0.9,,0.3,0.4,0.8,.064,,-2.7,-1.7,-4.4,-0.4,garrero01
321,1976-77,26,CLE,NBA,SF,29,215,12.2,.477,.237,4.6,14.7,9.5,4.7,1.5,0.8,,0.1,0.2,0.4,.079,,-3.2,-2.1,-5.3,-0.2,garrero01
322,1976-77,26,MIL,NBA,SF,33,383,12.0,.488,.199,7.2,12.2,9.7,6.9,1.6,0.9,,0.2,0.2,0.4,.055,,-2.4,-1.5,-3.9,-0.2,garrero01
323,1973-74,23,BUF,NBA,PF,6,11,3.9,.250,.000,9.3,35.2,22.6,0.0,0.0,0.0,,0.0,0.0,0.0,-0.134,,-14.1,-7.4,-21.5,-0.1,garviji01
324,1971-72,23,HOU,NBA,SF,64,757,6.9,.400,.249,,,8.4,8.5,,,,-1.1,1.0,-0.1,-0.006,,,,,,gibbsdi01
325,1972-73,24,TOT,NBA,SF,67,735,6.5,.414,.284,,,6.7,10.4,,,,-0.6,0.1,-0.6,-0.036,,,,,,gibbsdi01
326,1972-73,24,HOU,NBA,SF,1,2,-8.1,.000,.000,,,0.0,52.2,,,,0.0,0.0,0.0,-0.526,,,,,,gibbsdi01
327,1972-73,24,KCO,NBA,SF,66,733,6.6,.416,.285,,,6.7,10.3,,,,-0.6,0.0,-0.5,-0.035,,,,,,gibbsdi01
328,1973-74,25,SEA,NBA,SF,71,1528,12.4,.486,.287,5.5,8.8,7.1,7.3,1.1,0.6,,1.3,0.8,2.1,.065,,-1.7,-2.3,-4.0,-0.8,gibbsdi01
329,1974-75,26,WSB,NBA,SF,59,424,11.0,.449,.337,6.1,8.3,7.2,6.2,1.3,0.4,,-0.1,0.6,0.4,.050,,-3.6,-2.2,-5.8,-0.4,gibbsdi01
330,1975-76,27,BUF,NBA,SF,72,866,9.8,.490,.309,5.2,7.5,6.4,7.7,0.8,0.8,,0.2,0.5,0.7,.039,,-3.5,-2.3,-5.9,-0.8,gibbsdi01
331,1969-70,23,CIN,NBA,SG,57,1161,11.0,.443,.206,,,,19.3,,,,-0.6,1.1,0.4,.019,,,,,,gillihe01
332,1970-71,24,BUF,NBA,SG,80,2082,13.1,.459,.211,,,7.3,20.5,,,,0.0,1.4,1.4,.033,,,,,,gillihe01
333,1971-72,25,ATL,NBA,PG,82,2337,13.1,.491,.224,,,7.0,22.0,,,,1.5,1.5,2.9,.061,,,,,,gillihe01
334,1972-73,26,ATL,NBA,PG,76,2741,14.0,.496,.149,,,6.9,23.1,,,,2.5,2.4,4.9,.086,,,,,,gillihe01
335,1973-74,27,ATL,NBA,PG,62,2003,15.8,.483,.158,3.0,10.5,6.7,24.6,2.9,0.5,,1.4,2.1,3.4,.082,,0.7,0.4,1.1,1.6,gillihe01
