,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,ws-dum,ows,dws,ws,ws_per_48,id
1827,,26,NYK,NBA,PG,64,2018,18.9,.491,.612,,,,,,4.7,1.9,6.6,.157,mcguidi01
1828,1952-53,27,NYK,NBA,PG,61,1783,15.5,.445,.721,,,,,,1.9,2.7,4.7,.125,mcguidi01
1829,,28,NYK,NBA,PG,68,2343,16.0,.482,.700,,,,,,4.6,1.7,6.3,.129,mcguidi01
1830,,29,NYK,NBA,PG,71,2310,16.8,.453,.522,,,,,,2.7,2.6,5.3,.110,mcguidi01
1831,,30,NYK,NBA,PG,62,1685,12.7,.406,.441,,,,,,0.2,1.2,1.3,.038,mcguidi01
1832,1956-57,31,NYK,NBA,PG,72,1191,14.2,.440,.445,,,,,,1.1,1.0,2.1,.084,mcguidi01
1833,,32,DET,NBA,PG,69,2311,12.2,.432,.414,,,,,,1.6,2.3,4.0,.082,mcguidi01
1834,,33,DET,NBA,PG,71,2063,16.5,.499,.475,,,,,,3.8,3.1,6.9,.160,mcguidi01
1835,1959-60,34,DET,NBA,PG,68,1466,16.4,.491,.500,,,,,,2.3,1.7,4.0,.131,mcguidi01
1836,1946-47,28,WSC,BAA,SF,58,,,.322,.213,,,,,,2.2,4.9,7.1,,mckinbo01
1837,1947-48,29,WSC,BAA,SF,43,,,.318,.276,,,,,,0.5,2.9,3.3,,mckinbo01
1838,1948-49,30,WSC,BAA,SF,57,,,.391,.348,,,,,,2.1,2.8,4.9,,mckinbo01
1839,1949-50,31,WSC,NBA,SF,53,,,.352,.241,,,,,,-1.5,1.7,0.2,,mckinbo01
1840,1950-51,32,TOT,NBA,SF,44,,,.361,.248,,,,,,-0.8,0.6,-0.2,,mckinbo01
1841,1950-51,32,WSC,NBA,SF,10,,,.293,.163,,,,,,-0.4,0.1,-0.3,,mckinbo01
1842,1950-51,32,BOS,NBA,SF,34,,,.371,.261,,,,,,-0.5,0.5,0.0,,mckinbo01
1843,1951-52,33,BOS,NBA,SF,63,1083,9.4,.372,.191,,,,,,-1.0,1.0,0.0,.001,mckinbo01
1844,1964-65,22,SFW,NBA,SF,78,1731,9.8,.392,.303,,,,6.5,,-2.3,2.1,-0.3,-0.008,mclemmc01
1845,1965-66,23,SFW,NBA,SF,80,1467,12.6,.484,.362,,,,4.9,,1.1,1.7,2.7,.090,mclemmc01
1846,1966-67,24,CHI,NBA,SF,79,1382,13.5,.460,.406,,,,6.2,,0.2,1.6,1.8,.062,mclemmc01
1847,1967-68,25,CHI,NBA,SF,76,2100,12.7,.454,.294,,,,8.8,,-0.3,2.0,1.7,.038,mclemmc01
1848,1968-69,26,TOT,NBA,SF,81,1620,12.2,.449,.296,,,,8.0,,-0.2,0.5,0.4,.011,mclemmc01
1849,1968-69,26,PHO,NBA,SF,31,710,13.2,.443,.301,,,,10.1,,-0.2,0.2,0.0,-0.001,mclemmc01
1850,1968-69,26,DET,NBA,SF,50,910,11.4,.455,.292,,,,6.4,,0.1,0.3,0.4,.020,mclemmc01
1851,1969-70,27,DET,NBA,SF,73,1421,13.2,.519,.290,,,,8.0,,1.5,0.7,2.1,.073,mclemmc01
1852,1970-71,28,TOT,NBA,SF,86,2254,11.9,.449,.332,,,12.1,12.7,,-0.5,1.2,0.7,.014,mclemmc01
1853,1970-71,28,CLE,NBA,SF,58,1839,12.5,.452,.336,,,12.1,13.7,,-0.4,0.7,0.4,.010,mclemmc01
1854,1970-71,28,MIL,NBA,SF,28,415,9.2,.437,.308,,,12.0,8.2,,-0.2,0.5,0.3,.035,mclemmc01
1855,1971-72,29,TOT,NBA,SF,27,246,11.8,.466,.338,,,13.8,10.8,,0.0,0.4,0.4,.085,mclemmc01
1856,1971-72,29,MIL,NBA,SF,10,99,11.8,.436,.429,,,16.6,13.9,,0.0,0.2,0.1,.070,mclemmc01
1857,1971-72,29,HOU,NBA,SF,17,147,11.8,.487,.279,,,12.0,8.7,,0.1,0.2,0.3,.095,mclemmc01
1858,1952-53,22,BLB,NBA,,10,85,2.9,.265,.938,,,,,,-0.2,0.0,-0.2,-0.115,mcleoge01
1859,1952-53,24,ROC,NBA,PG,70,1665,10.0,.397,.442,,,,,,-0.4,1.7,1.3,.037,mcmahja01
1860,1953-54,25,ROC,NBA,PG,71,1891,14.9,.431,.438,,,,,,1.8,2.9,4.7,.118,mcmahja01
1861,1954-55,26,ROC,NBA,PG,72,1807,11.1,.393,.312,,,,,,-1.2,1.0,-0.2,-0.006,mcmahja01
1862,1955-56,27,TOT,NBA,PG,70,1713,8.3,.369,.301,,,,,,-2.1,1.9,-0.2,-0.005,mcmahja01
1863,1955-56,27,ROC,NBA,,34,856,8.3,.368,.293,,,,,,-1.1,1.1,0.0,-0.001,mcmahja01
1864,1955-56,27,STL,NBA,PG,36,857,8.3,.370,.308,,,,,,-1.1,0.9,-0.2,-0.009,mcmahja01
1865,1956-57,28,STL,NBA,SG,72,2344,9.3,.376,.310,,,,,,-1.3,2.1,0.8,.016,mcmahja01
1866,1957-58,29,STL,NBA,SG,72,2239,7.1,.347,.307,,,,,,-2.6,1.9,-0.7,-0.016,mcmahja01
1867,1958-59,30,STL,NBA,SG,72,2235,7.5,.389,.225,,,,,,-1.0,1.6,0.6,.013,mcmahja01
1868,1959-60,31,STL,NBA,PG,25,334,6.4,.388,.312,,,,,,-0.2,0.2,0.0,.006,mcmahja01
1869,1958-59,22,DET,NBA,PF,48,700,16.1,.462,.360,,,,,,0.7,1.0,1.7,.119,mcmilsh01
1870,1959-60,23,DET,NBA,SF,75,1416,13.7,.466,.317,,,,,,1.4,1.1,2.5,.086,mcmilsh01
1871,1960-61,24,DET,NBA,SF,78,1636,13.3,.466,.267,,,,,,1.4,0.8,2.2,.063,mcmilsh01
1872,1961-62,25,TOT,NBA,SF,62,1225,13.3,.475,.308,,,,,,1.1,0.6,1.7,.066,mcmilsh01
1873,1961-62,25,DET,NBA,SF,14,190,7.3,.364,.434,,,,,,-0.4,0.2,-0.2,-0.059,mcmilsh01
1874,1961-62,25,STL,NBA,SF,48,1035,14.4,.495,.287,,,,,,1.5,0.4,1.9,.088,mcmilsh01
1875,1949-50,22,INO,NBA,,58,,,.365,.371,,,,,,-0.4,0.9,0.6,,mcmulma01
1876,1950-51,23,INO,NBA,,51,,,.326,.296,,,,,,-1.7,0.7,-1.0,,mcmulma01
1877,1947-48,27,BLB,BAA,,2,,,.000,.000,,,,,,0.0,0.0,0.0,,mcnabch01
1878,1950-51,24,ROC,NBA,SF,60,,,.332,.251,,,,,,-0.9,0.4,-0.5,,mcnamjo01
1879,1951-52,25,TOT,NBA,,58,695,,.340,.225,,,,,,,,,,mcnamjo01
1880,1951-52,25,ROC,NBA,,24,,,,,,,,,,,,,,mcnamjo01
1881,1951-52,25,BLB,NBA,,34,,,,,,,,,,,,,,mcnamjo01
1882,1960-61,22,NYK,NBA,PG,75,1387,10.4,.453,.295,,,,,,0.8,0.4,1.2,.043,mcneibo01
1883,1961-62,23,TOT,NBA,PG,50,441,10.9,.457,.250,,,,,,0.2,0.5,0.7,.075,mcneibo01
1884,1961-62,23,PHW,NBA,PG,21,212,14.3,.502,.289,,,,,,0.3,0.3,0.6,.130,mcneibo01
1885,1961-62,23,LAL,NBA,PG,29,229,7.8,.398,.200,,,,,,-0.1,0.2,0.1,.024,mcneibo01
1886,1954-55,24,MLH,NBA,SG,1,14,-9.7,.167,.000,,,,,,-0.1,0.0,-0.1,-0.357,mcnulca01
1887,1965-66,22,BAL,NBA,,5,28,-3.3,.116,.167,,,,4.0,,-0.2,0.0,-0.2,-0.356,mcreyth01
1888,1972-73,22,HOU,NBA,PF,44,245,5.9,.376,.378,,,11.5,2.5,,-0.5,0.2,-0.4,-0.074,mcwiler01
1889,1946-47,24,PRO,BAA,,57,,,.344,.366,,,,,,2.1,0.0,2.1,,mearnge01
1890,1947-48,25,PRO,BAA,,24,,,.237,.270,,,,,,-0.8,-0.2,-0.9,,mearnge01
1891,1949-50,27,WAT,NBA,PF,62,,,.470,.340,,,,,,6.3,-0.7,5.6,,mehendi01
1892,1950-51,28,TOT,NBA,PF,66,,,.404,.231,,,,,,0.5,1.5,1.9,,mehendi01
1893,1950-51,28,BLB,NBA,PF,16,,,.392,.300,,,,,,0.0,0.5,0.5,,mehendi01
1894,1950-51,28,BOS,NBA,PF,7,,,.375,.288,,,,,,-0.1,0.1,0.0,,mehendi01
1895,1950-51,28,FTW,NBA,PF,43,,,.416,.184,,,,,,0.5,0.9,1.4,,mehendi01
1896,1951-52,29,MLH,NBA,PF,65,2294,10.6,.392,.203,,,,,,-1.0,1.6,0.6,.012,mehendi01
1897,1952-53,22,FTW,NBA,PF,68,2250,14.6,.472,.497,,,,,,3.6,2.5,6.1,.130,meinemo01
1898,1953-54,23,FTW,NBA,PF,71,1466,13.1,.434,.430,,,,,,1.0,1.7,2.6,.086,meinemo01
1899,1954-55,24,FTW,NBA,PF,68,1026,12.5,.444,.464,,,,,,0.6,1.2,1.8,.086,meinemo01
1900,1955-56,25,ROC,NBA,PF,69,1248,14.4,.474,.560,,,,,,1.7,1.9,3.7,.141,meinemo01
1901,1957-58,27,CIN,NBA,PF,67,792,10.1,.405,.339,,,,,,-0.3,0.9,0.7,.040,meinemo01
1902,1947-48,21,BLB,BAA,,48,,,.331,.169,,,,,,0.6,0.5,1.1,,meinhca01
1903,1948-49,22,TOT,BAA,,50,,,.378,.314,,,,,,0.4,0.1,0.6,,meinhca01
1904,1948-49,22,CHS,BAA,,15,,,.491,.361,,,,,,0.4,0.2,0.6,,meinhca01
1905,1948-49,22,PRO,BAA,,35,,,.362,.307,,,,,,0.0,0.0,0.0,,meinhca01
1906,1946-47,30,PIT,BAA,,57,,,.325,.338,,,,,,1.2,-0.5,0.7,,melvied01
1907,1955-56,22,MNL,NBA,PG,69,973,10.1,.381,.256,,,,,,-0.9,0.6,-0.3,-0.015,mencech01
1908,1956-57,23,MNL,NBA,PG,72,1848,12.5,.419,.349,,,,,,0.5,1.7,2.2,.058,mencech01
1909,1949-50,27,WAT,NBA,,6,,,.365,.471,,,,,,0.0,0.0,0.0,,menkeke01
1910,1962-63,22,SYR,NBA,PG,31,268,12.4,.436,.270,,,,,,-0.1,0.3,0.2,.030,meriwpo01
1911,1961-62,23,PHW,NBA,PF,80,2509,10.9,.463,.282,,,,,,1.1,2.7,3.7,.072,meschto01
1912,,24,SFW,NBA,PF,64,2245,12.9,.476,.335,,,,,,1.2,1.9,3.0,.065,meschto01
1913,1963-64,25,SFW,NBA,SF,80,2422,14.8,.499,.310,,,,,,3.3,4.2,7.5,.148,meschto01
1914,1964-65,26,SFW,NBA,SF,79,2408,12.9,.463,.403,,,,6.2,,1.3,2.8,4.1,.081,meschto01
1915,1965-66,27,SFW,NBA,PF,80,2383,13.2,.501,.327,,,,4.5,,2.7,2.5,5.2,.105,meschto01
1916,1966-67,28,SFW,NBA,PF,72,1846,11.6,.468,.346,,,,6.3,,0.5,2.6,3.1,.081,meschto01
1917,1967-68,29,SEA,NBA,SF,82,2857,13.4,.513,.342,,,,8.6,,3.2,1.6,4.8,.081,meschto01
1918,1968-69,30,SEA,NBA,SF,82,2673,14.5,.497,.293,,,,10.1,,2.8,1.8,4.6,.082,meschto01
1919,1969-70,31,SEA,NBA,SF,80,2294,13.6,.531,.303,,,,8.9,,2.9,1.5,4.4,.092,meschto01
1920,1970-71,32,SEA,NBA,PF,79,1822,13.0,.515,.351,,,12.2,7.7,,2.1,1.0,3.1,.081,meschto01
1921,1946-47,23,DTF,BAA,,60,,,.338,.334,,,,,,4.7,5.7,10.3,,miasest01
1922,1947-48,24,CHS,BAA,,48,,,.357,.358,,,,,,3.5,1.9,5.5,,miasest01
1923,1948-49,25,CHS,BAA,,58,,,.387,.443,,,,,,0.9,2.5,3.5,,miasest01
1924,1949-50,26,CHS,NBA,,68,,,.445,.478,,,,,,2.8,2.9,5.8,,miasest01
1925,1951-52,28,BLB,NBA,PF,66,2174,16.5,.447,.526,,,,,,2.6,1.4,4.1,.089,miasest01
1926,1952-53,29,TOT,NBA,SF,65,1584,13.8,.429,.508,,,,,,0.7,1.4,2.1,.064,miasest01
1927,1952-53,29,BLB,NBA,,25,835,16.4,.476,.521,,,,,,1.4,0.2,1.6,.094,miasest01
1928,1952-53,29,MLH,NBA,SF,40,749,10.8,.382,.496,,,,,,-0.7,1.2,0.5,.032,miasest01
1929,1946-47,30,PIT,BAA,,7,,,.333,.000,,,,,,0.0,0.0,0.0,,mihalre01
1930,1948-49,23,CHS,BAA,C,60,,,.367,.251,,,,,,0.0,2.7,2.7,,mikaned01
1931,1949-50,24,TOT,NBA,C,65,,,.361,.374,,,,,,-0.6,1.4,0.8,,mikaned01
1932,1949-50,24,CHS,NBA,C,21,,,.351,.457,,,,,,-0.4,0.6,0.2,,mikaned01
1933,1949-50,24,ROC,NBA,C,44,,,.368,.320,,,,,,-0.2,0.8,0.6,,mikaned01
1934,1950-51,25,TOT,NBA,,61,,,.409,.340,,,,,,,,,,mikaned01
1935,1950-51,25,ROC,NBA,,10,,,,,,,,,,,,,,mikaned01
1936,1950-51,25,WSC,NBA,,18,,,,,,,,,,,,,,mikaned01
1937,1950-51,25,PHW,NBA,,33,,,,,,,,,,,,,,mikaned01
1938,1951-52,26,PHW,NBA,C,66,1781,11.5,.409,.259,,,,,,0.0,0.8,0.8,.021,mikaned01
1939,1952-53,27,TOT,NBA,C,62,927,9.2,.351,.336,,,,,,-1.6,0.9,-0.7,-0.038,mikaned01
1940,1952-53,27,PHW,NBA,C,19,358,12.6,.352,.254,,,,,,-0.7,0.3,-0.4,-0.051,mikaned01
1941,1952-53,27,INO,NBA,C,43,569,7.0,.349,.405,,,,,,-1.0,0.6,-0.3,-0.029,mikaned01
1942,1953-54,28,BOS,NBA,C,9,71,8.2,.376,.375,,,,,,-0.1,0.0,0.0,-0.023,mikaned01
1943,1948-49,24,MNL,BAA,C,60,,,.498,.491,,,,,,17.6,3.2,20.9,,mikange01
1944,1949-50,25,MNL,NBA,C,68,,,.487,.456,,,,,,15.3,5.8,21.1,,mikange01
1945,,26,MNL,NBA,C,68,,,.509,.453,,,,,,16.0,7.4,23.4,,mikange01
1946,,27,MNL,NBA,C,64,2572,26.5,.459,.393,,,,,,6.4,8.0,14.4,.268,mikange01
1947,,28,MNL,NBA,C,70,2651,28.5,.480,.453,,,,,,7.7,6.9,14.6,.264,mikange01
1948,,29,MNL,NBA,C,72,2362,28.7,.466,.471,,,,,,6.1,6.6,12.7,.258,mikange01
1949,1955-56,31,MNL,NBA,C,37,765,17.8,.455,.325,,,,,,0.8,0.8,1.6,.098,mikange01
1950,1970-71,22,CLE,NBA,SF,53,536,8.4,.376,.296,,,12.5,10.6,,-1.0,0.2,-0.8,-0.073,mikanla01
1951,1949-50,21,MNL,NBA,PF,68,,,.466,.396,,,,,,5.6,3.6,9.2,,mikkeve01
1952,,22,MNL,NBA,PF,64,,,.446,.308,,,,,,3.9,5.0,8.9,,mikkeve01
1953,,23,MNL,NBA,PF,66,2345,21.9,.490,.430,,,,,,6.5,6.6,13.2,.270,mikkeve01
1954,,24,MNL,NBA,PF,70,2465,21.7,.504,.446,,,,,,7.2,4.9,12.0,.235,mikkeve01
1955,1953-54,25,MNL,NBA,PF,72,2247,16.5,.442,.387,,,,,,2.2,4.4,6.6,.141,mikkeve01
1956,,26,MNL,NBA,PF,71,2559,20.1,.508,.573,,,,,,7.4,3.6,10.9,.205,mikkeve01
1957,,27,MNL,NBA,PF,72,2100,16.8,.481,.497,,,,,,3.6,1.8,5.4,.123,mikkeve01
1958,,28,MNL,NBA,PF,72,2198,16.0,.474,.496,,,,,,3.7,2.4,6.1,.134,mikkeve01
1959,1957-58,29,MNL,NBA,PF,72,2390,18.9,.489,.440,,,,,,5.4,1.1,6.5,.130,mikkeve01
1960,1958-59,30,MNL,NBA,PF,72,2139,15.9,.468,.393,,,,,,2.9,1.6,4.5,.102,mikkeve01
1961,1949-50,21,WAT,NBA,,8,,,.446,1.000,,,,,,0.2,0.0,0.1,,miksial01
1962,1963-64,23,DET,NBA,SG,60,811,8.0,.396,.235,,,,,,-1.2,0.3,-0.9,-0.053,milesed01
1963,1964-65,24,DET,NBA,PG,76,2074,13.8,.478,.224,,,,11.0,,2.2,1.7,4.0,.092,milesed01
1964,,25,DET,NBA,PG,80,2788,15.1,.491,.283,,,,11.7,,3.7,2.3,6.0,.104,milesed01
1965,1966-67,26,DET,NBA,SG,81,2419,14.9,.471,.248,,,,11.4,,1.4,2.3,3.7,.073,milesed01
1966,1967-68,27,DET,NBA,SG,76,2303,16.6,.523,.313,,,,13.2,,4.5,1.4,5.9,.123,milesed01
1967,1968-69,28,DET,NBA,SG,80,2252,12.5,.482,.278,,,,11.1,,1.8,0.6,2.4,.051,milesed01
1968,1969-70,29,TOT,NBA,SG,47,1295,12.7,.493,.323,,,,9.3,,0.7,0.5,1.2,.046,milesed01
1969,1969-70,29,DET,NBA,SG,44,1243,12.8,.489,.320,,,,9.3,,0.6,0.5,1.0,.040,milesed01
1970,1969-70,29,BAL,NBA,SG,3,52,10.1,.697,.500,,,,9.0,,0.1,0.0,0.2,.173,milesed01
1971,1970-71,30,BAL,NBA,SG,63,1541,10.9,.474,.249,,,4.8,9.3,,0.5,1.5,2.0,.061,milesed01
1972,1971-72,31,NYK,NBA,SG,42,198,5.2,.431,.281,,,4.0,11.1,,-0.1,0.2,0.0,.009,milesed01
1973,1946-47,23,TOT,BAA,,57,,,.311,.327,,,,,,0.5,1.2,1.7,,militna01
1974,1946-47,23,NYK,BAA,,36,,,.293,.341,,,,,,-0.1,0.9,0.9,,militna01
1975,1946-47,23,TRH,BAA,,21,,,.342,.302,,,,,,0.6,0.2,0.8,,militna01
1976,1948-49,24,TOT,BAA,,28,,,.328,.278,,,,,,-0.2,0.2,0.0,,millebi01
1977,1948-49,24,CHS,BAA,,14,,,.260,.391,,,,,,-0.2,0.2,0.0,,millebi01
1978,1948-49,24,STB,BAA,,14,,,.362,.224,,,,,,0.0,0.0,0.0,,millebi01
1979,1952-53,21,TOT,NBA,C,70,2018,15.4,.404,.367,,,,,,-0.7,0.9,0.2,.005,milleed01
1980,1952-53,21,MLH,NBA,C,10,160,9.4,.307,.304,,,,,,-0.5,0.3,-0.2,-0.061,milleed01
1981,1952-53,21,BLB,NBA,C,60,1858,15.9,.411,.372,,,,,,-0.2,0.6,0.4,.011,milleed01
1982,1953-54,22,BLB,NBA,C,72,1657,21.3,.486,.528,,,,,,4.2,0.6,4.9,.141,milleed01
1983,1946-47,23,TRH,BAA,,53,,,.257,.315,,,,,,-1.0,0.8,-0.1,,milleha01
1984,1946-47,31,PIT,BAA,,12,,,.398,.857,,,,,,0.3,-0.1,0.3,,millewa01
1985,1946-47,27,PIT,BAA,,47,,,.371,.690,,,,,,1.7,-0.2,1.4,,millsjo01
1986,1951-52,29,BLB,NBA,SG,57,1558,12.5,.406,.253,,,,,,0.2,0.9,1.1,.033,minorda01
1987,1952-53,30,TOT,NBA,PG,59,1610,11.2,.425,.314,,,,,,0.6,1.9,2.6,.077,minorda01
1988,1952-53,30,BLB,NBA,,19,301,10.2,.413,.274,,,,,,0.0,0.1,0.1,.013,minorda01
1989,1952-53,30,MLH,NBA,PG,40,1309,11.4,.428,.326,,,,,,0.6,1.9,2.5,.091,minorda01
1990,1972-73,22,BOS,NBA,SF,4,20,6.8,.434,1.000,,,9.0,10.9,,0.0,0.0,0.0,.081,minorma01
1991,1947-48,24,NYK,BAA,,3,,,.244,.231,,,,,,-0.1,0.1,0.0,,misakwa01
1992,1949-50,26,AND,NBA,,2,,,.333,.000,,,,,,0.0,0.0,0.0,,mitchmu01
1993,1952-53,22,PHW,NBA,SF,31,608,9.5,.339,.195,,,,,,-1.4,0.4,-1.0,-0.082,mlkvybi01
1994,1946-47,25,TOT,BAA,,58,,,.368,.370,,,,,,6.3,1.4,7.7,,mogusle01
1995,1946-47,25,CLR,BAA,,17,,,.395,.389,,,,,,2.2,0.3,2.5,,mogusle01
1996,1946-47,25,TRH,BAA,,41,,,.359,.363,,,,,,4.0,1.1,5.1,,mogusle01
1997,1948-49,27,TOT,BAA,,52,,,.423,.477,,,,,,3.1,1.9,5.0,,mogusle01
1998,1948-49,27,BLB,BAA,,13,,,.342,.720,,,,,,-0.1,0.1,0.0,,mogusle01
1999,1948-49,27,FTW,BAA,,20,,,.415,.420,,,,,,0.9,0.8,1.7,,mogusle01
2000,1948-49,27,INJ,BAA,,19,,,.444,.470,,,,,,2.3,1.0,3.3,,mogusle01
2001,1949-50,28,PHW,NBA,,64,,,.496,.691,,,,,,5.6,2.4,8.0,,mogusle01
2002,1950-51,29,PHW,NBA,,57,,,.435,.705,,,,,,0.5,0.7,1.2,,mogusle01
2003,,22,FTW,NBA,SF,32,958,19.2,.494,.640,,,,,,2.5,1.0,3.6,.179,molinja01
2004,1962-63,22,SFW,NBA,SF,20,364,9.9,.441,.150,,,,,,-0.1,0.3,0.1,.018,montgho01
2005,1952-53,22,PHW,NBA,SF,18,529,9.5,.408,.270,,,,,,0.0,0.2,0.2,.019,mooneji01
2006,1954-55,22,TOT,NBA,,23,376,,.405,.409,,,,,,,,,,mooreja01
2007,1954-55,22,SYR,NBA,,,,,,,,,,,,,,,,mooreja01
2008,1954-55,22,MLH,NBA,,,,,,,,,,,,,,,,mooreja01
2009,1954-55,22,PHW,NBA,,,,,,,,,,,,,,,,mooreja01
2010,1955-56,23,PHW,NBA,SF,54,402,10.2,.433,.411,,,,,,0.1,0.4,0.5,.054,mooreja01
2011,1956-57,24,PHW,NBA,SF,57,400,11.6,.487,.434,,,,,,0.6,0.3,0.9,.103,mooreja01
2012,1970-71,22,BOS,NBA,SG,34,266,10.7,.465,.529,,,9.9,10.2,,0.0,0.4,0.4,.074,morgare01
2013,1971-72,23,BOS,NBA,SG,28,150,8.7,.432,.620,,,9.1,13.2,,-0.1,0.2,0.1,.045,morgare01
2014,1946-47,24,PRO,BAA,,11,,,.410,.923,,,,,,0.2,0.0,0.2,,morgeel01
2015,1948-49,26,PHW,BAA,,20,,,.448,.462,,,,,,0.3,0.2,0.5,,morgeel01
2016,1949-50,24,SHE,NBA,,62,,,.445,.598,,,,,,4.4,-0.4,4.1,,morrima01
2017,1954-55,22,BOS,NBA,C,71,1227,11.6,.466,.405,,,,,,1.0,0.8,1.7,.068,morrire01
2018,1955-56,23,BOS,NBA,C,71,910,9.6,.398,.371,,,,,,-0.4,0.9,0.5,.024,morrire01
2019,1957-58,25,STL,NBA,C,13,79,6.9,.378,.154,,,,,,-0.1,0.1,0.0,-0.001,morrire01
2020,1950-51,26,INO,NBA,,25,,,.420,.600,,,,,,0.2,0.2,0.4,,mrazoch01
2021,1949-50,25,BOS,NBA,,37,,,.196,.214,,,,,,-0.9,0.3,-0.6,,mullajo01
2022,1946-47,24,TOT,BAA,,54,,,.320,.229,,,,,,1.1,1.0,2.1,,mullebo01
2023,1946-47,24,NYK,BAA,,26,,,.319,.327,,,,,,0.3,0.4,0.7,,mullebo01
2024,1946-47,24,TRH,BAA,,28,,,.321,.199,,,,,,0.7,0.6,1.3,,mullebo01
2025,1946-47,25,STB,BAA,,59,,,.304,.213,,,,,,0.1,2.5,2.6,,munroge01
2026,1947-48,26,BOS,BAA,,21,,,.347,.286,,,,,,0.3,0.0,0.3,,munroge01
2027,1946-47,25,TOT,BAA,,31,,,.215,.120,,,,,,-0.6,0.2,-0.5,,murphdi01
2028,1946-47,25,NYK,BAA,,24,,,.266,.086,,,,,,-0.2,0.1,-0.1,,murphdi01
2029,1946-47,25,BOS,BAA,,7,,,.053,.235,,,,,,-0.4,0.0,-0.4,,murphdi01
2030,1946-47,22,TOT,BAA,,20,,,.343,.375,,,,,,0.2,0.1,0.3,,murphjo01
2031,1946-47,22,NYK,BAA,,9,,,.396,.480,,,,,,0.3,0.0,0.3,,murphjo01
2032,1946-47,22,PHW,BAA,,11,,,.245,.200,,,,,,-0.1,0.1,0.0,,murphjo01
2033,1950-51,22,TOT,NBA,,66,,,.411,.374,,,,,,,,,,murrake01
2034,1950-51,22,BLB,NBA,,52,,,,,,,,,,,,,,murrake01
2035,1950-51,22,FTW,NBA,,14,,,,,,,,,,,,,,murrake01
2036,1953-54,25,FTW,NBA,SG,49,528,7.9,.336,.308,,,,,,-1.2,0.5,-0.7,-0.065,murrake01
2037,1954-55,26,TOT,NBA,,66,1590,,.399,.241,,,,,,,,,,murrake01
2038,1954-55,26,BLB,NBA,,,,,,,,,,,,,,,,murrake01
2039,1954-55,26,PHW,NBA,,,,,,,,,,,,,,,,murrake01
2040,1966-67,23,DET,NBA,PF,35,311,10.0,.463,.659,,,,4.9,,0.1,0.4,0.5,.072,murredo01
2041,1967-68,24,SEA,NBA,PF,81,1494,12.8,.499,.504,,,,5.6,,1.2,1.0,2.2,.070,murredo01
2042,1968-69,25,SEA,NBA,PF,38,465,12.1,.448,.500,,,,6.2,,-0.1,0.3,0.2,.024,murredo01
2043,1969-70,26,SEA,NBA,C,81,1079,13.1,.520,.542,,,,8.9,,1.1,0.8,1.9,.083,murredo01
2044,1970-71,27,TOT,NBA,PF,71,716,10.4,.508,.629,,,13.6,5.4,,0.6,1.0,1.6,.109,murredo01
2045,1970-71,27,POR,NBA,PF,2,20,16.3,.507,1.833,,,15.2,5.6,,0.0,0.0,0.0,.118,murredo01
2046,1970-71,27,BAL,NBA,PF,69,696,10.2,.508,.587,,,13.6,5.4,,0.6,1.0,1.6,.108,murredo01
2047,1971-72,28,BAL,NBA,PF,51,421,7.8,.423,.345,,,14.1,5.2,,-0.3,0.5,0.1,.017,murredo01
2048,1946-47,28,PHW,BAA,,60,,,.322,.150,,,,,,1.5,2.0,3.5,,musian01
2049,1947-48,29,PHW,BAA,,43,,,.308,.151,,,,,,-0.3,1.4,1.1,,musian01
2050,1948-49,30,PHW,BAA,,58,,,.357,.193,,,,,,-0.3,1.6,1.3,,musian01
2051,1952-53,23,INO,NBA,,4,11,-10.4,.102,.500,,,,,,-0.1,0.0,-0.1,-0.418,naberbo01
2052,1954-55,21,ROC,NBA,,6,59,12.2,.389,.650,,,,,,-0.1,0.0,0.0,-0.010,nachabo01
2053,1949-50,21,FTW,NBA,,14,,,.218,.143,,,,,,-0.3,0.2,-0.1,,nagelje01
2054,1948-49,25,INJ,BAA,,50,,,.403,.358,,,,,,1.1,1.0,2.1,,nagyfr01
2055,1948-49,25,INJ,BAA,,1,,,,,,,,,,0.0,0.0,0.0,,napolpa01
2056,1956-57,22,TOT,NBA,PF,71,1778,13.7,.396,.238,,,,,,-1.2,1.6,0.4,.012,naullwi01
2057,1956-57,22,STL,NBA,,19,438,15.4,.411,.284,,,,,,-0.1,0.5,0.4,.046,naullwi01
2058,1956-57,22,NYK,NBA,PF,52,1340,13.2,.391,.222,,,,,,-1.1,1.1,0.0,.000,naullwi01
2059,,23,NYK,NBA,SF,68,2369,17.1,.458,.289,,,,,,3.1,1.6,4.6,.094,naullwi01
2060,1958-59,24,NYK,NBA,SF,68,2061,16.5,.442,.290,,,,,,1.2,1.4,2.6,.061,naullwi01
2061,,25,NYK,NBA,SF,65,2250,20.0,.483,.266,,,,,,4.1,1.2,5.3,.113,naullwi01
2062,,26,NYK,NBA,SF,79,2976,19.1,.480,.265,,,,,,4.6,1.2,5.7,.092,naullwi01
2063,,27,NYK,NBA,SF,75,2978,17.7,.470,.253,,,,,,2.8,2.7,5.5,.089,naullwi01
2064,1962-63,28,TOT,NBA,SF,70,1901,13.4,.463,.233,,,,,,0.4,1.4,1.8,.046,naullwi01
2065,1962-63,28,NYK,NBA,SF,23,676,17.3,.465,.256,,,,,,0.2,0.4,0.7,.046,naullwi01
