,season,school_name,conf_abbr,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,ft_per_poss,fta_per_poss,ft_pct,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,poss-dum,off_rtg,def_rtg,id,cbb_id
1128,2008-09,Kansas,Big 12,35,33,928,,,.506,,,.561,,,.364,,,.724,,,,,,,,,,,tayloty01,tyshawn-taylor-1
1129,2009-10,Kansas,Big 12,36,25,831,6.2,14.1,.438,4.9,10.2,.476,1.3,3.9,.339,4.4,6.1,.716,6.0,8.4,3.2,0.5,4.2,5.6,18.0,,110.0,95.0,tayloty01,tyshawn-taylor-1
1130,2010-11,Kansas,Big 12,36,30,977,6.8,14.2,.479,5.7,11.3,.505,1.1,2.9,.380,4.8,6.7,.719,4.1,9.6,2.1,0.6,5.7,4.1,19.5,,106.8,97.9,tayloty01,tyshawn-taylor-1
1131,2011-12,Kansas,Big 12,39,38,1303,10.3,21.6,.477,7.7,14.7,.522,2.6,6.9,.382,6.2,9.1,.688,4.1,8.5,2.4,0.3,6.3,3.5,29.5,,106.9,97.7,tayloty01,tyshawn-taylor-1
1132,2011-12,Kentucky,SEC,40,40,1303,6.7,16.3,.412,5.5,12.6,.438,1.2,3.7,.325,3.9,5.5,.714,4.7,8.8,1.7,0.5,5.0,4.2,18.6,,101.7,99.5,teaguma01,marquis-teague-1
1133,2011-12,Memphis,CUSA,19,8,455,8.9,18.3,.486,6.9,13.5,.515,2.0,4.8,.405,2.2,3.1,.708,8.0,2.0,1.4,1.8,3.1,3.4,22.0,,105.3,98.2,thomaad01,adonis-thomas-1
1134,2012-13,Memphis,CUSA,36,36,1056,8.4,20.9,.405,7.0,16.0,.439,1.4,4.8,.292,4.6,6.2,.752,8.8,3.8,1.3,1.4,3.2,2.7,22.9,,104.1,98.9,thomaad01,adonis-thomas-1
1135,2008-09,Washington,Pac-10,35,34,993,,,.418,,,.475,,,.291,,,.686,,,,,,,,,,,thomais02,isaiah-thomas-1
1136,2009-10,Washington,Pac-10,35,35,1089,9.4,22.6,.415,6.1,12.6,.486,3.3,10.0,.327,7.9,10.8,.732,6.9,5.6,1.9,0.2,4.2,3.4,29.9,,111.9,99.5,thomais02,isaiah-thomas-1
1137,2010-11,Washington,Pac-10,35,35,1115,9.4,21.0,.445,6.4,12.5,.512,3.0,8.6,.349,7.5,10.5,.719,6.1,10.6,2.3,0.1,5.2,3.7,29.2,,117.4,100.8,thomais02,isaiah-thomas-1
1138,2007-08,Pepperdine,WCC,32,28,967,,,.514,,,.514,,,,,,.574,,,,,,,,,,,thomama01,malcolm-thomas-2
1139,2009-10,San Diego State,MWC,34,33,1063,8.2,15.2,.543,8.1,14.9,.545,0.1,0.3,.400,5.2,9.8,.527,15.3,4.5,1.7,3.1,3.9,4.3,21.8,,112.2,94.1,thomama01,malcolm-thomas-2
1140,2010-11,San Diego State,MWC,37,37,1126,8.8,16.4,.536,8.7,15.8,.551,0.1,0.7,.167,5.8,9.0,.642,16.8,4.7,1.0,4.2,4.3,4.7,23.5,,115.0,90.4,thomama01,malcolm-thomas-2
1141,2008-09,Georgia,SEC,28,23,729,,,.434,,,.453,,,.384,,,.726,,,,,,,,,,,thomptr02,trey-thompkins-1
1142,2009-10,Georgia,SEC,31,29,962,13.0,26.9,.483,11.6,23.1,.500,1.4,3.8,.377,7.0,9.2,.762,16.2,3.8,1.9,2.3,5.7,5.1,34.5,,108.2,100.3,thomptr02,trey-thompkins-1
1143,2010-11,Georgia,SEC,30,29,937,12.8,26.6,.481,11.3,21.8,.520,1.5,4.9,.311,5.4,7.9,.689,15.1,2.8,2.2,3.3,5.0,4.4,32.6,,104.3,93.0,thomptr02,trey-thompkins-1
1144,2009-10,Georgetown,Big East,34,2,663,5.0,11.1,.451,2.4,5.3,.466,2.5,5.8,.438,2.2,3.5,.615,7.2,3.0,2.8,1.3,2.4,7.5,14.7,,114.5,100.9,thompho01,hollis-thompson-1
1145,2010-11,Georgetown,Big East,32,22,746,8.1,15.6,.519,4.6,8.0,.577,3.5,7.6,.457,3.0,4.1,.720,11.7,1.9,2.1,1.2,2.2,5.7,22.7,,126.8,101.8,thompho01,hollis-thompson-1
1146,2011-12,Georgetown,Big East,33,33,1025,9.6,20.6,.464,6.0,12.3,.487,3.6,8.3,.430,3.4,5.0,.679,11.2,3.0,1.4,0.9,3.4,4.4,26.1,,113.2,94.7,thompho01,hollis-thompson-1
1147,2008-09,Washington State,Pac-10,33,33,1092,,,.421,,,.427,,,.412,,,.903,,,,,,,,,,,thompkl01,klay-thompson-1
1148,2009-10,Washington State,Pac-10,31,30,1096,10.9,26.5,.412,6.8,15.1,.449,4.2,11.4,.364,7.3,9.1,.801,8.7,3.8,2.4,1.2,5.7,4.1,33.3,,105.6,104.2,thompkl01,klay-thompson-1
1149,2010-11,Washington State,Pac-10,34,33,1179,11.9,27.3,.436,7.0,15.1,.466,4.9,12.2,.398,7.7,9.2,.838,8.8,6.3,2.8,1.6,5.7,4.9,36.3,,109.8,95.8,thompkl01,klay-thompson-1
1150,2007-08,Pepperdine,WCC,32,24,775,,,.376,,,.380,,,.373,,,.735,,,,,,,,,,,thompmy02,mychel-thompson-1
1151,2008-09,Pepperdine,WCC,32,30,910,,,.339,,,.360,,,.302,,,.773,,,,,,,,,,,thompmy02,mychel-thompson-1
1152,2009-10,Pepperdine,WCC,31,27,976,7.7,21.9,.354,4.8,12.8,.373,2.9,9.0,.327,4.0,5.3,.747,9.5,3.7,1.8,1.2,2.9,4.2,22.4,,99.8,110.5,thompmy02,mychel-thompson-1
1153,2010-11,Pepperdine,WCC,33,33,1061,9.3,25.8,.361,6.4,16.0,.399,3.0,9.8,.301,5.3,6.9,.772,10.8,3.5,2.0,1.8,3.2,3.6,26.9,,101.3,108.0,thompmy02,mychel-thompson-1
1154,2010-11,Texas,Big 12,36,34,1104,9.2,16.8,.546,9.2,16.8,.546,0.0,0.0,,6.8,14.0,.487,15.1,2.4,1.8,4.6,3.4,5.3,25.2,,112.5,89.3,thomptr01,tristan-thompson-2
1155,2013-14,South Carolina,SEC,34,34,1007,8.5,22.0,.386,6.3,16.0,.393,2.2,5.9,.370,7.8,10.6,.736,8.3,6.0,2.4,1.2,6.3,5.9,27.0,,100.5,105.9,thornsi01,sindarius-thornwell-1
1156,2014-15,South Carolina,SEC,33,33,1011,6.9,20.3,.340,4.6,11.7,.394,2.3,8.6,.268,6.1,8.5,.716,9.8,4.4,2.6,0.7,4.3,5.0,22.2,,96.3,96.0,thornsi01,sindarius-thornwell-1
1157,2015-16,South Carolina,SEC,34,34,1125,7.2,18.8,.382,4.9,11.9,.410,2.3,6.9,.333,6.1,8.0,.764,8.2,6.5,2.5,0.8,3.9,3.3,22.7,,108.8,98.2,thornsi01,sindarius-thornwell-1
1158,2016-17,South Carolina,SEC,31,31,1051,10.6,23.8,.444,7.4,15.8,.471,3.2,8.0,.392,11.7,14.1,.830,12.0,4.7,3.6,1.6,4.1,3.9,36.0,,122.1,88.8,thornsi01,sindarius-thornwell-1
1159,2012-13,Virginia,ACC,30,2,416,13.6,25.7,.530,13.2,24.9,.528,0.5,0.8,.600,4.2,5.3,.794,13.5,2.0,0.5,2.8,3.3,6.3,32.0,,110.9,93.5,tobeymi01,mike-tobey-1
1160,2013-14,Virginia,ACC,37,28,668,9.8,20.4,.481,9.7,20.1,.483,0.1,0.3,.333,3.8,5.5,.679,13.8,1.1,0.9,3.9,3.4,7.2,23.4,,105.7,92.8,tobeymi01,mike-tobey-1
1161,2014-15,Virginia,ACC,34,11,582,10.9,21.2,.514,10.9,21.1,.517,0.0,0.1,.000,5.5,7.4,.746,20.2,1.4,1.1,2.6,3.0,7.7,27.3,,116.4,85.5,tobeymi01,mike-tobey-1
1162,2015-16,Virginia,ACC,37,7,581,13.3,22.1,.601,13.1,21.0,.622,0.2,1.1,.200,3.5,5.6,.620,18.0,1.7,1.1,2.5,2.8,8.7,30.3,,121.1,95.2,tobeymi01,mike-tobey-1
1163,2014-15,Kentucky,SEC,39,39,822,11.1,19.5,.566,10.9,18.9,.577,0.2,0.6,.250,8.3,10.2,.813,19.9,3.4,1.4,6.7,4.0,8.8,30.6,,126.8,78.1,townska01,karl-anthony-towns-1
1164,2014-15,Texas,Big 12,34,7,755,9.9,21.6,.455,8.4,16.4,.513,1.4,5.2,.274,7.9,9.4,.839,18.7,1.7,0.8,7.5,4.0,6.9,29.1,,112.6,86.3,turnemy01,myles-turner-1
1165,2014-15,Kentucky,SEC,37,0,882,4.8,11.7,.406,2.4,6.3,.386,2.3,5.5,.429,3.0,3.7,.808,4.8,9.6,2.6,0.1,2.7,4.0,14.9,,123.3,90.3,ulisty01,tyler-ulis-1
1166,2015-16,Kentucky,SEC,35,35,1288,8.7,20.1,.434,6.2,12.8,.486,2.5,7.3,.344,7.6,8.9,.856,4.8,11.2,2.3,0.2,3.1,2.9,27.6,,128.8,103.4,ulisty01,tyler-ulis-1
1167,2013-14,Iowa,Big Ten,33,0,601,8.0,16.0,.500,6.4,12.2,.523,1.6,3.8,.425,6.4,7.8,.817,14.5,2.5,1.0,3.3,3.0,3.6,24.0,,123.4,98.3,uthofja01,jarrod-uthoff-1
1168,2014-15,Iowa,Big Ten,34,34,1031,9.4,21.9,.430,6.1,13.1,.468,3.3,8.7,.372,3.4,4.6,.737,13.1,3.6,2.3,3.4,2.1,3.1,25.4,,115.8,93.3,uthofja01,jarrod-uthoff-1
1169,2015-16,Iowa,Big Ten,33,33,1016,12.4,27.7,.448,8.7,17.9,.484,3.8,9.9,.382,6.9,8.5,.813,11.9,2.1,1.8,4.9,2.2,2.9,35.5,,117.9,96.3,uthofja01,jarrod-uthoff-1
1170,2012-13,Michigan State,Big Ten,36,15,749,5.7,12.8,.445,4.4,8.1,.541,1.3,4.7,.281,2.1,3.2,.667,12.3,7.2,2.3,1.0,5.9,5.6,14.9,,95.2,92.3,valende01,denzel-valentine-1
1171,2013-14,Michigan State,Big Ten,38,32,1116,5.9,14.4,.408,3.5,8.2,.430,2.3,6.2,.377,2.4,3.5,.677,12.4,7.8,2.0,0.7,3.7,5.3,16.5,,108.5,98.9,valende01,denzel-valentine-1
1172,2014-15,Michigan State,Big Ten,39,39,1295,9.7,21.8,.443,4.7,9.8,.475,5.0,12.0,.416,3.5,4.2,.826,12.0,8.2,1.7,0.4,4.5,4.2,27.8,,115.7,98.6,valende01,denzel-valentine-1
1173,2015-16,Michigan State,Big Ten,31,30,1022,12.0,26.0,.462,5.9,12.3,.481,6.1,13.7,.444,4.7,5.6,.853,13.6,14.1,1.9,0.4,5.0,3.0,34.8,,127.2,94.0,valende01,denzel-valentine-1
1174,2012-13,Wichita State,MVC,39,0,630,5.8,15.0,.386,3.8,10.2,.375,2.0,4.8,.408,2.8,3.9,.725,7.0,8.7,3.4,0.2,4.5,4.2,16.3,,102.0,96.3,vanvlfr01,fred-van-vleet-1
1175,2013-14,Wichita State,MVC,36,36,1141,7.3,15.0,.484,5.2,10.1,.516,2.1,4.9,.418,6.1,7.3,.830,7.6,10.5,3.7,0.2,2.6,3.7,22.7,,134.9,92.3,vanvlfr01,fred-van-vleet-1
1176,2014-15,Wichita State,MVC,35,35,1104,8.8,20.5,.430,6.5,14.0,.464,2.3,6.6,.357,7.8,9.8,.796,9.1,10.7,3.9,0.2,3.5,2.9,27.8,,123.4,91.4,vanvlfr01,fred-van-vleet-1
1177,2015-16,Wichita State,MVC,31,31,900,8.0,20.5,.390,5.1,12.9,.396,2.9,7.6,.381,6.6,8.1,.817,6.7,11.6,3.7,0.2,3.6,3.6,25.5,,115.1,88.6,vanvlfr01,fred-van-vleet-1
1178,2014-15,UNLV,MWC,23,23,742,11.9,27.1,.439,7.4,15.5,.481,4.5,11.7,.383,5.6,8.1,.694,9.2,3.0,1.5,0.7,4.1,4.5,33.9,,103.6,100.4,vaughra01,rashad-vaughn-1
1179,2013-14,Indiana,Big Ten,30,29,794,8.3,15.8,.523,7.1,13.4,.530,1.2,2.4,.485,7.0,9.8,.716,19.7,1.3,1.9,3.0,4.7,5.9,24.8,,113.0,91.7,vonleno01,noah-vonleh-1
1180,2008-09,USC,Pac-10,23,3,254,,,.578,,,.619,,,.000,,,.875,,,,,,,,,,,vucevni01,nikola-vucevic-1
1181,2009-10,USC,Pac-10,30,30,968,8.3,16.4,.504,7.7,14.0,.551,0.5,2.4,.222,4.0,5.6,.718,18.6,2.4,1.2,2.6,3.7,5.4,21.1,,109.6,87.4,vucevni01,nikola-vucevic-1
1182,2010-11,USC,Pac-10,34,34,1187,11.3,22.3,.505,9.7,18.0,.542,1.5,4.3,.349,6.4,8.5,.755,18.3,2.8,0.9,2.5,3.0,5.0,30.5,,119.0,94.3,vucevni01,nikola-vucevic-1
1183,2010-11,Syracuse,Big East,34,0,554,8.5,20.8,.411,5.5,11.5,.476,3.1,9.3,.329,4.3,5.2,.813,5.8,5.5,4.2,0.4,3.3,5.0,24.4,,110.7,96.6,waitedi01,dion-waiters-1
1184,2011-12,Syracuse,Big East,37,0,891,11.7,24.6,.476,8.9,16.8,.529,2.8,7.8,.363,5.9,8.1,.729,5.9,6.3,4.6,0.8,3.3,4.8,32.2,,118.6,93.9,waitedi01,dion-waiters-1
1185,2008-09,UConn,Big East,36,2,907,,,.470,,,.522,,,.271,,,.715,,,,,,,,,,,walkeke02,kemba-walker-1
1186,2009-10,UConn,Big East,34,34,1197,7.4,18.4,.403,5.6,13.0,.430,1.9,5.5,.339,7.6,9.9,.767,7.1,8.4,3.4,0.7,4.8,2.9,24.3,,109.3,98.5,walkeke02,kemba-walker-1
1187,2010-11,UConn,Big East,41,41,1543,12.6,29.4,.428,9.6,20.4,.471,3.0,9.0,.330,10.3,12.5,.819,8.9,7.3,3.1,0.3,3.7,2.2,38.4,,121.2,98.9,walkeke02,kemba-walker-1
1188,2012-13,University of California,Pac-12,33,23,931,5.7,16.6,.342,4.3,10.3,.415,1.4,6.3,.224,2.5,4.7,.534,9.4,5.6,1.7,1.0,3.6,5.1,15.3,,88.5,99.6,wallaty01,tyrone-wallace-1
1189,2013-14,University of California,Pac-12,35,33,1090,7.8,18.1,.430,5.4,10.7,.505,2.4,7.4,.321,3.9,6.2,.625,8.0,5.2,2.4,0.9,3.0,5.2,21.8,,106.2,104.4,wallaty01,tyrone-wallace-1
1190,2014-15,University of California,Pac-12,33,33,1152,10.9,25.6,.425,9.4,21.0,.449,1.5,4.6,.318,6.3,10.4,.606,12.3,6.9,2.2,0.6,4.9,4.8,29.5,,97.3,98.8,wallaty01,tyrone-wallace-1
1191,2015-16,University of California,Pac-12,28,25,901,9.8,22.3,.440,8.2,16.8,.486,1.6,5.5,.298,6.5,10.0,.649,9.6,8.0,1.8,0.8,4.8,4.1,27.8,,106.6,98.8,wallaty01,tyrone-wallace-1
1192,2012-13,Baylor,Big 12,24,0,154,13.3,22.8,.583,12.5,20.5,.611,0.8,2.3,.333,6.1,8.3,.727,19.7,1.1,3.4,0.8,4.6,14.0,33.4,,117.3,90.1,princta02,taurean-prince-1
1193,2013-14,Baylor,Big 12,38,2,542,9.1,19.5,.465,7.4,14.8,.496,1.7,4.7,.366,7.0,9.9,.709,12.1,2.6,2.3,0.8,5.9,9.0,26.9,,104.9,104.4,princta02,taurean-prince-1
1194,2014-15,Baylor,Big 12,33,6,868,12.3,26.0,.472,7.9,14.8,.530,4.4,11.2,.395,4.8,7.4,.644,13.5,3.1,3.6,2.1,4.9,5.1,33.7,,112.8,91.5,princta02,taurean-prince-1
1195,2015-16,Baylor,Big 12,34,34,1040,10.6,24.6,.432,7.6,16.3,.469,3.0,8.4,.361,6.4,8.3,.774,11.7,4.4,2.4,1.4,5.2,4.9,30.7,,109.7,102.7,princta02,taurean-prince-1
1196,2013-14,Michigan,Big Ten,37,36,989,5.9,13.7,.429,3.1,6.9,.449,2.8,6.8,.410,4.5,5.6,.793,7.3,6.9,1.4,0.1,3.6,4.1,19.0,,114.7,107.1,waltode01,derrick-walton-1
1197,2014-15,Michigan,Big Ten,19,19,633,5.7,16.6,.346,2.7,8.1,.333,3.0,8.4,.358,6.8,8.1,.833,9.3,5.9,2.4,0.1,3.6,3.4,21.2,,105.0,102.3,waltode01,derrick-walton-1
1198,2015-16,Michigan,Big Ten,33,33,1108,6.3,16.7,.377,2.9,7.8,.366,3.5,8.9,.387,5.0,6.1,.813,9.9,8.1,3.2,0.2,3.7,3.5,21.1,,109.9,99.6,waltode01,derrick-walton-1
1199,2016-17,Michigan,Big Ten,38,37,1323,8.1,18.6,.436,3.5,7.6,.456,4.6,11.0,.422,7.1,8.0,.876,8.6,8.9,2.0,0.0,3.1,3.1,27.9,,128.5,104.0,waltode01,derrick-walton-1
1200,2008-09,Long Beach State,Big West,30,29,889,,,.412,,,.454,,,.273,,,.705,,,,,,,,,,,wareca01,casper-ware-1
1201,2009-10,Long Beach State,Big West,33,32,1097,6.6,17.7,.372,5.1,12.8,.397,1.5,4.9,.309,5.7,7.2,.784,5.4,8.3,3.6,0.3,5.3,4.1,20.4,,97.3,100.5,wareca01,casper-ware-1
1202,2010-11,Long Beach State,Big West,34,34,1187,8.2,19.6,.422,4.7,10.1,.460,3.6,9.4,.381,8.0,9.8,.810,4.0,7.2,2.7,0.3,4.9,4.2,28.1,,113.8,102.2,wareca01,casper-ware-1
1203,2011-12,Long Beach State,Big West,34,33,1146,9.8,24.5,.401,4.9,10.8,.459,4.9,13.7,.356,6.2,7.8,.793,4.3,5.9,2.4,0.2,4.2,3.3,30.7,,112.0,99.2,wareca01,casper-ware-1
1204,2012-13,North Carolina State,ACC,35,14,944,11.5,18.5,.622,10.6,16.8,.632,0.9,1.7,.519,2.4,4.4,.542,9.0,1.7,2.6,0.9,2.1,4.8,26.2,,127.9,105.4,warretj01,tj-warren-1
1205,2013-14,North Carolina State,ACC,35,35,1238,17.0,32.5,.525,15.5,26.7,.580,1.5,5.8,.267,7.8,11.3,.690,12.4,2.0,3.1,1.0,4.1,4.8,43.4,,116.6,103.6,warretj01,tj-warren-1
1206,2009-10,Villanova,Big East,33,1,495,8.5,19.7,.434,6.6,13.6,.488,1.9,6.1,.315,6.4,7.9,.814,5.5,4.7,2.4,0.1,5.1,6.9,25.4,,106.3,104.6,waynsma01,maalik-wayns-1
1207,2010-11,Villanova,Big East,33,28,994,8.6,21.6,.399,6.7,14.4,.464,2.0,7.2,.271,8.6,10.5,.820,5.7,9.1,2.3,0.1,5.6,4.8,27.9,,108.0,103.5,waynsma01,maalik-wayns-1
1208,2011-12,Villanova,Big East,29,27,975,9.8,23.7,.414,7.1,14.6,.488,2.7,9.2,.298,8.6,9.6,.892,6.7,8.1,1.7,0.1,5.3,4.7,31.0,,112.7,107.6,waynsma01,maalik-wayns-1
1209,2009-10,UNC,ACC,27,2,280,6.1,14.0,.437,4.5,10.9,.418,1.6,3.2,.500,1.8,3.2,.563,8.9,2.2,1.4,0.4,3.9,3.9,15.6,,94.7,103.7,wearda01,david-wear-1
1210,2011-12,UCLA,Pac-12,32,30,908,8.6,17.8,.487,7.7,15.7,.489,0.9,2.0,.467,3.7,4.7,.786,13.7,1.6,1.5,0.5,2.6,5.2,22.0,,112.8,98.7,wearda01,david-wear-1
1211,2012-13,UCLA,Pac-12,34,9,796,7.4,16.5,.445,6.3,13.4,.470,1.1,3.2,.341,1.7,2.6,.639,12.4,2.4,1.2,0.7,2.1,3.6,17.5,,104.5,101.6,wearda01,david-wear-1
1212,2013-14,UCLA,Pac-12,37,37,848,6.3,12.5,.503,4.7,9.0,.526,1.5,3.5,.442,2.2,2.8,.805,9.6,1.9,1.5,0.5,2.2,5.0,16.3,,116.7,104.8,wearda01,david-wear-1
1213,2009-10,UNC,ACC,32,1,324,7.3,17.7,.413,7.0,16.9,.414,0.3,0.9,.400,3.9,5.3,.742,11.8,1.0,1.4,0.3,4.1,6.0,18.9,,95.8,103.6,weartr01,travis-wear-1
1214,2011-12,UCLA,Pac-12,30,24,786,10.7,20.1,.533,10.5,19.5,.536,0.2,0.5,.429,5.3,6.7,.791,13.9,1.0,1.6,2.8,2.7,5.7,26.9,,119.6,97.9,weartr01,travis-wear-1
1215,2012-13,UCLA,Pac-12,32,31,923,8.7,17.7,.493,8.5,16.9,.502,0.2,0.8,.308,4.1,5.0,.815,10.4,1.1,1.4,2.1,2.7,5.3,21.8,,106.7,101.0,weartr01,travis-wear-1
1216,2013-14,UCLA,Pac-12,34,28,812,7.4,13.9,.530,6.6,12.2,.543,0.8,1.8,.440,1.8,2.1,.833,7.6,3.4,1.8,1.6,0.9,7.3,17.3,,126.6,103.6,weartr01,travis-wear-1
1217,2014-15,Boise State,MWC,32,27,886,9.9,17.9,.552,6.5,9.6,.677,3.4,8.3,.409,2.7,4.2,.655,18.6,1.4,2.6,1.4,2.2,5.9,26.0,,128.4,89.0,webbja01,james-webb-1
1218,2015-16,Boise State,MWC,31,31,944,10.6,21.5,.494,9.0,15.0,.602,1.6,6.6,.248,6.5,9.5,.684,17.0,2.0,2.6,1.2,2.9,5.7,29.4,,115.5,94.2,webbja01,james-webb-1
1219,2011-12,VCU,CAA,36,4,675,5.5,13.2,.414,4.6,9.9,.468,0.8,3.3,.250,4.4,5.8,.750,9.6,5.4,7.0,0.7,4.2,6.5,16.1,,100.2,83.5,weberbr01,briante-weber-1
1220,2012-13,VCU,A-10,36,7,751,5.2,12.4,.421,4.5,9.2,.487,0.7,3.1,.225,4.0,5.0,.785,7.9,7.6,7.6,0.7,3.2,6.4,15.1,,112.4,85.4,weberbr01,briante-weber-1
1221,2013-14,VCU,A-10,35,35,1010,6.4,14.3,.449,5.9,12.0,.488,0.6,2.3,.244,5.1,6.5,.784,8.0,7.7,6.8,0.3,3.7,5.0,18.5,,111.6,85.6,weberbr01,briante-weber-1
1222,2014-15,VCU,A-10,20,19,529,6.3,15.6,.401,4.9,12.3,.398,1.4,3.3,.414,4.6,6.1,.741,8.3,9.7,8.9,0.5,3.9,4.4,18.4,,107.8,84.8,weberbr01,briante-weber-1
1223,2016-17,Colorado,Pac-12,34,32,1116,10.7,21.0,.507,7.7,13.5,.569,3.0,7.5,.396,7.7,9.5,.813,7.2,7.7,2.2,2.5,4.2,3.7,32.0,,124.9,104.0,whitede01,derrick-white-1
1224,2010-11,Florida State,ACC,34,13,560,7.3,16.5,.444,6.4,13.0,.492,0.9,3.5,.265,7.4,9.0,.828,11.0,1.7,2.4,1.5,4.5,7.8,23.0,,107.5,92.1,whiteok01,okaro-white-1
1225,2011-12,Florida State,ACC,35,12,790,6.8,14.3,.476,6.0,11.9,.506,0.8,2.5,.333,5.7,7.6,.752,11.5,1.4,1.5,1.1,3.8,8.3,20.2,,108.6,95.6,whiteok01,okaro-white-1
1226,2012-13,Florida State,ACC,34,34,983,8.5,16.6,.511,6.9,11.7,.595,1.5,4.9,.313,7.3,9.0,.815,12.3,1.7,2.0,2.3,3.3,6.3,25.8,,121.5,103.3,whiteok01,okaro-white-1
1227,2013-14,Florida State,ACC,36,35,1084,9.3,18.0,.514,7.9,14.5,.548,1.3,3.6,.375,7.5,9.4,.798,13.6,1.9,1.5,2.2,3.8,6.0,27.4,,120.0,98.9,whiteok01,okaro-white-1
1228,2011-12,Iowa State,Big 12,34,33,1072,9.7,18.1,.534,9.5,17.5,.541,0.2,0.7,.333,5.6,11.3,.498,17.5,9.4,2.2,1.8,7.2,4.9,25.2,,103.3,95.4,whitero03,royce-white-1
1229,2014-15,Seton Hall,Big East,22,19,612,9.0,24.6,.367,5.4,14.3,.382,3.6,10.3,.346,4.7,6.2,.746,8.4,7.7,3.0,1.4,7.2,5.2,26.2,,93.2,101.3,whiteis01,isaiah-whitehead-1
1230,2015-16,Seton Hall,Big East,34,33,1098,10.0,26.4,.379,5.8,14.9,.390,4.2,11.4,.365,7.7,10.1,.760,6.3,8.9,2.1,2.5,6.1,4.0,31.8,,104.4,97.4,whiteis01,isaiah-whitehead-1
1231,2009-10,Western Michigan,MAC,16,0,94,5.7,14.0,.409,5.7,14.0,.409,0.0,0.0,,2.6,6.4,.400,16.0,0.0,2.6,0.6,4.5,8.9,14.0,,85.6,100.0,whittsh01,shayne-whittington-1
1232,2011-12,Western Michigan,MAC,32,8,452,6.8,12.6,.543,6.8,12.6,.543,0.0,0.0,,4.4,6.4,.688,17.3,0.9,1.1,3.2,2.7,8.7,18.1,,116.6,101.9,whittsh01,shayne-whittington-1
1233,2012-13,Western Michigan,MAC,35,35,1041,9.9,19.7,.503,9.8,18.8,.520,0.1,0.9,.133,7.4,9.3,.796,18.2,2.4,1.5,3.4,3.8,5.0,27.3,,115.0,92.4,whittsh01,shayne-whittington-1
1234,2013-14,Western Michigan,MAC,31,31,987,11.5,21.8,.527,11.1,19.7,.562,0.4,2.0,.182,7.1,9.3,.770,16.8,2.1,1.5,2.9,3.5,4.5,30.4,,117.1,96.3,whittsh01,shayne-whittington-1
1235,2013-14,Kansas,Big 12,35,35,1148,9.6,21.4,.448,7.4,15.0,.493,2.2,6.4,.341,8.9,11.5,.775,10.4,2.7,2.1,1.7,4.1,4.8,30.3,,116.1,102.8,wiggian01,andrew-wiggins-1
1236,2010-11,Washington,Pac-10,33,6,523,9.6,22.8,.419,2.9,6.2,.466,6.7,16.7,.401,2.7,3.3,.806,7.2,3.1,1.5,1.1,2.2,4.4,28.5,,124.4,101.7,wilcocj01,cj-wilcox-1
1237,2011-12,Washington,Pac-12,32,12,912,9.4,21.6,.437,4.9,10.4,.473,4.5,11.2,.403,4.8,5.8,.839,6.7,2.4,1.8,1.2,2.5,3.9,28.2,,122.8,102.2,wilcocj01,cj-wilcox-1
1238,2012-13,Washington,Pac-12,34,34,1184,10.3,24.5,.419,6.4,14.1,.458,3.8,10.5,.366,4.8,5.8,.816,7.5,3.3,1.9,1.8,3.2,3.6,29.1,,113.3,103.7,wilcocj01,cj-wilcox-1
1239,2013-14,Washington,Pac-12,32,31,1116,10.3,22.7,.453,5.6,10.7,.522,4.7,12.0,.391,5.4,6.2,.873,6.2,4.2,1.7,1.7,2.8,3.9,30.7,,121.9,110.0,wilcocj01,cj-wilcox-1
1240,2012-13,Montana,Big Sky,20,0,60,8.4,16.7,.500,8.4,15.7,.533,0.0,1.0,.000,3.1,4.2,.750,11.5,0.0,0.0,1.0,5.2,5.2,19.9,,88.4,105.6,wileyja01,jacob-wiley-1
1241,2016-17,Eastern Washington,Big Sky,34,34,1165,13.4,20.8,.643,13.1,20.4,.642,0.3,0.4,.714,8.0,9.7,.828,15.6,4.0,1.3,4.7,6.5,5.1,35.0,,121.5,103.6,wileyja01,jacob-wiley-1
1242,2011-12,UCSB,Big West,30,20,514,9.5,18.7,.510,9.5,18.7,.510,0.0,0.0,,6.0,10.1,.595,23.5,1.8,1.8,4.6,2.4,8.0,25.1,,122.2,95.4,willial03,alan-williams-2
1243,2012-13,UCSB,Big West,28,28,793,13.7,29.1,.469,13.7,29.1,.469,0.0,0.0,,10.3,14.2,.724,23.6,1.9,2.3,5.0,5.2,7.1,37.6,,106.3,93.6,willial03,alan-williams-2
1244,2013-14,UCSB,Big West,28,28,872,16.3,30.5,.533,16.3,30.5,.533,0.0,0.0,,10.8,15.7,.685,23.4,2.4,2.4,4.9,4.3,6.1,43.3,,116.5,91.0,willial03,alan-williams-2
1245,2014-15,UCSB,Big West,26,26,847,12.0,26.3,.458,12.0,26.0,.462,0.0,0.2,.000,9.7,12.6,.768,23.2,3.4,2.3,3.5,3.8,5.3,33.8,,111.1,89.7,willial03,alan-williams-2
1246,2008-09,North Carolina State,ACC,25,8,365,,,.429,,,.515,,,.364,,,.588,,,,,,,,,,,willicj01,cj-williams-2
