,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
142,,28,LAL,NBA,SG,82,3040,20.1,.548,.330,,,4.3,16.7,,,,,,8.8,3.5,12.3,.194,,,,,,goodrga01
143,,29,LAL,NBA,SG,76,2697,18.8,.510,.232,,,4.4,18.4,,,,,,5.2,3.0,8.1,.145,,,,,,goodrga01
144,,30,LAL,NBA,SG,82,3061,18.5,.511,.332,3.0,4.5,3.7,21.8,1.8,0.2,,,,5.9,1.9,7.8,.122,,2.8,-2.7,0.1,1.6,goodrga01
145,,31,LAL,NBA,SG,72,2668,18.4,.511,.265,3.5,4.4,3.9,25.7,1.7,0.1,,,,4.9,0.6,5.5,.099,,3.5,-2.7,0.8,1.8,goodrga01
146,1975-76,32,LAL,NBA,SG,75,2646,17.1,.495,.262,3.5,4.2,3.9,23.4,2.1,0.3,,,,3.5,1.5,5.1,.092,,2.1,-1.9,0.2,1.5,goodrga01
147,1976-77,33,NOJ,NBA,SG,27,609,16.1,.496,.279,4.0,5.6,4.8,18.8,1.6,0.2,,,,0.7,0.4,1.2,.091,,0.5,-2.3,-1.7,0.0,goodrga01
148,1977-78,34,NOJ,NBA,SG,81,2553,16.2,.545,.316,2.9,3.8,3.3,21.8,1.4,0.4,14.6,20.8,,4.9,1.4,6.3,.118,,1.5,-2.1,-0.6,0.9,goodrga01
149,1978-79,35,NOJ,NBA,SG,74,2130,13.1,.499,.240,3.2,5.1,4.2,23.5,1.9,0.3,16.4,20.1,,1.1,1.0,2.2,.049,,-0.7,-1.9,-2.6,-0.3,goodrga01
150,1978-79,22,NOJ,NBA,PG,59,809,8.3,.438,.266,2.5,5.6,4.1,22.2,3.3,0.4,25.2,16.7,,-1.0,0.7,-0.3,-0.017,,-4.5,-0.7,-5.2,-0.7,greento01
151,1977-78,25,PHO,NBA,SF,36,422,6.8,.392,.213,10.6,14.6,12.6,7.1,1.6,0.0,17.4,19.7,,-0.6,0.5,-0.1,-0.011,,-4.9,-1.0,-5.9,-0.4,griffgr01
152,1975-76,23,KCK,NBA,SG,66,1145,11.2,.457,.279,6.8,9.9,8.3,8.4,1.9,0.6,,,,0.0,0.8,0.8,.032,,-2.8,-1.2,-4.1,-0.6,hansegl01
153,1976-77,24,KCK,NBA,SG,41,289,15.3,.464,.206,9.7,11.5,10.6,13.0,2.0,0.6,,,,0.1,0.3,0.4,.063,,-0.3,-2.3,-2.6,0.0,hansegl01
154,1977-78,25,TOT,NBA,SG,5,13,-16.4,.000,.000,7.8,0.0,3.9,8.5,3.4,0.0,12.5,24.0,,-0.1,0.0,-0.1,-0.470,,-15.8,-2.3,-18.1,-0.1,hansegl01
155,1977-78,25,CHI,NBA,SG,2,4,-28.8,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,30.3,,-0.1,0.0,-0.1,-0.773,,-27.0,-6.3,-33.3,0.0,hansegl01
156,1977-78,25,KCK,NBA,SG,3,9,-10.9,.000,.000,11.3,0.0,5.7,12.2,4.9,0.0,0.0,21.2,,-0.1,0.0,-0.1,-0.336,,-10.8,-0.6,-11.4,0.0,hansegl01
157,1978-79,24,SEA,NBA,C,15,205,13.6,.538,.544,11.3,19.0,15.1,9.2,0.2,0.3,11.3,15.2,,0.4,0.3,0.6,.149,,-0.4,-0.7,-1.1,0.0,hansela01
158,1962-63,22,BOS,NBA,SF,80,2200,15.4,.479,.220,,,,,,,,,,1.6,4.8,6.4,.139,,,,,,havlijo01
159,1963-64,23,BOS,NBA,SF,80,2587,16.9,.463,.275,,,,,,,,,,1.6,6.1,7.7,.142,,,,,,havlijo01
160,1964-65,24,BOS,NBA,SG,75,2169,16.3,.441,.223,,,,13.8,,,,,,-0.1,4.6,4.5,.100,,,,,,havlijo01
161,,25,BOS,NBA,SF,71,2175,16.7,.450,.263,,,,14.6,,,,,,0.1,4.1,4.3,.094,,,,,,havlijo01
162,,26,BOS,NBA,SF,81,2602,19.2,.500,.286,,,,15.6,,,,,,4.2,4.1,8.3,.154,,,,,,havlijo01
163,,27,BOS,NBA,SG,82,2921,17.7,.486,.292,,,,18.6,,,,,,2.7,4.9,7.6,.125,,,,,,havlijo01
164,,28,BOS,NBA,SG,82,3174,17.0,.459,.290,,,,20.3,,,,,,1.0,6.3,7.3,.110,,,,,,havlijo01
165,,29,BOS,NBA,SG,81,3369,20.0,.533,.365,,,,23.2,,,,,,6.4,4.2,10.6,.151,,,,,,havlijo01
166,,30,BOS,NBA,SF,81,3678,20.8,.513,.342,,,8.6,23.0,,,,,,6.6,5.9,12.5,.164,,,,,,havlijo01
167,,31,BOS,NBA,SF,82,3698,20.1,.512,.281,,,8.3,22.9,,,,,,5.9,6.5,12.4,.162,,,,,,havlijo01
168,,32,BOS,NBA,SF,80,3367,18.6,.502,.253,,,7.6,21.3,,,,,,4.9,7.2,12.1,.172,,,,,,havlijo01
169,,33,BOS,NBA,SF,76,3091,17.4,.509,.277,4.4,10.6,7.6,20.8,1.3,0.5,,,,5.9,3.8,9.7,.151,,2.4,0.3,2.7,3.7,havlijo01
170,,34,BOS,NBA,SF,82,3132,16.7,.505,.235,4.9,10.4,7.7,19.6,1.6,0.3,,,,5.9,3.8,9.7,.149,,2.1,0.4,2.5,3.6,havlijo01
171,,35,BOS,NBA,SF,76,2598,15.5,.508,.297,4.4,7.5,5.9,15.3,1.7,0.6,,,,4.7,2.7,7.4,.137,,1.2,0.0,1.3,2.1,havlijo01
172,,36,BOS,NBA,SF,79,2913,14.7,.495,.224,3.7,9.1,6.4,20.4,1.3,0.3,,,,3.3,2.8,6.1,.100,,0.7,0.0,0.7,2.0,havlijo01
173,,37,BOS,NBA,SF,82,2797,14.3,.495,.221,3.5,8.5,6.0,17.1,1.5,0.4,13.3,21.3,,2.9,2.1,5.1,.087,,0.1,-0.7,-0.5,1.0,havlijo01
174,1975-76,21,GSW,NBA,SG,32,153,25.0,.536,.298,10.2,8.6,9.4,17.9,2.9,2.7,,,,0.4,0.3,0.6,.196,,5.9,-0.7,5.2,0.3,hawkiro01
175,1976-77,22,NYN,NBA,SG,52,1481,18.2,.487,.310,4.4,6.3,5.3,12.3,2.4,1.0,,,,0.5,1.4,1.9,.063,,1.4,-2.2,-0.8,0.5,hawkiro01
176,1977-78,23,NJN,NBA,SG,15,343,13.3,.501,.193,5.7,8.6,7.1,15.6,2.8,2.0,20.9,22.1,,-0.1,0.4,0.3,.042,,-1.5,1.0,-0.5,0.1,hawkiro01
177,1978-79,24,DET,NBA,SG,4,28,23.8,.483,.375,10.8,11.5,11.1,19.8,8.0,0.0,9.7,28.1,,0.1,0.1,0.1,.221,,4.0,3.3,7.3,0.1,hawkiro01
178,1976-77,24,TOT,NBA,SF,37,262,13.2,.491,.146,10.2,16.1,13.1,13.7,1.5,0.0,,,,0.2,0.3,0.5,.093,,-1.3,-0.4,-1.7,0.0,hicksph01
179,1976-77,24,HOU,NBA,SF,2,7,3.5,.000,.000,16.2,0.0,7.8,16.0,6.8,0.0,,,,0.0,0.0,0.0,-0.256,,-7.7,3.3,-4.4,0.0,hicksph01
180,1976-77,24,CHI,NBA,SF,35,255,13.5,.502,.149,10.1,16.5,13.3,13.7,1.3,0.0,,,,0.2,0.3,0.5,.102,,-1.2,-0.5,-1.7,0.0,hicksph01
181,1978-79,26,DEN,NBA,SF,20,128,6.5,.431,.116,10.7,12.1,11.4,8.3,1.8,0.0,22.3,17.5,,-0.2,0.1,0.0,-0.014,,-4.4,-1.0,-5.3,-0.1,hicksph01
182,1975-76,24,ATL,NBA,SG,33,351,13.2,.421,.160,4.3,7.9,6.0,12.5,2.6,0.3,,,,-0.3,0.2,-0.1,-0.018,,-2.4,-3.3,-5.7,-0.3,hollawi01
183,1976-77,25,CHI,NBA,SG,79,2453,15.6,.488,.171,3.3,7.5,5.4,16.8,3.3,0.4,,,,2.4,3.6,5.9,.116,,0.4,0.7,1.1,1.9,hollawi01
184,1977-78,26,CHI,NBA,SG,82,2884,14.1,.483,.217,4.0,7.1,5.6,16.8,2.7,0.3,13.7,22.8,,2.2,2.2,4.4,.073,,0.3,-0.5,-0.2,1.3,hollawi01
185,1978-79,27,CHI,NBA,SG,82,2483,13.1,.507,.187,3.5,7.7,5.6,19.0,2.3,0.3,15.4,19.4,,1.7,2.1,3.8,.074,,-0.4,-0.3,-0.7,0.8,hollawi01
186,1978-79,23,DET,NBA,SF,25,154,11.8,.430,.160,13.7,16.7,15.2,5.2,3.2,0.3,14.8,23.3,,-0.1,0.2,0.1,.022,,-3.3,-1.2,-4.6,-0.1,hollies01
187,1978-79,22,TOT,NBA,PF,14,113,13.7,.446,.411,16.5,21.9,19.1,6.0,0.8,0.9,9.6,24.7,,0.0,0.1,0.2,.064,,-2.0,-3.4,-5.5,-0.1,howarot01
188,1978-79,22,MIL,NBA,PF,3,22,8.0,.455,.000,25.1,10.0,17.6,6.0,0.0,0.0,15.4,23.0,,0.0,0.0,0.0,.024,,-0.6,-4.7,-5.2,0.0,howarot01
189,1978-79,22,DET,NBA,PF,11,91,15.1,.444,.511,14.4,24.8,19.4,6.0,1.0,1.1,8.3,25.2,,0.0,0.1,0.1,.074,,-2.4,-3.1,-5.5,-0.1,howarot01
190,1966-67,22,STL,NBA,SF,80,2446,15.3,.500,.246,,,,5.9,,,,,,3.4,1.5,4.9,.097,,,,,,hudsolo01
191,1967-68,23,STL,NBA,SG,46,966,16.1,.502,.328,,,,10.4,,,,,,1.3,0.9,2.2,.110,,,,,,hudsolo01
192,,24,ATL,NBA,SF,81,2869,18.7,.538,.299,,,,11.3,,,,,,7.8,2.3,10.1,.168,,,,,,hudsolo01
193,,25,ATL,NBA,SF,80,3091,19.0,.576,.288,,,,12.8,,,,,,9.8,1.3,11.1,.172,,,,,,hudsolo01
194,,26,ATL,NBA,SF,76,3113,18.2,.527,.293,,,5.6,12.7,,,,,,6.9,1.0,7.9,.122,,,,,,hudsolo01
195,,27,ATL,NBA,SG,77,3042,19.1,.549,.279,,,6.2,16.2,,,,,,8.2,1.5,9.7,.154,,,,,,hudsolo01
196,,28,ATL,NBA,SF,75,3027,19.0,.528,.281,,,7.4,12.8,,,,,,7.2,2.1,9.3,.148,,,,,,hudsolo01
197,,29,ATL,NBA,SF,65,2588,19.5,.546,.260,4.8,8.9,6.8,12.7,2.7,0.6,,,,6.5,2.4,8.8,.164,,3.2,-0.4,2.9,3.2,hudsolo01
