,season,school_name,conf_abbr,g,gs,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,id,cbb_id
2954,2000-01,Arizona,Pac-10,36,6,736,.483,.446,.233,.347,,,,,,,,22.9,,,0.3,2.1,2.4,.131,waltolu01,luke-walton-1
2955,2001-02,Arizona,Pac-10,31,31,1138,.535,.493,.162,.484,,,,,,,,20.6,,,1.7,1.6,3.4,.119,waltolu01,luke-walton-1
2956,2002-03,Arizona,Pac-10,28,28,772,.508,.475,.286,.341,,,,10.4,30.2,,0.6,20.8,21.4,,0.7,2.0,2.7,.141,waltolu01,luke-walton-1
2957,1990-91,Florida State,Metro,30,,715,.545,.497,.270,.489,,,,,,,,21.5,,,,,,,wardch01,charlie-ward-1
2958,1991-92,Florida State,ACC,28,22,841,.570,.572,.331,.455,,,,,,,,29.6,,,,,,,wardch01,charlie-ward-1
2959,1992-93,Florida State,ACC,17,14,557,.555,.538,.472,.255,,,,,,,,23.3,,,,,,,wardch01,charlie-ward-1
2960,1993-94,Florida State,ACC,16,16,574,.452,.428,.497,.240,,,,,,,,18.4,,,,,,,wardch01,charlie-ward-1
2961,2008-09,Oklahoma,Big 12,36,34,1128,.606,.565,.495,.401,,,,3.9,19.0,,0.1,15.6,22.4,,3.4,1.2,4.6,.163,warrewi01,willie-warren-1
2962,2009-10,Oklahoma,Big 12,21,19,678,.567,.500,.401,.525,344,2.3,9.5,5.9,27.8,1.8,0.2,20.9,28.7,,1.4,0.2,1.7,.099,warrewi01,willie-warren-1
2963,2001-02,Syracuse,Big East,35,19,609,.534,.555,.012,.349,,,,,,,,16.6,,,0.8,1.7,2.4,.161,warriha01,hakim-warrick-1
2964,2002-03,Syracuse,Big East,35,35,1146,.573,.541,.003,.511,,,,13.2,9.0,,2.4,16.9,22.1,,2.6,2.9,5.5,.193,warriha01,hakim-warrick-1
2965,2003-04,Syracuse,Big East,31,31,1156,.558,.512,.014,.569,,,,12.3,14.5,,2.0,14.7,27.4,,2.9,2.5,5.4,.188,warriha01,hakim-warrick-1
2966,2004-05,Syracuse,Big East,34,34,1275,.596,.557,.067,.671,,,,12.9,8.0,,1.5,12.4,26.9,,4.5,2.9,7.5,.235,warriha01,hakim-warrick-1
2967,2004-05,Memphis,CUSA,38,38,1334,.564,.515,.283,.490,,,,,,,,20.6,,,3.1,2.3,5.4,.162,washida01,darius-washington-1
2968,2005-06,Memphis,CUSA,35,35,928,.541,.485,.348,.420,,,,,,,,20.4,,,1.9,1.8,3.7,.160,washida01,darius-washington-1
2969,1993-94,Alabama,SEC,17,,115,.474,.447,.491,.193,,,,,,,,18.4,,,,,,,washier01,eric-washington-1
2970,1994-95,Alabama,SEC,33,13,719,.592,.572,.560,.169,,,,,,,,14.2,,,,,,,washier01,eric-washington-1
2971,1995-96,Alabama,SEC,32,30,1090,.574,.547,.595,.224,,,,,,,,10.4,,,3.3,1.8,5.1,.187,washier01,eric-washington-1
2972,1996-97,Alabama,SEC,30,,944,.556,.526,.512,.249,,,,,,,,11.6,,,2.5,2.7,5.2,.222,washier01,eric-washington-1
2973,2003-04,Syracuse,Big East,12,0,85,.313,.360,.000,.720,,,,15.1,4.1,,11.9,8.2,21.1,,-0.3,0.4,0.1,.046,watkida01,darryl-watkins-1
2974,2004-05,Syracuse,Big East,26,0,364,.599,.612,.000,.388,,,,13.4,5.2,,7.1,15.9,12.8,,0.6,1.5,2.1,.236,watkida01,darryl-watkins-1
2975,2005-06,Syracuse,Big East,35,35,1043,.532,.524,.000,.487,,,,13.0,4.0,,6.6,21.4,13.8,,0.9,3.2,4.0,.154,watkida01,darryl-watkins-1
2976,2006-07,Syracuse,Big East,33,32,961,.568,.544,.000,.644,,,,13.0,4.8,,7.3,17.8,14.1,,1.3,3.5,4.8,.200,watkida01,darryl-watkins-1
2977,2002-03,Tennessee,SEC,29,28,1038,.536,.489,.351,.644,,,,7.0,29.8,,0.4,25.7,16.5,,1.2,1.1,2.2,.085,watsocj01,cj-watson-1
2978,2003-04,Tennessee,SEC,29,29,983,.561,.506,.430,.414,,,,,,,,19.7,,,1.7,1.0,2.7,.111,watsocj01,cj-watson-1
2979,2004-05,Tennessee,SEC,31,31,1082,.558,.500,.481,.511,,,,,,,,22.5,,,1.9,0.8,2.7,.100,watsocj01,cj-watson-1
2980,2005-06,Tennessee,SEC,30,30,956,.627,.552,.399,.536,,,,5.6,21.3,,0.3,14.7,21.2,,3.1,1.1,4.3,.178,watsocj01,cj-watson-1
2981,1997-98,UCLA,Pac-10,33,,,.484,.455,.392,.398,,,,,,,,,,,0.3,0.8,1.1,,watsoea01,earl-watson-1
2982,1998-99,UCLA,Pac-10,31,,1053,.525,.485,.311,.387,,,,,,,,24.5,,,1.5,2.0,3.5,.132,watsoea01,earl-watson-1
2983,1999-00,UCLA,Pac-10,33,,1146,.539,.518,.375,.309,,,,,,,,22.6,,,1.7,1.7,3.4,.118,watsoea01,earl-watson-1
2984,2000-01,UCLA,Pac-10,32,32,1115,.567,.547,.309,.401,,,,,,,,20.6,,,2.3,1.7,4.0,.144,watsoea01,earl-watson-1
2985,1990-91,South Carolina,Metro,33,5,651,.460,.446,.223,.228,,,,,,,,15.8,,,,,,,watsoja01,jamie-watson-1
2986,1991-92,South Carolina,SEC,28,25,830,.461,.452,.115,.201,,,,,,,,22.9,,,,,,,watsoja01,jamie-watson-1
2987,1992-93,South Carolina,SEC,27,,910,.500,.474,.142,.316,,,,,,,,16.6,,,,,,,watsoja01,jamie-watson-1
2988,1993-94,South Carolina,SEC,27,,924,.524,.495,.243,.335,,,,,,,,11.2,,,,,,,watsoja01,jamie-watson-1
2989,2004-05,Washington State,Pac-10,25,10,489,.425,.395,.185,.412,,,,10.0,24.8,,1.5,24.8,22.0,,-0.4,1.2,0.9,.071,weaveky01,kyle-weaver-1
2990,2005-06,Washington State,Pac-10,27,25,802,.544,.506,.165,.455,,,,9.0,30.7,,1.8,27.9,20.8,,1.2,1.9,3.1,.156,weaveky01,kyle-weaver-1
2991,2006-07,Washington State,Pac-10,34,33,1152,.563,.504,.139,.509,,,,,,,,21.5,,,2.1,3.8,5.9,.204,weaveky01,kyle-weaver-1
2992,2007-08,Washington State,Pac-10,35,35,1159,.561,.503,.221,.577,,,,,,,,20.3,,,2.4,3.6,6.0,.207,weaveky01,kyle-weaver-1
2993,1991-92,Michigan,Big Ten,34,34,1088,.567,.573,.131,.274,,,,,,,,16.9,,,,,,,webbech01,chris-webber-1
2994,1992-93,Michigan,Big Ten,36,,1143,.638,.649,.176,.403,,,,,,,,16.3,,,,,,,webbech01,chris-webber-1
2995,1989-90,Oklahoma,Big 8,3,0,27,.551,.571,.000,.214,,,,,,,,16.3,,,,,,,webstje01,jeff-webster-1
2996,1990-91,Oklahoma,Big 8,35,29,918,.607,.565,.004,.373,,,,,,,,8.8,,,,,,,webstje01,jeff-webster-1
2997,1991-92,Oklahoma,Big 8,30,,814,.562,.521,.000,.310,,,,,,,,14.2,,,,,,,webstje01,jeff-webster-1
2998,1992-93,Oklahoma,Big 8,32,31,942,.528,.494,.020,.278,,,,9.7,3.0,,0.8,10.1,24.3,,,,,,webstje01,jeff-webster-1
2999,1993-94,Oklahoma,Big 8,28,,974,.558,.518,.025,.331,,,,,,,,8.5,,,,,,,webstje01,jeff-webster-1
3000,2006-07,Arkansas,SEC,35,32,1086,.564,.544,.325,.211,,,,9.1,14.0,,1.0,19.2,21.0,,2.0,1.6,3.6,.134,weemsso01,sonny-weems-1
3001,2007-08,Arkansas,SEC,34,34,1067,.552,.527,.344,.179,,,,8.3,17.3,,0.5,17.2,25.4,,2.2,1.6,3.8,.141,weemsso01,sonny-weems-1
3002,1994-95,Ball State,MAC,30,30,887,.530,.509,.261,.371,,,,,,,,15.2,,,,,,,wellsbo01,bonzi-wells-1
3003,1995-96,Ball State,MAC,28,28,910,.556,.523,.169,.371,,,,,,,,14.2,,,3.3,2.8,6.1,.270,wellsbo01,bonzi-wells-1
3004,1996-97,Ball State,MAC,29,28,900,.533,.491,.211,.453,,,,,,,,17.2,,,2.5,2.2,4.7,.209,wellsbo01,bonzi-wells-1
3005,1997-98,Ball State,MAC,29,,,.573,.544,.292,.397,,,,,,,,,,,3.5,3.5,7.1,,wellsbo01,bonzi-wells-1
3006,1993-94,Austin Peay,OVC,27,22,608,.540,.526,.056,.329,,,,,,,,15.4,,,,,,,wellsbu01,bubba-wells-1
3007,1994-95,Austin Peay,OVC,29,29,962,.556,.500,.068,.371,,,,,,,,11.7,,,,,,,wellsbu01,bubba-wells-1
3008,1995-96,Austin Peay,OVC,30,30,1083,.607,.579,.137,.305,,,,,,,,10.7,,,4.9,1.8,6.7,.247,wellsbu01,bubba-wells-1
3009,1996-97,Austin Peay,OVC,19,18,685,.606,.576,.265,.394,,,,,,,,10.6,,,3.9,0.8,4.7,.272,wellsbu01,bubba-wells-1
3010,1989-90,UNC,ACC,32,0,102,.565,.526,.000,.737,,,,,,,,21.4,,,,,,,wenstma01,matt-wenstrom-1
3011,1990-91,UNC,ACC,24,0,59,.411,.333,.000,.800,,,,,,,,22.5,,,,,,,wenstma01,matt-wenstrom-1
3012,1991-92,UNC,ACC,30,1,152,.555,.558,.000,.231,,,,14.6,13.2,,2.3,14.8,19.8,,,,,,wenstma01,matt-wenstrom-1
3013,1992-93,UNC,ACC,33,1,166,.569,.557,.016,.443,,,,15.5,7.1,,3.3,15.0,23.2,,,,,,wenstma01,matt-wenstrom-1
3014,1999-00,Xavier,A-10,33,,970,.567,.532,.000,.558,,,,,,,,14.3,,,2.1,3.1,5.2,.214,westda01,david-west-1
3015,2000-01,Xavier,A-10,29,29,978,.609,.551,.003,.718,,,,,,,,15.7,,,3.5,4.5,8.0,.329,westda01,david-west-1
3016,2001-02,Xavier,A-10,32,32,1094,.610,.548,.077,.658,,,,16.3,10.7,,5.0,17.1,26.8,,4.1,4.6,8.8,.320,westda01,david-west-1
3017,2002-03,Xavier,A-10,32,32,1168,.600,.524,.063,.617,,,,,,,,13.7,,,4.0,5.7,9.7,.332,westda01,david-west-1
3018,2001-02,St. Joseph's,A-10,31,2,526,.500,.475,.105,.259,,,,,,,,13.7,,,0.4,0.7,1.1,.082,westde01,delonte-west-1
3019,2002-03,St. Joseph's,A-10,26,22,785,.586,.554,.430,.251,,,,,,,,14.5,,,2.9,1.9,4.8,.245,westde01,delonte-west-1
3020,2003-04,St. Joseph's,A-10,32,32,1073,.627,.577,.327,.334,,,,,,,,14.5,,,4.5,2.4,7.0,.260,westde01,delonte-west-1
3021,2003-04,Georgia Tech,ACC,19,0,63,.323,.250,.250,.750,,,,,,,,35.6,,,-0.1,0.2,0.1,.061,westma02,mario-west-1
3022,2004-05,Georgia Tech,ACC,30,0,294,.451,.385,.115,.635,,,,14.0,9.2,,0.7,11.7,12.5,,0.0,0.7,0.7,.091,westma02,mario-west-1
3023,2005-06,Georgia Tech,ACC,22,17,486,.553,.517,.138,.391,,,,,,,,27.4,,,0.5,0.5,1.0,.086,westma02,mario-west-1
3024,2006-07,Georgia Tech,ACC,32,4,592,.595,.563,.308,.462,,,,,,,,22.1,,,0.9,1.3,2.2,.148,westma02,mario-west-1
3025,2006-07,UCLA,Pac-10,36,1,325,.510,.500,.210,.295,,,,,,,,17.3,,,0.3,0.6,0.9,.108,westbru01,russell-westbrook-1
3026,2007-08,UCLA,Pac-10,39,34,1318,.538,.499,.197,.384,,,,7.1,24.4,,0.4,17.2,21.8,,2.0,3.3,5.3,.161,westbru01,russell-westbrook-1
3027,1993-94,Louisville,Metro,34,34,1079,.589,.553,.534,.345,,,,,,,,14.3,,,,,,,wheatde01,dejuan-wheat-1
3028,1994-95,Louisville,Metro,33,,1081,.625,.596,.508,.281,,,,,,,,12.5,,,,,,,wheatde01,dejuan-wheat-1
3029,1995-96,Louisville,CUSA,34,,1178,.571,.538,.491,.354,,,,,,,,15.0,,,3.2,0.9,4.1,.141,wheatde01,dejuan-wheat-1
3030,1996-97,Louisville,CUSA,35,,1222,.569,.532,.599,.368,,,,,,,,14.6,,,3.3,1.2,4.6,.150,wheatde01,dejuan-wheat-1
3031,1994-95,Rhode Island,A-10,27,,870,.526,.497,.459,.327,,,,,,,,26.3,,,,,,,wheelty01,tyson-wheeler-1
3032,1995-96,Rhode Island,A-10,34,,1175,.543,.497,.491,.401,,,,,,,,18.2,,,2.5,1.8,4.2,.144,wheelty01,tyson-wheeler-1
3033,1996-97,Rhode Island,A-10,30,,998,.561,.535,.556,.284,,,,,,,,16.4,,,2.5,1.7,4.2,.169,wheelty01,tyson-wheeler-1
3034,1997-98,Rhode Island,A-10,34,,,.527,.508,.584,.251,,,,,,,,,,,1.9,1.3,3.2,,wheelty01,tyson-wheeler-1
3035,2004-05,Indiana,Big Ten,29,29,814,.609,.572,.000,.564,,,,11.0,7.8,,6.1,11.0,24.1,,2.8,1.7,4.6,.225,whitedj01,dj-white-1
3036,2005-06,Indiana,Big Ten,5,3,89,.539,.528,.000,.389,,,,20.2,13.1,,5.7,17.4,29.7,,0.2,0.3,0.5,.216,whitedj01,dj-white-1
3037,2006-07,Indiana,Big Ten,32,32,1017,.548,.512,.000,.440,,,,,,,,13.4,,,1.9,3.9,5.8,.229,whitedj01,dj-white-1
3038,2007-08,Indiana,Big Ten,33,33,1105,.632,.606,.008,.577,,,,18.0,5.2,,3.5,12.2,23.8,,4.2,3.4,7.6,.275,whitedj01,dj-white-1
3039,1994-95,Georgetown,Big East,26,,201,.420,.429,.000,.625,,,,,,,,22.4,,,,,,,whiteja01,jahidi-white-1
3040,1995-96,Georgetown,Big East,37,0,409,.547,.560,.000,.712,,,,,,,,24.1,,,0.7,2.3,3.1,.300,whiteja01,jahidi-white-1
3041,1996-97,Georgetown,Big East,30,,607,.512,.512,.000,.628,,,,,,,,23.7,,,0.7,3.6,4.3,.285,whiteja01,jahidi-white-1
3042,1997-98,Georgetown,Big East,12,,,.596,.634,.000,.610,,,,,,,,,,,0.8,2.0,2.8,,whiteja01,jahidi-white-1
3043,2001-02,Florida,SEC,30,2,615,.484,.479,.408,.237,,,,,,,,20.3,,,0.2,1.5,1.7,.111,whiteja02,james-white-1
3044,2003-04,Cincinnati,CUSA,27,22,677,.489,.424,.341,.384,,,,9.1,24.9,,2.0,20.7,19.9,,0.4,1.9,2.3,.134,whiteja02,james-white-1
3045,2004-05,Cincinnati,CUSA,33,30,940,.570,.516,.382,.423,,,,8.7,21.1,,0.8,18.3,18.4,,1.8,2.4,4.2,.180,whiteja02,james-white-1
3046,2005-06,Cincinnati,Big East,33,33,1104,.612,.555,.361,.441,,,,,,,,14.9,,,3.6,2.3,5.8,.211,whiteja02,james-white-1
3047,2000-01,Charlotte,CUSA,28,26,865,.566,.530,.246,.415,,,,,,,,15.1,,,2.5,1.9,4.4,.202,whitero02,rodney-white-1
3048,2009-10,Marshall,CUSA,34,23,889,.548,.528,.016,.586,411,11.9,23.8,18.3,2.2,1.2,18.8,13.6,25.8,,2.0,2.5,4.5,.200,whiteha01,hassan-whiteside-1
3049,1992-93,Jackson State,SWAC,12,,190,.504,.483,.000,.433,,,,,,,,24.9,,,,,,,whitfdw01,dwayne-whitfield-1
3050,1993-94,Jackson State,SWAC,29,,702,.609,.574,.004,.519,,,,,,,,15.9,,,,,,,whitfdw01,dwayne-whitfield-1
3051,1994-95,Jackson State,SWAC,26,,819,.620,.610,.009,.613,,,,,,,,18.5,,,,,,,whitfdw01,dwayne-whitfield-1
3052,1991-92,Clemson,ACC,28,27,982,.576,.548,.659,.252,,,,,,,,22.5,,,,,,,whitnch01,chris-whitney-1
3053,1992-93,Clemson,ACC,30,29,1126,.605,.570,.630,.314,,,,,,,,22.1,,,,,,,whitnch01,chris-whitney-1
3054,2000-01,Maryland,ACC,34,1,294,.588,.580,.000,.375,,,,,,,,15.5,,,0.6,0.8,1.5,.200,wilcoch01,chris-wilcox-1
3055,2001-02,Maryland,ACC,36,26,866,.523,.504,.006,.429,,,,15.1,11.1,,3.8,11.4,24.3,,1.2,2.8,4.0,.186,wilcoch01,chris-wilcox-1
3056,1999-00,North Carolina State,ACC,34,,1083,.503,.455,.286,.511,,,,,,,,,,,1.1,2.5,3.6,.132,wilkida02,damien-wilkins-1
3057,2000-01,North Carolina State,ACC,26,23,848,.488,.444,.266,.352,,,,,,,,19.4,,,0.4,1.3,1.7,.080,wilkida02,damien-wilkins-1
3058,2002-03,Georgia,SEC,27,3,569,.504,.430,.139,.576,,,,7.6,21.2,,1.1,19.3,21.3,,0.5,0.8,1.3,.090,wilkida02,damien-wilkins-1
3059,2003-04,Georgia,SEC,30,30,1056,.527,.453,.292,.521,,,,9.4,19.1,,0.8,17.3,21.3,,1.4,1.4,2.8,.108,wilkida02,damien-wilkins-1
3060,1997-98,Rice,WAC,28,,,.431,.384,.178,.450,,,,,,,,,,,-0.2,0.6,0.4,,wilksmi01,mike-wilks-1
3061,1998-99,Rice,WAC,28,,967,.493,.414,.167,.718,,,,,,,,,,,0.6,2.2,2.8,.117,wilksmi01,mike-wilks-1
3062,1999-00,Rice,WAC,31,,783,.506,.463,.399,.345,,,,,,,,,,,1.0,0.6,1.6,.081,wilksmi01,mike-wilks-1
3063,2000-01,Rice,WAC,30,29,1114,.563,.502,.334,.495,,,,,,,,12.4,,,3.4,2.0,5.3,.192,wilksmi01,mike-wilks-1
3064,1989-90,Xavier,MW Coll,28,1,278,.549,.574,.000,.426,,,,,,,,21.0,,,,,,,williaa01,aaron-williams-1
3065,1990-91,Xavier,MW Coll,32,,858,.565,.536,.000,.325,,,,,,,,24.1,,,,,,,williaa01,aaron-williams-1
3066,1991-92,Xavier,MW Coll,27,,786,.611,.585,.000,.447,,,,,,,,18.1,,,,,,,williaa01,aaron-williams-1
3067,1992-93,Xavier,MW Coll,30,,843,.587,.543,.000,.402,,,,,,,,19.4,,,,,,,williaa01,aaron-williams-1
3068,1993-94,Villanova,Big East,31,,721,.493,.438,.251,.473,,,,,,,,18.7,,,,,,,willial02,alvin-williams-1
3069,1994-95,Villanova,Big East,33,18,963,.500,.444,.292,.421,,,,,,,,24.3,,,,,,,willial02,alvin-williams-1
3070,1995-96,Villanova,Big East,33,33,1078,.549,.516,.356,.352,,,,,,,,19.4,,,1.8,1.9,3.7,.137,willial02,alvin-williams-1
3071,1996-97,Villanova,Big East,34,,1163,.593,.557,.415,.396,,,,,,,,15.7,,,3.7,1.7,5.5,.189,willial02,alvin-williams-1
3072,1992-93,Davidson,Southern,28,,,.494,.466,.225,.388,,,,,,,,,,,,,,,willibr01,brandon-williams-1
3073,1993-94,Davidson,Southern,30,,887,.549,.501,.287,.373,,,,,,,,,,,,,,,willibr01,brandon-williams-1
3074,1994-95,Davidson,Southern,24,,764,.504,.455,.394,.329,,,,,,,,,,,,,,,willibr01,brandon-williams-1
3075,1995-96,Davidson,Southern,30,,835,.597,.560,.315,.353,,,,,,,,,,,3.2,2.8,6.1,.290,willibr01,brandon-williams-1
3076,2002-03,Illinois,Big Ten,32,30,868,.512,.506,.449,.256,,,,6.4,28.6,,0.4,23.0,15.1,,0.6,1.9,2.5,.117,willide01,deron-williams-1
3077,2003-04,Illinois,Big Ten,30,29,1017,.531,.501,.472,.208,,,,5.7,34.8,,0.7,15.9,23.9,,1.7,1.8,3.5,.138,willide01,deron-williams-1
3078,2004-05,Illinois,Big Ten,39,39,1315,.535,.516,.455,.234,,,,6.6,35.8,,0.5,19.3,22.5,,2.1,2.5,4.6,.140,willide01,deron-williams-1
3079,2008-09,Duke,ACC,34,12,563,.484,.476,.283,.362,,,,7.8,7.4,,0.1,16.3,15.3,,0.2,0.9,1.1,.076,williel01,elliot-williams-1
3080,2009-10,Memphis,CUSA,34,34,1133,.599,.536,.423,.660,598,2.7,11.3,7.1,24.0,2.4,0.4,16.4,27.7,,4.1,1.5,5.6,.197,williel01,elliot-williams-1
3081,1993-94,Providence,Big East,30,,781,.551,.508,.015,.639,,,,,,,,11.1,,,,,,,willier01,eric-williams-1
3082,1994-95,Providence,Big East,30,,1041,.494,.446,.175,.438,,,,,,,,12.8,,,,,,,willier01,eric-williams-1
3083,1999-00,Illinois,Big Ten,32,,972,.494,.446,.407,.281,,,,,,,,19.5,,,0.8,2.5,3.3,.136,willifr02,frank-williams-1
3084,2000-01,Illinois,Big Ten,34,34,1095,.520,.457,.298,.402,,,,,,,,15.4,,,1.6,2.5,4.1,.150,willifr02,frank-williams-1
3085,2001-02,Illinois,Big Ten,35,34,1135,.525,.454,.359,.458,,,,,,,,15.1,,,1.9,1.9,3.8,.135,willifr02,frank-williams-1
3086,1995-96,Marshall,Southern,28,,816,.606,.585,.333,.254,,,,,,,,19.5,,,2.2,0.6,2.8,.137,willija02,jason-williams-1
3087,1997-98,Florida,SEC,20,,,.589,.547,.528,.295,,,,,,,,,,,2.1,0.7,2.8,,willija02,jason-williams-1
3088,2001-02,UNC,ACC,28,9,650,.570,.567,.272,.391,,,,,,,,15.5,,,1.3,0.1,1.4,.088,willija04,jawad-williams-1
3089,2002-03,UNC,ACC,34,33,1137,.541,.504,.335,.318,,,,9.3,12.3,,2.2,11.4,22.6,,2.0,1.6,3.6,.126,willija04,jawad-williams-1
3090,2003-04,UNC,ACC,29,26,780,.540,.491,.213,.458,,,,11.0,9.3,,1.1,11.8,22.0,,1.3,1.2,2.5,.129,willija04,jawad-williams-1
3091,2004-05,UNC,ACC,37,37,888,.636,.602,.319,.325,,,,9.1,10.2,,1.5,12.4,21.7,,3.3,1.7,5.0,.223,willija04,jawad-williams-1
3092,1999-00,Duke,ACC,34,,1157,.524,.505,.482,.208,,,,,,,,22.9,,,1.7,2.3,4.0,.138,willija03,jay-williams-1
3093,2000-01,Duke,ACC,39,39,1240,.598,.582,.512,.350,,,,,,,,18.0,,,4.7,2.6,7.3,.236,willija03,jay-williams-1
3094,2001-02,Duke,ACC,35,35,1175,.580,.556,.517,.380,,,,,,,,16.9,,,3.9,2.4,6.3,.213,willija03,jay-williams-1
3095,1994-95,Georgetown,Big East,31,,939,.535,.504,.044,.524,,,,,,,,20.9,,,,,,,willije01,jerome-williams-1
3096,1995-96,Georgetown,Big East,37,37,1016,.607,.590,.028,.532,,,,,,,,18.7,,,2.4,3.4,5.8,.230,willije01,jerome-williams-1
3097,2004-05,Wyoming,MWC,28,26,659,.584,.571,.000,.535,,,,,,,,18.1,,,1.4,1.6,3.0,.182,williju01,justin-williams-1
3098,2005-06,Wyoming,MWC,30,30,900,.533,.515,.004,.702,,,,20.1,5.5,,12.8,20.7,21.5,,1.2,3.7,4.9,.218,williju01,justin-williams-1
3099,2003-04,UConn,Big East,16,0,226,.441,.402,.370,.283,,,,4.7,46.1,,0.3,42.1,18.8,,0.0,0.8,0.8,.138,willima03,marcus-williams-1
3100,2004-05,UConn,Big East,31,31,961,.500,.457,.263,.349,,,,,,,,25.4,,,0.8,2.2,3.0,.125,willima03,marcus-williams-1
3101,2005-06,UConn,Big East,23,20,767,.555,.466,.294,.534,,,,6.0,42.5,,0.4,24.9,20.5,,1.4,1.7,3.1,.162,willima03,marcus-williams-1
3102,2005-06,Arizona,Pac-10,33,25,952,.531,.496,.197,.322,,,,9.5,12.6,,1.4,12.7,23.5,,1.5,2.0,3.5,.148,willima04,marcus-williams-2
3103,2006-07,Arizona,Pac-10,30,29,987,.549,.523,.202,.297,,,,11.8,14.2,,1.5,15.0,26.5,,1.9,1.5,3.4,.138,willima04,marcus-williams-2
3104,2004-05,UNC,ACC,36,0,800,.627,.545,.178,.660,,,,16.0,5.4,,1.4,14.7,21.1,,2.6,2.1,4.8,.239,willima02,marvin-williams-1
3105,2001-02,Alabama,SEC,35,35,1121,.486,.427,.385,.300,,,,,,,,21.6,,,0.6,2.5,3.1,.109,willima01,mo-williams-1
3106,2002-03,Alabama,SEC,29,29,1038,.557,.508,.485,.315,,,,6.2,24.4,,0.4,16.8,24.8,,2.4,1.8,4.1,.160,willima01,mo-williams-1
3107,1989-90,Notre Dame,Ind,29,,588,.537,.488,.058,.424,,,,,,,,19.2,,,,,,,willimo01,monty-williams-1
3108,1992-93,Notre Dame,Ind,27,,942,.547,.493,.193,.398,,,,,,,,15.8,,,,,,,willimo01,monty-williams-1
3109,1993-94,Notre Dame,Ind,29,,1000,.578,.545,.168,.442,,,,,,,,15.2,,,,,,,willimo01,monty-williams-1
3110,2004-05,Virginia Military Institute,Big South,27,26,948,.519,.478,.331,.275,398,3.6,,7.7,16.7,,0.4,11.8,24.0,,1.3,0.7,2.0,.085,willire02,reggie-williams-3
3111,2005-06,Virginia Military Institute,Big South,27,25,893,.569,.522,.374,.452,,,,11.3,17.5,,0.3,14.4,27.6,,2.5,0.5,3.0,.135,willire02,reggie-williams-3
3112,2006-07,Virginia Military Institute,Big South,33,33,1070,.608,.591,.374,.420,,,,,,,,11.4,,,4.2,1.6,5.8,.217,willire02,reggie-williams-3
3113,2007-08,Virginia Military Institute,Big South,25,21,878,.589,.571,.303,.334,,,,,,,,11.4,,,3.2,1.8,4.9,.224,willire02,reggie-williams-3
3114,2004-05,Boston College,Big East,27,0,464,.624,.652,.000,.758,,,,11.6,6.4,,9.5,20.4,12.1,,0.8,2.5,3.3,.284,willise01,sean-williams-1
3115,2005-06,Boston College,ACC,27,0,467,.549,.552,.000,.638,,,,,,,,24.1,,,0.4,1.6,2.0,.171,willise01,sean-williams-1
3116,2006-07,Boston College,ACC,15,15,483,.595,.548,.000,.696,,,,12.8,7.4,,10.3,18.6,20.0,,1.1,1.3,2.3,.194,willise01,sean-williams-1
3117,1994-95,UNC,ACC,29,0,132,.586,.484,.645,.677,,,,,,,,34.9,,,,,,,willish01,shammond-williams-1
3118,1995-96,UNC,ACC,32,3,663,.610,.575,.624,.371,,,,,,,,21.0,,,1.8,0.5,2.3,.136,willish01,shammond-williams-1
3119,1996-97,UNC,ACC,35,,1146,.589,.552,.619,.294,,,,,,,,18.3,,,3.2,1.4,4.5,.158,willish01,shammond-williams-1
3120,1997-98,UNC,ACC,38,,,.640,.589,.502,.341,,,,,,,,,,,4.9,1.6,6.6,,willish01,shammond-williams-1
3121,2005-06,Memphis,CUSA,36,34,1002,.534,.480,.411,.387,,,,,,,,15.4,,,1.7,3.7,5.3,.213,willish03,shawne-williams-1
3122,2002-03,Duke,ACC,33,23,633,.556,.516,.005,.674,,,,17.3,4.5,,5.8,19.8,22.2,,1.1,2.6,3.7,.234,willish02,shelden-williams-1
3123,2003-04,Duke,ACC,37,36,963,.624,.589,.018,.714,,,,18.6,6.9,,8.0,18.8,23.1,,3.3,4.6,7.9,.328,willish02,shelden-williams-1
3124,2004-05,Duke,ACC,33,33,1109,.608,.582,.000,.604,,,,,,,,16.8,,,3.3,5.1,8.4,.305,willish02,shelden-williams-1
3125,2005-06,Duke,ACC,36,36,1198,.629,.580,.015,.659,,,,18.5,6.8,,7.5,14.2,25.8,,4.6,4.5,9.1,.305,willish02,shelden-williams-1
3126,2005-06,Louisville,Big East,33,21,828,.481,.466,.485,.184,,,,10.6,18.1,,1.0,16.5,21.5,,0.3,1.8,2.0,.099,willite01,terrence-williams-1
3127,2006-07,Louisville,Big East,34,34,1123,.444,.423,.436,.223,,,,,,,,14.5,,,-0.7,3.5,2.8,.101,willite01,terrence-williams-1
3128,2007-08,Louisville,Big East,36,36,1293,.495,.480,.406,.296,,,,11.3,23.5,,1.5,20.6,20.0,,0.7,3.6,4.3,.133,willite01,terrence-williams-1
3129,2008-09,Louisville,Big East,37,36,1266,.517,.504,.378,.298,,,,,,,,16.1,,,1.5,4.6,6.2,.195,willite01,terrence-williams-1
