,season,school_name,conf_abbr,g,gs,mp,per,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,bpm-dum,obpm,dbpm,bpm,id,cbb_id
120,2011-12,Oregon,Pac-12,2,2,51,-7.8,.359,.318,.636,1.091,11,0.0,9.9,4.9,3.3,1.2,0.0,39.7,27.7,,-0.3,0.0,-0.3,-.201,,-12.0,-2.4,-14.4,brownja01,jabari-brown-1
121,2012-13,Missouri,SEC,25,24,818,15.6,.568,.516,.612,.428,303,1.9,10.2,6.0,7.8,1.2,0.1,12.5,20.6,,2.1,0.8,2.9,.140,,4.8,0.0,4.8,brownja01,jabari-brown-1
122,2013-14,Missouri,SEC,35,35,1295,22.0,.622,.559,.448,.611,630,1.7,11.5,7.0,12.2,1.0,0.4,12.7,26.1,,4.6,1.1,5.8,.178,,6.6,-1.0,5.6,brownja01,jabari-brown-1
123,2015-16,University of California,Pac-12,34,34,939,17.6,.518,.471,.270,.574,477,4.5,16.5,10.8,15.3,1.7,2.2,17.9,31.4,,1.0,1.8,2.7,.117,,0.3,3.3,3.6,brownja02,jaylen-brown-1
124,2010-11,North Carolina State,ACC,31,26,892,14.8,.489,.447,.224,.343,309,3.0,10.8,6.9,24.7,2.6,1.1,19.6,20.4,,0.8,0.9,1.7,.075,,1.6,1.5,3.1,brownlo01,lorenzo-brown-1
125,2011-12,North Carolina State,ACC,37,37,1268,20.1,.533,.486,.210,.422,530,2.6,13.2,7.8,35.0,3.1,1.6,21.1,22.0,,2.6,1.7,4.3,.136,,3.9,2.6,6.4,brownlo01,lorenzo-brown-1
126,2012-13,North Carolina State,ACC,33,32,1129,19.9,.509,.449,.228,.419,500,2.4,12.3,7.5,36.7,3.4,1.6,22.2,22.8,,2.3,1.3,3.6,.127,,3.5,2.3,5.8,brownlo01,lorenzo-brown-1
127,2010-11,Oklahoma State,Big 12,34,10,735,13.4,.470,.435,.316,.435,221,3.4,10.7,7.1,14.2,2.3,5.2,18.0,20.0,,0.3,1.1,1.3,.072,,-0.2,4.5,4.3,brownma02,markel-brown-1
128,2011-12,Oklahoma State,Big 12,33,26,1026,15.9,.524,.469,.265,.467,358,3.7,16.2,9.9,17.5,2.4,1.9,18.6,21.5,,1.1,1.3,2.3,.090,,1.2,2.4,3.6,brownma02,markel-brown-1
129,2012-13,Oklahoma State,Big 12,33,33,1126,19.9,.549,.503,.369,.387,468,1.7,13.7,7.7,15.6,1.7,2.6,11.0,23.5,,2.9,2.0,4.9,.175,,4.0,2.9,6.9,brownma02,markel-brown-1
130,2013-14,Oklahoma State,Big 12,34,34,1201,22.0,.591,.541,.361,.483,562,3.5,12.9,8.4,16.9,1.6,3.1,10.0,23.1,,3.7,2.0,5.7,.191,,5.9,2.9,8.8,brownma02,markel-brown-1
131,2013-14,SMU,AAC,37,26,719,12.2,.544,.535,.367,.328,173,8.1,14.4,11.5,10.1,2.3,1.9,22.5,13.9,,0.5,1.6,2.1,.115,,1.3,3.8,5.1,brownst02,sterling-brown-2
132,2014-15,SMU,AAC,34,17,814,16.6,.634,.607,.369,.303,200,8.2,14.4,11.5,16.2,2.3,1.4,18.2,11.3,,1.8,1.6,3.4,.166,,4.8,3.3,8.1,brownst02,sterling-brown-2
133,2015-16,SMU,AAC,30,29,816,19.8,.716,.685,.309,.348,292,6.0,12.4,9.4,16.7,2.4,1.9,24.1,17.2,,2.2,1.6,3.8,.184,,6.2,3.2,9.4,brownst02,sterling-brown-2
134,2016-17,SMU,AAC,35,34,1143,21.8,.583,.546,.387,.313,463,6.0,16.9,11.7,17.9,2.8,2.2,14.6,21.9,,3.3,2.7,6.0,.211,,5.4,4.3,9.6,brownst02,sterling-brown-2
135,2015-16,Indiana,Big Ten,35,35,791,26.6,.704,.693,.065,.591,380,11.2,19.0,15.3,8.1,1.2,4.1,16.4,22.1,,3.1,1.3,4.4,.223,,5.9,2.8,8.7,bryanth01,thomas-bryant-1
136,2016-17,Indiana,Big Ten,34,34,954,21.6,.601,.560,.211,.519,419,9.7,17.2,13.7,9.8,1.6,5.7,18.0,22.2,,2.4,1.4,3.8,.159,,3.6,3.9,7.5,bryanth01,thomas-bryant-1
137,2010-11,UNC,ACC,27,0,392,16.1,.461,.453,.580,.136,150,5.9,13.6,9.9,7.5,2.5,0.7,6.7,22.6,,0.6,0.8,1.3,.137,,3.7,2.3,6.1,bullore01,reggie-bullock-2
138,2011-12,UNC,ACC,38,18,965,16.2,.557,.550,.641,.076,311,6.7,14.4,10.5,8.8,1.4,0.8,11.2,15.9,,2.1,1.6,3.8,.156,,5.9,3.1,9.1,bullore01,reggie-bullock-2
139,2012-13,UNC,ACC,35,35,1100,23.7,.625,.607,.567,.205,460,6.7,17.2,11.5,16.6,2.2,0.9,9.9,18.5,,4.1,1.6,5.7,.207,,8.9,3.1,12.0,bullore01,reggie-bullock-2
140,2011-12,Michigan,Big Ten,34,32,1227,19.4,.538,.502,.401,.306,531,2.4,10.7,6.5,28.7,1.7,1.2,16.7,26.4,,2.9,1.3,4.3,.139,,4.4,1.3,5.6,burketr01,trey-burke-1
141,2012-13,Michigan,Big Ten,39,39,1378,28.7,.569,.530,.354,.296,776,1.9,9.6,5.7,37.3,2.8,1.5,11.9,28.3,,6.7,1.8,8.6,.249,,9.9,2.3,12.2,burketr01,trey-burke-1
142,2009-10,Colorado,Big 12,30,30,907,25.8,.622,.567,.169,.603,489,8.3,12.2,10.3,13.6,2.2,1.4,12.3,27.1,,3.6,0.6,4.2,.186,,,,,burksal01,alec-burks-1
143,2010-11,Colorado,Big 12,38,37,1193,29.4,.574,.495,.179,.564,771,9.2,14.8,12.1,19.6,2.0,1.0,12.7,32.3,,5.6,1.0,6.6,.221,,7.3,-0.1,7.2,burksal01,alec-burks-1
144,2008-09,Marquette,Big East,35,0,687,,.612,.514,.037,1.047,,,,11.8,6.6,,1.9,9.6,12.6,,1.3,1.4,2.7,.159,,,,,butleji01,jimmy-butler-1
145,2009-10,Marquette,Big East,34,34,1165,25.5,.632,.559,.115,.875,498,8.8,14.6,11.7,11.7,2.4,1.9,9.0,20.1,,5.1,1.7,6.9,.236,,,,,butleji01,jimmy-butler-1
146,2010-11,Marquette,Big East,37,35,1282,24.0,.587,.516,.152,.628,569,8.2,12.0,10.1,13.2,2.4,1.1,9.8,21.3,,4.8,1.5,6.3,.198,,7.0,2.4,9.4,butleji01,jimmy-butler-1
147,2009-10,Marquette,Big East,32,11,756,12.6,.490,.459,.299,.266,221,4.5,11.6,8.0,17.2,3.0,0.1,20.4,18.6,,0.5,1.1,1.6,.084,,,,,buyckdw01,dwight-buycks-1
148,2010-11,Marquette,Big East,36,29,1013,14.2,.557,.537,.374,.260,329,2.9,9.7,6.3,22.1,2.2,0.2,22.7,18.1,,1.3,1.0,2.3,.091,,3.1,1.2,4.3,buyckdw01,dwight-buycks-1
149,2011-12,Georgia,SEC,32,30,1028,20.2,.499,.480,.557,.211,381,5.0,16.2,10.0,9.6,3.7,1.3,7.9,24.7,,1.9,1.4,3.4,.131,,4.8,1.5,6.3,caldwke01,kentavious-caldwell-pope-1
150,2012-13,Georgia,SEC,32,30,1086,27.7,.579,.530,.523,.393,521,4.3,21.3,12.9,16.8,3.8,1.9,11.1,29.2,,3.9,2.4,6.2,.230,,8.9,3.2,12.1,caldwke01,kentavious-caldwell-pope-1
151,2009-10,Murray State,OVC,36,0,733,21.0,.643,.609,.461,.407,329,2.1,10.4,6.6,14.9,2.5,0.1,17.1,23.9,,2.4,1.5,4.0,.216,,,,,canaais01,isaiah-canaan-1
152,2010-11,Murray State,OVC,32,20,900,17.1,.571,.524,.535,.465,353,2.1,6.6,4.4,18.7,2.3,0.4,16.3,23.1,,2.1,1.2,3.3,.148,,2.6,-1.6,1.0,canaais01,isaiah-canaan-1
153,2011-12,Murray State,OVC,33,33,1112,26.5,.642,.590,.538,.460,597,3.1,10.0,6.6,24.4,2.5,0.2,15.4,27.0,,5.2,2.0,7.2,.259,,8.0,-0.3,7.8,canaais01,isaiah-canaan-1
154,2012-13,Murray State,OVC,31,30,1131,25.2,.576,.525,.509,.371,650,2.0,10.0,5.9,27.6,2.5,0.4,14.3,30.9,,4.5,1.3,5.9,.207,,6.4,-1.7,4.7,canaais01,isaiah-canaan-1
155,2011-12,Syracuse,Big East,26,0,269,20.8,.508,.491,.310,.397,92,3.9,12.7,8.3,34.3,4.6,2.9,18.8,16.3,,0.6,0.6,1.2,.182,,4.0,4.2,8.2,cartemi01,michael-carter-williams-1
156,2012-13,Syracuse,Big East,40,40,1409,20.9,.491,.438,.302,.472,580,4.0,12.7,8.2,40.1,4.7,1.8,22.2,22.2,,2.7,3.5,6.1,.174,,4.7,5.2,10.0,cartemi01,michael-carter-williams-1
157,2012-13,Texas A&M,SEC,33,17,815,13.7,.451,.413,.295,.452,225,3.9,13.9,8.6,27.9,4.9,2.3,27.1,18.7,,0.1,1.6,1.6,.080,,0.3,5.1,5.4,carusal01,alex-caruso-1
158,2013-14,Texas A&M,SEC,34,33,1013,18.5,.553,.513,.321,.496,352,1.7,12.1,7.0,36.7,4.3,3.3,23.3,19.4,,1.2,2.5,3.7,.146,,2.0,5.3,7.3,carusal01,alex-caruso-1
159,2014-15,Texas A&M,SEC,33,33,1038,17.8,.552,.520,.310,.402,356,2.8,14.1,8.6,34.8,4.1,0.3,26.8,19.0,,1.4,2.2,3.5,.136,,3.2,4.4,7.6,carusal01,alex-caruso-1
160,2015-16,Texas A&M,SEC,37,37,1067,18.2,.598,.566,.344,.294,362,4.1,9.5,6.8,31.1,4.2,1.6,25.7,15.6,,1.9,2.4,4.4,.163,,4.4,6.0,10.4,carusal01,alex-caruso-1
161,2012-13,Kentucky,SEC,29,14,683,22.1,.577,.621,.000,.509,239,12.0,18.5,15.4,8.0,2.1,8.4,18.6,19.3,,1.2,1.4,2.6,.155,,1.9,6.1,8.1,caulewi01,willie-cauley-stein-1
162,2013-14,Kentucky,SEC,37,18,880,23.6,.580,.596,.000,.466,260,12.6,16.3,14.5,5.7,3.0,12.3,12.5,14.1,,1.9,2.2,4.1,.185,,4.1,10.8,14.9,caulewi01,willie-cauley-stein-1
163,2014-15,Kentucky,SEC,39,38,1012,23.8,.588,.572,.000,.542,344,11.1,17.3,14.5,7.4,2.9,7.1,13.9,17.8,,2.6,3.4,6.0,.239,,4.7,10.0,14.7,caulewi01,willie-cauley-stein-1
164,2012-13,Wake Forest,ACC,31,6,519,6.5,.424,.363,.376,.344,158,7.0,11.4,9.1,6.4,0.7,1.0,16.8,21.5,,-0.2,0.3,0.1,.009,,-2.9,-1.6,-4.5,cavanty01,tyler-cavanaugh-1
165,2013-14,Wake Forest,ACC,33,22,700,14.0,.553,.473,.328,.608,270,5.5,14.7,10.3,6.7,0.6,1.6,15.4,22.9,,1.0,0.7,1.7,.098,,0.3,-0.5,-0.3,cavanty01,tyler-cavanaugh-1
166,2015-16,George Washington,A-10,38,38,1157,24.3,.626,.569,.307,.488,575,7.6,20.6,14.2,8.6,1.1,0.9,13.4,25.7,,4.1,1.7,5.8,.201,,5.1,-0.2,4.9,cavanty01,tyler-cavanaugh-1
167,2016-17,George Washington,A-10,35,35,1126,24.1,.589,.524,.368,.457,605,8.9,21.4,15.2,15.4,1.0,1.3,14.6,29.0,,3.7,1.3,5.0,.179,,5.4,-0.5,4.9,cavanty01,tyler-cavanaugh-1
168,2009-10,Montana,Big Sky,32,22,728,18.1,.473,.450,.153,.463,280,3.0,11.9,7.8,22.3,5.3,1.1,16.9,25.6,,0.6,1.6,2.3,.124,,,,,cherrwi01,will-cherry-1
169,2010-11,Montana,Big Sky,30,29,1032,21.5,.521,.462,.313,.509,431,1.5,10.6,6.3,27.0,4.8,0.7,14.4,24.7,,2.2,2.3,4.5,.176,,2.4,2.4,4.8,cherrwi01,will-cherry-1
170,2011-12,Montana,Big Sky,32,32,1082,22.3,.571,.515,.378,.467,490,2.4,12.2,7.3,21.1,4.6,1.1,16.9,26.2,,2.6,2.4,5.0,.184,,3.0,2.6,5.6,cherrwi01,will-cherry-1
171,2012-13,Montana,Big Sky,22,21,723,20.6,.524,.450,.362,.557,314,3.4,13.8,8.7,25.9,3.6,1.2,17.2,26.1,,1.5,1.0,2.5,.137,,1.4,0.9,2.3,cherrwi01,will-cherry-1
172,2015-16,Washington,Pac-12,34,34,848,21.7,.585,.561,.178,.382,428,9.8,11.6,10.7,6.3,1.9,5.8,14.7,24.1,,1.9,1.2,3.1,.148,,2.8,3.1,5.9,chrisma01,marquese-chriss-1
173,2011-12,Syracuse,Big East,37,35,425,15.7,.578,.573,.000,.373,105,11.0,18.8,14.9,2.9,1.6,8.0,20.7,13.5,,0.6,0.9,1.5,.137,,0.3,5.3,5.6,chrisra01,rakeem-christmas-1
174,2012-13,Syracuse,Big East,40,40,834,16.2,.540,.530,.000,.329,198,9.6,16.2,12.8,2.1,1.5,11.0,15.6,13.6,,1.1,1.9,3.0,.142,,0.0,7.8,7.8,chrisra01,rakeem-christmas-1
175,2013-14,Syracuse,ACC,34,34,803,19.5,.642,.613,.000,.500,203,10.3,15.7,12.9,5.7,1.3,11.3,14.5,12.2,,1.8,1.7,3.5,.176,,2.5,7.9,10.4,chrisra01,rakeem-christmas-1
176,2014-15,Syracuse,ACC,31,31,1064,26.5,.591,.552,.003,.519,498,10.2,19.6,14.9,10.5,1.7,8.5,14.5,25.8,,3.0,2.3,5.4,.203,,3.4,6.2,9.6,chrisra01,rakeem-christmas-1
177,2012-13,Xavier,A-10,30,29,1027,17.7,.503,.453,.077,.510,470,0.6,10.1,5.4,32.2,2.8,0.4,19.4,29.8,,1.5,1.3,2.8,.109,,1.0,1.2,2.2,chrisse01,semaj-christon-1
178,2013-14,Xavier,Big East,34,34,1200,19.1,.544,.501,.117,.560,565,1.5,7.4,4.6,25.3,2.3,0.8,14.3,26.9,,2.6,1.3,4.0,.133,,3.7,1.2,4.9,chrisse01,semaj-christon-1
179,2009-10,Belmont,A-Sun,31,31,918,17.3,.580,.556,.511,.222,411,2.8,9.2,6.2,16.9,2.1,1.1,18.9,26.1,,1.7,1.3,3.0,.131,,,,,clarkia01,ian-clark-1
180,2010-11,Belmont,A-Sun,35,35,861,20.8,.622,.598,.537,.212,367,2.2,8.8,5.5,14.8,2.9,0.8,13.2,22.3,,2.7,1.9,4.6,.214,,5.2,1.3,6.5,clarkia01,ian-clark-1
181,2011-12,Belmont,A-Sun,34,33,937,19.5,.605,.588,.678,.134,381,1.8,9.9,5.9,16.1,2.1,0.3,11.0,21.3,,2.9,1.1,4.0,.173,,6.2,-0.5,5.7,clarkia01,ian-clark-1
182,2012-13,Belmont,OVC,33,32,1102,24.2,.688,.670,.555,.195,512,1.4,11.1,6.3,14.7,2.8,0.9,16.8,24.6,,3.9,1.7,5.6,.202,,6.7,0.3,7.0,clarkia01,ian-clark-1
183,2012-13,Arkansas,SEC,31,13,632,22.3,.602,.544,.128,.682,246,11.4,18.9,14.8,10.3,3.9,3.5,16.2,18.0,,1.8,1.3,3.1,.193,,4.0,4.5,8.4,clarkco01,coty-clarke-1
184,2013-14,Arkansas,SEC,34,30,752,21.7,.556,.494,.244,.441,334,6.8,20.3,13.6,20.1,3.7,2.4,13.5,21.0,,1.9,1.9,3.7,.199,,4.0,5.2,9.2,clarkco01,coty-clarke-1
185,2010-11,Tulsa,CUSA,27,9,672,15.0,.551,.478,.295,.540,294,2.0,7.8,4.9,17.8,1.8,0.5,21.7,27.6,,0.9,0.7,1.6,.093,,0.2,-0.6,-0.4,clarkjo01,jordan-clarkson-1
186,2011-12,Tulsa,CUSA,31,31,1052,20.4,.549,.491,.299,.445,490,4.2,10.6,7.4,18.9,1.7,1.7,15.1,27.9,,2.8,1.3,4.1,.157,,3.9,0.0,3.9,clarkjo01,jordan-clarkson-1
187,2013-14,Missouri,SEC,35,35,1228,20.2,.547,.482,.244,.418,605,2.9,9.3,6.4,23.3,1.9,0.6,14.3,27.9,,3.2,1.2,4.4,.142,,3.8,0.2,4.0,clarkjo01,jordan-clarkson-1
188,2014-15,Colorado State,MWC,33,3,813,15.2,.510,.465,.606,.481,271,1.4,16.0,8.6,10.0,2.5,2.0,11.1,21.2,,1.2,1.5,2.7,.132,,1.1,1.1,2.2,clavegi01,gian-clavell-1
189,2015-16,Colorado State,MWC,10,10,369,24.8,.591,.548,.441,.448,194,5.2,15.8,10.3,18.7,1.3,1.5,9.7,25.9,,1.4,0.3,1.7,.184,,6.5,-0.6,5.9,clavegi01,gian-clavell-1
190,2016-17,Colorado State,MWC,27,26,987,23.7,.542,.517,.450,.283,494,4.2,14.3,9.4,11.5,3.2,2.3,9.4,28.8,,2.5,1.8,4.3,.175,,4.6,1.6,6.1,clavegi01,gian-clavell-1
191,2013-14,Southeast Missouri State,OVC,32,21,714,15.7,.572,.559,.191,.510,287,6.5,7.8,7.2,12.6,2.5,2.4,19.1,21.1,,1.0,0.5,1.6,.088,,-0.4,-1.7,-2.1,clevean01,antonius-cleveland-1
192,2014-15,Southeast Missouri State,OVC,30,30,871,17.8,.515,.496,.224,.492,316,5.3,13.8,9.5,13.2,2.6,1.9,11.1,20.5,,1.6,1.1,2.7,.123,,0.3,-0.2,0.2,clevean01,antonius-cleveland-1
193,2015-16,Southeast Missouri State,OVC,26,24,817,18.9,.481,.449,.134,.411,389,7.8,15.7,11.5,17.9,2.9,2.0,12.8,27.9,,0.7,0.8,1.6,.078,,-1.2,0.2,-1.0,clevean01,antonius-cleveland-1
194,2016-17,Southeast Missouri State,OVC,33,33,1086,22.5,.599,.580,.191,.415,502,3.0,16.5,9.5,15.0,2.5,3.4,12.6,24.5,,2.7,1.3,4.1,.149,,1.7,1.1,2.9,clevean01,antonius-cleveland-1
195,2007-08,Cleveland State,Horizon,34,0,489,,.490,.415,.296,.423,,,,5.9,11.8,,0.0,18.6,21.9,,0.2,0.7,0.9,.074,,,,,coleno01,norris-cole-1
196,2008-09,Cleveland State,Horizon,37,37,1213,,.536,.501,.317,.235,,,,4.6,16.8,,0.4,10.9,22.1,,2.1,1.9,4.0,.133,,,,,coleno01,norris-cole-1
197,2009-10,Cleveland State,Horizon,33,33,1127,20.5,.533,.477,.259,.383,544,1.5,9.0,5.1,29.5,3.3,0.3,15.2,27.9,,2.6,1.1,3.7,.132,,,,,coleno01,norris-cole-1
198,2010-11,Cleveland State,Horizon,36,36,1285,30.0,.558,.483,.260,.465,788,2.5,16.5,9.5,37.0,3.7,0.3,12.2,32.1,,5.6,2.7,8.3,.258,,8.0,2.7,10.7,coleno01,norris-cole-1
199,2015-16,Wake Forest,ACC,31,1,446,21.8,.589,.547,.000,.635,210,12.7,16.7,14.7,3.5,1.1,5.0,13.9,23.9,,1.1,0.4,1.5,.135,,0.8,0.7,1.5,collijo01,john-collins-1
200,2016-17,Wake Forest,ACC,33,33,878,35.9,.658,.622,.003,.585,579,16.4,25.6,21.1,4.5,1.3,6.6,11.1,29.9,,4.6,1.0,5.6,.256,,6.6,1.3,7.9,collijo01,john-collins-1
201,2016-17,Gonzaga,WCC,39,0,673,30.9,.703,.676,.101,.715,360,12.0,23.2,18.3,4.4,1.5,9.8,17.8,24.8,,2.6,2.4,5.0,.298,,4.0,7.5,11.5,colliza01,zach-collins-1
202,2010-11,BYU,MWC,36,26,926,13.4,.521,.503,.167,.500,248,6.6,14.8,10.8,13.6,2.4,1.7,21.8,13.4,,1.0,1.7,2.7,.117,,0.7,4.6,5.3,colliky01,kyle-collinsworth-1
203,2013-14,BYU,WCC,34,33,1136,20.5,.530,.509,.063,.577,523,8.0,17.6,12.8,24.7,2.7,1.2,16.6,21.9,,2.2,1.7,3.9,.138,,3.4,3.8,7.3,colliky01,kyle-collinsworth-1
204,2014-15,BYU,WCC,33,33,1019,25.4,.541,.481,.063,.543,550,9.1,22.0,15.7,36.3,3.3,1.1,18.6,24.6,,3.4,1.7,5.1,.200,,5.1,4.6,9.6,colliky01,kyle-collinsworth-1
205,2015-16,BYU,WCC,37,36,1249,23.7,.515,.474,.083,.505,700,7.2,18.0,12.6,38.4,3.2,1.7,18.6,25.2,,3.2,2.6,5.7,.183,,3.3,5.0,8.3,colliky01,kyle-collinsworth-1
206,2011-12,Notre Dame,Big East,34,18,820,15.1,.547,.525,.597,.184,217,4.9,18.1,11.4,7.9,1.3,0.6,10.3,16.7,,1.4,1.1,2.5,.121,,2.6,1.2,3.7,connapa01,pat-connaughton-1
207,2012-13,Notre Dame,Big East,35,35,1123,15.2,.579,.563,.629,.196,289,2.8,15.8,9.3,12.8,0.9,1.1,10.4,14.6,,2.4,1.1,3.6,.127,,5.1,1.9,7.0,connapa01,pat-connaughton-1
208,2013-14,Notre Dame,ACC,32,32,1190,20.4,.589,.563,.586,.192,421,3.9,19.6,11.7,15.6,1.7,1.7,8.6,18.4,,3.3,1.2,4.5,.151,,6.3,1.8,8.1,connapa01,pat-connaughton-1
209,2014-15,Notre Dame,ACC,38,38,1351,19.4,.615,.597,.618,.180,436,4.2,20.4,13.0,7.6,1.3,2.7,10.2,17.7,,3.5,1.9,5.4,.160,,6.1,2.1,8.2,connapa01,pat-connaughton-1
210,2011-12,Duke,ACC,33,4,387,19.4,.524,.466,.483,.422,164,1.8,8.7,5.2,31.5,2.1,0.5,11.4,20.3,,1.2,0.4,1.6,.168,,5.4,-0.8,4.6,cookqu01,quinn-cook-1
211,2012-13,Duke,ACC,36,34,1208,17.4,.529,.492,.386,.201,476,1.9,11.9,6.9,29.0,2.5,0.4,16.6,20.3,,2.7,1.8,4.5,.150,,4.7,3.1,7.8,cookqu01,quinn-cook-1
212,2013-14,Duke,ACC,35,22,1042,19.0,.571,.535,.552,.256,426,1.5,7.5,4.4,27.7,2.8,0.1,13.8,20.4,,3.0,1.2,4.2,.163,,7.1,0.7,7.7,cookqu01,quinn-cook-1
213,2014-15,Duke,ACC,39,39,1396,19.7,.609,.569,.588,.251,544,1.4,9.2,5.5,13.2,1.7,0.1,8.7,20.0,,4.9,1.9,6.8,.194,,8.2,1.5,9.6,cookqu01,quinn-cook-1
214,2012-13,James Madison,CAA,32,11,729,14.0,.508,.471,.455,.353,182,4.3,11.4,7.6,8.6,1.8,3.2,8.5,14.8,,1.1,0.6,1.8,.096,,0.0,0.6,0.6,cookech01,charles-cooke-1
215,2013-14,James Madison,CAA,30,28,1052,16.8,.528,.460,.300,.623,413,4.6,11.9,8.3,12.2,2.5,1.4,15.4,24.5,,1.3,1.2,2.5,.095,,0.0,-0.4,-0.4,cookech01,charles-cooke-1
216,2015-16,Dayton,A-10,32,31,1029,21.7,.563,.527,.405,.458,460,4.9,15.1,10.2,12.0,2.3,4.1,11.2,24.8,,2.4,2.3,4.7,.182,,3.8,4.2,8.0,cookech01,charles-cooke-1
217,2016-17,Dayton,A-10,29,27,915,21.3,.566,.529,.370,.455,437,3.8,14.9,9.5,18.9,2.0,3.7,13.1,26.1,,2.1,1.8,3.9,.172,,3.5,3.2,6.7,cookech01,charles-cooke-1
218,2009-10,Notre Dame,Big East,21,0,111,13.4,.389,.400,.000,.600,30,24.2,15.7,19.8,1.6,1.7,4.8,13.5,14.2,,0.1,0.1,0.3,.092,,,,,cooleja01,jack-cooley-1
219,2010-11,Notre Dame,Big East,34,0,351,24.5,.639,.655,.000,.345,127,18.8,16.5,17.6,6.9,1.4,5.3,10.1,16.5,,1.3,0.6,1.8,.210,,5.4,3.6,9.0,cooleja01,jack-cooley-1
220,2011-12,Notre Dame,Big East,33,31,947,29.1,.643,.625,.000,.573,400,16.7,22.1,19.4,6.6,1.4,5.5,12.3,21.7,,3.9,1.7,5.6,.235,,5.5,3.9,9.3,cooleja01,jack-cooley-1
221,2012-13,Notre Dame,Big East,35,35,1026,28.4,.612,.580,.007,.528,444,17.4,26.5,21.9,6.3,1.4,4.0,11.8,22.8,,4.1,1.8,6.0,.232,,5.8,2.8,8.6,cooleja01,jack-cooley-1
222,2012-13,Michigan State,Big Ten,30,0,184,14.9,.549,.469,.000,.531,44,6.8,20.0,13.4,5.1,2.0,8.0,14.9,13.4,,0.3,0.4,0.7,.161,,-0.2,7.1,6.9,costema01,matt-costello-1
223,2013-14,Michigan State,Big Ten,34,21,501,18.6,.619,.598,.000,.575,151,11.6,14.8,13.3,9.6,1.1,10.1,16.6,13.8,,1.1,1.0,2.1,.168,,2.5,7.6,10.2,costema01,matt-costello-1
224,2014-15,Michigan State,Big Ten,39,6,794,21.7,.600,.579,.021,.416,268,12.2,17.8,15.1,7.4,1.3,7.0,12.0,17.6,,2.2,1.5,3.7,.188,,3.4,5.8,9.2,costema01,matt-costello-1
225,2015-16,Michigan State,Big Ten,35,35,802,27.8,.599,.564,.030,.383,367,15.6,24.1,20.2,10.8,1.7,5.4,10.9,22.1,,3.0,2.1,5.1,.252,,5.5,6.0,11.5,costema01,matt-costello-1
226,2010-11,Providence,Big East,31,1,473,12.4,.506,.453,.509,.349,118,3.0,7.8,5.3,5.5,2.5,0.0,6.8,13.0,,0.7,0.3,1.0,.087,,1.4,-0.1,1.3,cottobr01,bryce-cotton-1
227,2011-12,Providence,Big East,32,32,1234,15.5,.573,.523,.578,.288,407,1.3,6.5,3.8,12.1,1.6,0.4,11.5,18.5,,2.9,0.2,3.2,.103,,4.9,-2.1,2.8,cottobr01,bryce-cotton-1
228,2012-13,Providence,Big East,32,31,1209,23.2,.594,.547,.603,.399,552,2.1,9.7,5.6,18.1,1.5,0.3,8.1,24.1,,5.0,1.2,6.2,.204,,9.6,-0.5,9.2,cottobr01,bryce-cotton-1
229,2013-14,Providence,Big East,35,35,1398,23.9,.565,.489,.383,.483,759,1.6,8.9,5.3,34.8,1.5,0.2,11.2,28.3,,5.5,1.2,6.7,.191,,8.5,-1.4,7.1,cottobr01,bryce-cotton-1
230,2009-10,Tennessee State,OVC,32,28,873,18.8,.525,.487,.307,.252,352,9.5,19.4,14.1,10.1,2.3,4.5,16.8,24.0,,1.2,1.0,2.2,.102,,,,,covinro01,robert-covington-1
231,2010-11,Tennessee State,OVC,30,30,923,22.1,.594,.565,.291,.261,368,9.6,19.7,14.8,9.6,3.0,3.7,17.4,22.9,,2.1,1.6,3.7,.160,,1.4,0.9,2.3,covinro01,robert-covington-1
232,2011-12,Tennessee State,OVC,33,32,1028,30.2,.634,.607,.360,.320,527,11.2,22.4,16.4,11.3,3.0,5.3,14.2,27.1,,4.1,2.0,6.1,.237,,6.6,2.2,8.8,covinro01,robert-covington-1
233,2012-13,Tennessee State,OVC,23,21,712,27.9,.564,.503,.350,.384,364,10.9,20.4,15.6,10.0,4.1,5.9,13.9,28.1,,2.3,1.3,3.7,.205,,3.6,2.9,6.6,covinro01,robert-covington-1
234,2010-11,University of California,Pac-10,31,31,1049,18.0,.582,.545,.497,.295,371,2.4,15.9,9.5,12.2,1.6,1.5,11.5,19.6,,2.3,1.0,3.4,.129,,4.7,2.2,6.8,crabbal01,allen-crabbe-1
235,2011-12,University of California,Pac-12,34,33,1158,19.7,.564,.531,.501,.214,461,3.5,17.8,10.7,12.2,0.9,1.8,10.4,23.1,,3.0,2.1,5.1,.176,,5.0,2.1,7.2,crabbal01,allen-crabbe-1
236,2012-13,University of California,Pac-12,33,33,1195,22.3,.568,.528,.393,.297,548,3.3,16.0,9.8,16.2,1.9,1.9,13.5,26.6,,3.3,1.8,5.1,.170,,6.2,2.1,8.3,crabbal01,allen-crabbe-1
237,2010-11,South Carolina Upstate,A-Sun,30,25,916,17.3,.484,.463,.525,.191,395,7.8,20.0,13.4,13.9,2.0,1.4,15.7,29.9,,0.6,0.9,1.5,.067,,0.9,-1.9,-1.0,craigto01,torrey-craig-1
