,season,school_name,conf_abbr,g,gs,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,id,cbb_id
951,1987-88,Georgia Tech,ACC,32,30,1029,.598,.565,.518,.453,,,,,,,,33.7,,nealcr01,craig-neal-1
952,1983-84,Duke,ACC,22,0,147,.329,,,.375,,,,16.2,7.6,,4.7,17.5,,nesslma01,martin-nessley-1
953,1984-85,Duke,ACC,17,1,101,.669,,,.182,,,,11.1,4.3,,3.4,14.3,,nesslma01,martin-nessley-1
954,1985-86,Duke,ACC,20,0,107,.422,,,.250,,,,21.5,4.3,,9.2,24.4,22.7,nesslma01,martin-nessley-1
955,1986-87,Duke,ACC,33,4,375,.595,.570,.000,.613,,,,16.0,8.1,,5.5,20.0,18.8,nesslma01,martin-nessley-1
956,1987-88,Minnesota,Big Ten,28,17,621,.520,.477,.099,.362,,,,,,,,21.1,,newbeme01,melvin-newbern-1
957,1988-89,Minnesota,Big Ten,31,30,947,.528,.489,.111,.344,,,,,,,,19.8,,newbeme01,melvin-newbern-1
958,1989-90,Minnesota,Big Ten,32,32,1025,.559,.522,.146,.401,,,,,,,,18.1,,newbeme01,melvin-newbern-1
959,1985-86,Tennessee,SEC,25,13,585,.505,,,.340,,,,,,,,20.5,,nixdy01,dyron-nix-1
960,1986-87,Tennessee,SEC,29,29,1039,.567,.541,.007,.569,,,,,,,,16.3,,nixdy01,dyron-nix-1
961,1987-88,Tennessee,SEC,29,29,1039,.567,.512,.015,.493,,,,,,,,12.3,,nixdy01,dyron-nix-1
962,1988-89,Tennessee,SEC,30,26,1078,.579,.555,.209,.293,,,,,,,,12.6,,nixdy01,dyron-nix-1
963,1984-85,Illinois,Big Ten,29,6,462,.647,,,.610,,,,,,,,11.6,,normake01,ken-norman-1
964,1985-86,Illinois,Big Ten,32,27,1015,.669,,,.344,,,,,,,,12.5,,normake01,ken-norman-1
965,1986-87,Illinois,Big Ten,31,31,1112,.609,.579,.009,.397,,,,,,,,13.9,,normake01,ken-norman-1
966,1989-90,LSU,SEC,32,,901,.575,.573,.000,.487,,,,,,,,19.4,,onealsh01,shaquille-oneal-1
967,1990-91,LSU,SEC,28,,881,.636,.628,.000,.473,,,,,,,,14.0,,onealsh01,shaquille-oneal-1
968,1991-92,LSU,SEC,30,,959,.603,.615,.000,.531,,,,,,,,14.7,,onealsh01,shaquille-oneal-1
969,1986-87,Fordham,MAAC,18,,111,.515,.524,,.619,,,,,,,,,,osullda01,dan-osullivan-1
970,1987-88,Fordham,MAAC,33,,942,.593,.568,.000,.491,,,,,,,,,,osullda01,dan-osullivan-1
971,1988-89,Fordham,MAAC,29,,896,.512,.454,.004,.588,,,,,,,,,,osullda01,dan-osullivan-1
972,1989-90,Fordham,MAAC,33,,1062,.511,.489,.003,.465,,,,,,,,,,osullda01,dan-osullivan-1
973,1986-87,Alabama-Birmingham,Sun Belt,31,1,330,.476,.456,.000,.235,,,,,,,,17.5,,oggal01,alan-ogg-1
974,1987-88,Alabama-Birmingham,Sun Belt,27,9,232,.516,.480,.000,.300,,,,,,,,19.7,,oggal01,alan-ogg-1
975,1988-89,Alabama-Birmingham,Sun Belt,34,,893,.590,.573,.000,.231,,,,,,,,12.4,,oggal01,alan-ogg-1
976,1989-90,Alabama-Birmingham,Sun Belt,31,31,713,.603,.591,.004,.252,,,,,,,,13.7,,oggal01,alan-ogg-1
977,1986-87,Georgia Tech,ACC,29,15,879,.529,.478,.114,.475,,,,,,,,24.3,,olivebr01,brian-oliver-1
978,1987-88,Georgia Tech,ACC,32,32,1106,.562,.527,.123,.329,,,,,,,,16.1,,olivebr01,brian-oliver-1
979,1988-89,Georgia Tech,ACC,32,32,1163,.631,.594,.203,.391,,,,,,,,18.8,,olivebr01,brian-oliver-1
980,1989-90,Georgia Tech,ACC,34,34,1277,.602,.572,.292,.405,,,,,,,,13.9,,olivebr01,brian-oliver-1
981,1988-89,Purdue,Big Ten,31,15,565,.537,.529,.478,.225,,,,8.3,22.8,,1.4,19.1,16.8,oliveji01,jimmy-oliver-1
982,1989-90,Purdue,Big Ten,30,0,705,.564,.544,.322,.372,,,,7.0,16.1,,0.5,15.9,19.1,oliveji01,jimmy-oliver-1
983,1990-91,Purdue,Big Ten,29,29,1026,.604,.563,.453,.283,,,,,,,,13.5,,oliveji01,jimmy-oliver-1
984,1985-86,Oregon State,Pac-10,22,22,765,.550,,,.492,,,,,,,,12.1,,ortizjo01,jose-ortiz-1
985,1986-87,Oregon State,Pac-10,30,30,1100,.622,.585,.005,.555,,,,,,,,13.9,,ortizjo01,jose-ortiz-1
986,1988-89,Arizona,Pac-10,31,0,446,.638,.569,.602,.630,,,,5.5,24.2,,0.0,25.5,20.1,othicma01,matt-othick-1
987,1989-90,Arizona,Pac-10,32,17,824,.602,.537,.719,.618,,,,,,,,23.3,,othicma01,matt-othick-1
988,1990-91,Arizona,Pac-10,35,,935,.570,.508,.694,.508,,,,,,,,,,othicma01,matt-othick-1
989,1991-92,Arizona,Pac-10,31,31,936,.636,.627,.715,.335,,,,4.1,25.5,,0.3,22.4,16.1,othicma01,matt-othick-1
990,1987-88,La Salle,MAAC,34,19,918,.548,.516,.122,.199,,,,,,,,15.1,,overtdo01,doug-overton-1
991,1988-89,La Salle,MAAC,32,32,1221,.554,.531,.185,.168,,,,,,,,21.5,,overtdo01,doug-overton-1
992,1989-90,La Salle,MAAC,32,,1202,.621,.589,.320,.307,,,,,,,,17.8,,overtdo01,doug-overton-1
993,1990-91,La Salle,MAAC,25,,959,.549,.506,.358,.286,,,,,,,,15.2,,overtdo01,doug-overton-1
994,1988-89,Syracuse,Big East,38,38,1215,.555,.532,.096,.386,,,,,,,,14.6,,owensbi01,billy-owens-1
995,1989-90,Syracuse,Big East,33,33,1188,.545,.506,.128,.375,,,,,,,,12.5,,owensbi01,billy-owens-1
996,1990-91,Syracuse,Big East,32,32,1215,.560,.530,.105,.421,,,,,,,,14.5,,owensbi01,billy-owens-1
997,1987-88,UCLA,Pac-10,10,0,17,.548,.600,.000,.200,,,,,,,,26.8,,owenske01,keith-owens-1
998,1988-89,UCLA,Pac-10,29,0,317,.617,.621,.000,.897,,,,10.6,3.1,,3.7,23.9,8.1,owenske01,keith-owens-1
999,1989-90,UCLA,Pac-10,26,3,257,.517,.500,.022,.239,,,,12.1,5.9,,3.3,27.1,12.4,owenske01,keith-owens-1
1000,1990-91,UCLA,Pac-10,32,5,686,.619,.559,.008,.575,,,,,,,,21.0,,owenske01,keith-owens-1
1001,1989-90,USC,Pac-10,28,,883,.549,.510,.228,.496,,,,,,,,,,packro01,robert-pack-1
1002,1990-91,USC,Pac-10,29,,941,.568,.503,.182,.513,,,,,,,,,,packro01,robert-pack-1
1003,1986-87,UNLV,PCAA,39,37,1004,.519,.509,.507,.118,,,,,,,,12.7,,paddige01,gerald-paddio-1
1004,1987-88,UNLV,PCAA,34,,1131,.599,.574,.562,.203,,,,,,,,12.4,,paddige01,gerald-paddio-1
1005,1986-87,Dartmouth,Ivy,10,,60,.623,.600,.000,.600,,,,,,,,20.6,,palmewa01,walter-palmer-1
1006,1987-88,Dartmouth,Ivy,26,,463,.557,.528,.000,.376,,,,,,,,14.5,,palmewa01,walter-palmer-1
1007,1988-89,Dartmouth,Ivy,26,,540,.635,.605,.000,.390,,,,,,,,18.6,,palmewa01,walter-palmer-1
1008,1989-90,Dartmouth,Ivy,25,,565,.579,.516,.031,.490,,,,,,,,14.4,,palmewa01,walter-palmer-1
1009,1985-86,Louisville,Metro,34,0,303,.467,,,.185,,,,,,,,19.3,,payneke01,kenny-payne-1
1010,1986-87,Louisville,Metro,26,5,320,.403,.374,.195,.187,,,,,,,,15.7,,payneke01,kenny-payne-1
1011,1987-88,Louisville,Metro,35,,1035,.547,.532,.255,.117,,,,,,,,14.5,,payneke01,kenny-payne-1
1012,1988-89,Louisville,Metro,33,33,987,.585,.566,.272,.130,,,,,,,,13.9,,payneke01,kenny-payne-1
1013,1986-87,Oregon State,Pac-10,30,30,1115,.503,.479,.105,.246,,,,,,,,20.0,,paytoga01,gary-payton-1
1014,1987-88,Oregon State,Pac-10,31,,1178,.551,.531,.212,.226,,,,,,,,20.6,,paytoga01,gary-payton-1
1015,1988-89,Oregon State,Pac-10,30,30,1140,.589,.568,.486,.354,,,,,,,,15.1,,paytoga01,gary-payton-1
1016,1989-90,Oregon State,Pac-10,29,29,1095,.572,.550,.273,.299,,,,,,,,14.0,,paytoga01,gary-payton-1
1017,1988-89,Missouri,Big 8,36,9,801,.576,.529,.143,.457,,,,,,,,23.2,,peelean01,anthony-peeler-1
1018,1989-90,Missouri,Big 8,31,30,1031,.529,.475,.165,.409,,,,,,,,15.4,,peelean01,anthony-peeler-1
1019,1990-91,Missouri,Big 8,21,,725,.577,.518,.206,.535,,,,,,,,17.3,,peelean01,anthony-peeler-1
1020,1991-92,Missouri,Big 8,29,,1026,.579,.517,.278,.488,,,,,,,,14.7,,peelean01,anthony-peeler-1
1021,1983-84,Vanderbilt,SEC,17,0,111,.467,,,.200,,,,,,,,16.9,,perduwi01,will-perdue-1
1022,1985-86,Vanderbilt,SEC,22,,181,.557,,,.604,,,,,,,,16.0,,perduwi01,will-perdue-1
1023,1986-87,Vanderbilt,SEC,34,,1033,.609,.599,.000,.524,,,,,,,,12.6,,perduwi01,will-perdue-1
1024,1987-88,Vanderbilt,SEC,31,,1013,.646,.634,.000,.398,,,,,,,,12.9,,perduwi01,will-perdue-1
1025,1987-88,Memphis,Metro,32,,968,.542,.496,.405,.321,,,,,,,,21.2,,perryel01,elliot-perry-1
1026,1988-89,Memphis,Metro,32,,1017,.566,.490,.174,.535,,,,,,,,15.3,,perryel01,elliot-perry-1
1027,1989-90,Memphis,Metro,30,,970,.499,.438,.158,.434,,,,,,,,15.5,,perryel01,elliot-perry-1
1028,1990-91,Memphis,Metro,32,,1169,.559,.512,.268,.363,,,,,,,,15.4,,perryel01,elliot-perry-1
1029,1984-85,Temple,A-10,30,30,621,.428,.414,.000,.286,,,,11.2,0.6,,4.4,14.1,,perryti01,tim-perry-1
1030,1985-86,Temple,A-10,31,31,1101,.574,,,.538,,,,,,,,14.5,,perryti01,tim-perry-1
1031,1986-87,Temple,A-10,36,36,1271,.540,.514,.000,.474,,,,,,,,8.9,,perryti01,tim-perry-1
1032,1987-88,Temple,A-10,33,33,1103,.596,.585,.000,.326,,,,,,,,9.9,,perryti01,tim-perry-1
1033,1983-84,UNC,ACC,29,,185,.446,,,.172,,,,,,,,17.2,,popsoda01,dave-popson-1
1034,1984-85,UNC,ACC,35,,507,.555,,,.247,,,,,,,,15.6,,popsoda01,dave-popson-1
1035,1985-86,UNC,ACC,34,17,411,.523,,,.107,,,,,,,,16.4,,popsoda01,dave-popson-1
1036,1986-87,UNC,ACC,36,34,803,.569,.541,.004,.247,,,,,,,,13.7,,popsoda01,dave-popson-1
1037,1987-88,South Carolina,Metro,29,,643,.623,.575,.526,.362,,,,,,,,20.4,,pricebr01,brent-price-1
1038,1988-89,South Carolina,Metro,30,,952,.641,.605,.473,.306,,,,,,,,18.4,,pricebr01,brent-price-1
1039,1990-91,Oklahoma,Big 8,35,34,1197,.587,.522,.577,.463,,,,,,,,18.3,,pricebr01,brent-price-1
1040,1991-92,Oklahoma,Big 8,30,,1064,.604,.563,.496,.389,,,,,,,,13.1,,pricebr01,brent-price-1
1041,1986-87,Kansas,Big 8,36,30,962,.540,.483,.299,.184,,,,,,,,13.8,,pritcke01,kevin-pritchard-1
1042,1987-88,Kansas,Big 8,37,36,1100,.557,.515,.182,.402,,,,,,,,19.2,,pritcke01,kevin-pritchard-1
1043,1988-89,Kansas,Big 8,31,28,944,.627,.596,.422,.353,,,,,,,,16.2,,pritcke01,kevin-pritchard-1
1044,1989-90,Kansas,Big 8,35,35,976,.634,.593,.320,.386,,,,,,,,18.6,,pritcke01,kevin-pritchard-1
1045,1985-86,McNeese State,Southland,32,,766,.539,,,.204,,,,,,,,18.5,,pullaan01,anthony-pullard-1
1046,1987-88,McNeese State,Southland,26,,907,.552,.528,.003,.243,,,,,,,,,,pullaan01,anthony-pullard-1
1047,1988-89,McNeese State,Southland,29,,975,.584,.558,.000,.259,,,,,,,,,,pullaan01,anthony-pullard-1
1048,1989-90,McNeese State,Southland,26,,907,.588,.562,.079,.330,,,,,,,,,,pullaan01,anthony-pullard-1
1049,1984-85,Washington State,Pac-10,24,2,517,.497,,,.158,,,,,,,,14.9,,quinnbr01,brian-quinnett-1
1050,1985-86,Washington State,Pac-10,31,19,815,.499,,,.196,,,,,,,,9.3,,quinnbr01,brian-quinnett-1
1051,1986-87,Washington State,Pac-10,28,28,944,.565,.548,.252,.201,,,,,,,,13.2,,quinnbr01,brian-quinnett-1
1052,1987-88,Washington State,Pac-10,1,,29,.419,.375,.063,.250,,,,,,,,0.0,,quinnbr01,brian-quinnett-1
1053,1988-89,Washington State,Pac-10,28,,917,.530,.503,.126,.240,,,,,,,,8.5,,quinnbr01,brian-quinnett-1
1054,1986-87,Kansas,Big 8,31,4,325,.555,.529,.000,.500,,,,,,,,20.2,,randama01,mark-randall-1
1055,1988-89,Kansas,Big 8,31,31,844,.654,.646,.003,.466,,,,,,,,13.4,,randama01,mark-randall-1
1056,1989-90,Kansas,Big 8,35,35,902,.621,.600,.003,.485,,,,,,,,13.2,,randama01,mark-randall-1
1057,1990-91,Kansas,Big 8,35,34,1025,.649,.644,.013,.558,,,,,,,,17.9,,randama01,mark-randall-1
1058,1986-87,Washington,Pac-10,35,33,1124,.523,.481,.060,.423,,,,,,,,21.7,,recasel01,eldridge-recasner-1
1059,1987-88,Washington,Pac-10,28,,1061,.598,.550,.198,.379,,,,,,,,,,recasel01,eldridge-recasner-1
1060,1988-89,Washington,Pac-10,28,,1011,.615,.571,.330,.364,,,,,,,,,,recasel01,eldridge-recasner-1
1061,1989-90,Washington,Pac-10,26,,981,.555,.494,.316,.344,,,,,,,,,,recasel01,eldridge-recasner-1
1062,1986-87,UNC,ACC,36,31,1030,.607,.584,.000,.596,,,,,,,,17.8,,reidjr01,jr-reid-1
1063,1987-88,UNC,ACC,33,33,1042,.631,.607,.000,.607,,,,,,,,21.2,,reidjr01,jr-reid-1
1064,1988-89,UNC,ACC,27,16,716,.633,.614,.000,.566,,,,,,,,17.3,,reidjr01,jr-reid-1
1065,1985-86,Michigan,Big Ten,32,4,520,.555,,,.131,,,,,,,,12.5,,ricegl01,glen-rice-1
1066,1986-87,Michigan,Big Ten,32,31,1056,.596,.566,.030,.269,,,,,,,,12.7,,ricegl01,glen-rice-1
1067,1987-88,Michigan,Big Ten,33,33,1155,.622,.602,.143,.182,,,,,,,,10.7,,ricegl01,glen-rice-1
1068,1988-89,Michigan,Big Ten,37,37,1258,.678,.656,.305,.237,,,,,,,,10.4,,ricegl01,glen-rice-1
1069,1985-86,UCLA,Pac-10,29,24,983,.520,,,.285,,,,,,,,24.2,,richapo01,pooh-richardson-1
1070,1986-87,UCLA,Pac-10,32,31,1112,.541,.531,.029,.289,,,,,,,,24.9,,richapo01,pooh-richardson-1
1071,1987-88,UCLA,Pac-10,30,29,1035,.503,.474,.023,.308,,,,,,,,21.2,,richapo01,pooh-richardson-1
1072,1988-89,UCLA,Pac-10,31,31,1167,.623,.627,.290,.266,,,,5.9,32.6,,0.6,17.1,18.4,richapo01,pooh-richardson-1
1073,1986-87,Kansas State,Big 8,30,28,964,.534,.490,.240,.344,,,,,,,,13.5,,richmmi01,mitch-richmond-1
1074,1987-88,Kansas State,Big 8,34,,1200,.605,.559,.188,.461,,,,,,,,15.3,,richmmi01,mitch-richmond-1
1075,1985-86,Temple,A-10,28,28,575,.537,,,.811,,,,,,,,19.0,,rivasra01,ramon-rivas-1
1076,1986-87,Temple,A-10,33,33,920,.557,.494,.000,.729,,,,,,,,17.9,,rivasra01,ramon-rivas-1
1077,1987-88,Temple,A-10,33,33,891,.497,.409,.000,.696,,,,,,,,12.7,,rivasra01,ramon-rivas-1
1078,1984-85,Notre Dame,Ind,30,,1068,.494,,,.435,,,,,,,,,,riverda01,david-rivers-1
1079,1985-86,Notre Dame,Ind,28,27,930,.529,,,.527,,,,,,,,,,riverda01,david-rivers-1
1080,1986-87,Notre Dame,Ind,32,,1179,.550,.483,.158,.418,,,,,,,,,,riverda01,david-rivers-1
1081,1987-88,Notre Dame,Ind,28,,1027,.553,.491,.227,.431,,,,,,,,,,riverda01,david-rivers-1
1082,1989-90,LSU,SEC,32,,859,.550,.560,.003,.311,,,,,,,,12.0,,roberst01,stanley-roberts-1
1083,1985-86,UConn,Big East,28,2,442,.406,,,.360,,,,,,,,14.7,,robincl02,clifford-robinson-1
1084,1986-87,UConn,Big East,16,16,556,.462,.431,.071,.475,,,,,,,,15.4,,robincl02,clifford-robinson-1
1085,1987-88,UConn,Big East,34,,1079,.521,.479,.000,.514,,,,,,,,13.8,,robincl02,clifford-robinson-1
1086,1988-89,UConn,Big East,31,,974,.515,.474,.024,.424,,,,,,,,11.1,,robincl02,clifford-robinson-1
1087,1983-84,Navy,ECACS,28,0,372,.620,,,.529,,,,,,,,15.2,,robinda01,david-robinson-1
1088,1984-85,Navy,ECACS,32,,1075,.647,,,.518,,,,,,,,11.1,,robinda01,david-robinson-1
1089,1985-86,Navy,CAA,35,35,1187,.621,,,.684,,,,,,,,11.8,,robinda01,david-robinson-1
1090,1986-87,Navy,CAA,32,32,1107,.608,.592,.002,.535,,,,,,,,8.7,,robinda01,david-robinson-1
1091,1988-89,Centenary (LA),A-Sun,30,,1038,.537,.511,.104,.269,,,,,,,,11.6,,robinla01,larry-robinson-1
1092,1989-90,Centenary (LA),A-Sun,30,,1042,.573,.549,.077,.322,,,,,,,,10.2,,robinla01,larry-robinson-1
1093,1987-88,Michigan,Big Ten,33,32,858,.599,.570,.125,.606,,,,,,,,23.2,,robinru01,rumeal-robinson-1
1094,1988-89,Michigan,Big Ten,37,36,1110,.617,.599,.179,.521,,,,,,,,22.7,,robinru01,rumeal-robinson-1
1095,1989-90,Michigan,Big Ten,30,30,1020,.577,.549,.285,.451,,,,,,,,19.3,,robinru01,rumeal-robinson-1
1096,1988-89,Arizona,Pac-10,32,1,362,.609,.598,.000,.556,,,,14.1,9.0,,3.9,16.9,23.4,rooksse01,sean-rooks-1
1097,1989-90,Arizona,Pac-10,31,6,684,.580,.532,.000,.612,,,,,,,,14.4,,rooksse01,sean-rooks-1
1098,1990-91,Arizona,Pac-10,35,,800,.591,.565,.014,.527,,,,,,,,17.5,,rooksse01,sean-rooks-1
1099,1991-92,Arizona,Pac-10,31,29,878,.594,.565,.015,.666,,,,12.3,10.7,,3.3,13.8,25.6,rooksse01,sean-rooks-1
1100,1985-86,Tennessee,SEC,26,3,366,.422,,,.134,,,,,,,,6.4,,rothdo01,doug-roth-1
1101,1986-87,Tennessee,SEC,29,29,879,.519,.502,.057,.194,,,,,,,,14.3,,rothdo01,doug-roth-1
1102,1987-88,Tennessee,SEC,29,21,582,.458,.443,.125,.180,,,,,,,,17.2,,rothdo01,doug-roth-1
1103,1988-89,Tennessee,SEC,30,28,820,.559,.554,.130,.234,,,,,,,,18.9,,rothdo01,doug-roth-1
1104,1983-84,North Carolina-Wilmington,Ind,28,,686,.594,,,.460,,,,,,,,,,rowsobr01,brian-rowsom-1
1105,1984-85,North Carolina-Wilmington,ECACS,28,,939,.583,,,.331,,,,,,,,11.1,,rowsobr01,brian-rowsom-1
1106,1985-86,North Carolina-Wilmington,CAA,29,,1056,.585,,,.433,,,,,,,,9.7,,rowsobr01,brian-rowsom-1
1107,1986-87,North Carolina-Wilmington,CAA,30,30,1077,.559,.517,.008,.394,,,,,,,,9.0,,rowsobr01,brian-rowsom-1
1108,1983-84,Notre Dame,Ind,31,,405,.609,,,.703,,,,,,,,,,royaldo01,donald-royal-1
1109,1984-85,Notre Dame,Ind,30,,848,.604,,,1.033,,,,,,,,,,royaldo01,donald-royal-1
1110,1985-86,Notre Dame,Ind,28,28,777,.657,,,1.046,,,,,,,,,,royaldo01,donald-royal-1
1111,1986-87,Notre Dame,Ind,28,,1028,.666,.576,.000,.948,,,,,,,,,,royaldo01,donald-royal-1
1112,1985-86,Georgia Southern,A-Sun,28,,725,.566,,,.487,,,,,,,,26.3,,sandeje01,jeff-sanders-1
1113,1986-87,Georgia Southern,A-Sun,31,31,986,.543,.521,.000,.306,,,,,,,,19.5,,sandeje01,jeff-sanders-1
1114,1987-88,Georgia Southern,A-Sun,31,,1092,.580,.551,.000,.322,,,,,,,,14.7,,sandeje01,jeff-sanders-1
1115,1988-89,Georgia Southern,A-Sun,29,29,1031,.571,.542,.000,.309,,,,,,,,13.0,,sandeje01,jeff-sanders-1
1116,1986-87,Purdue,Big Ten,16,0,73,.530,.563,.000,.875,,,,,,,,11.7,,schefst01,steve-scheffler-1
1117,1987-88,Purdue,Big Ten,33,1,548,.701,.708,.000,.885,,,,,,,,13.5,,schefst01,steve-scheffler-1
1118,1988-89,Purdue,Big Ten,31,29,830,.702,.667,.000,.653,,,,14.3,6.8,,0.5,11.7,19.7,schefst01,steve-scheffler-1
1119,1989-90,Purdue,Big Ten,30,30,996,.738,.698,.000,.786,,,,11.9,7.7,,0.5,15.0,21.5,schefst01,steve-scheffler-1
1120,1986-87,Florida,SEC,34,,931,.466,.440,.000,.178,,,,,,,,14.4,,schindw01,dwayne-schintzius-1
1121,1987-88,Florida,SEC,35,35,1069,.512,.492,.011,.162,,,,11.5,15.5,,7.0,12.6,25.8,schindw01,dwayne-schintzius-1
1122,1988-89,Florida,SEC,30,30,1120,.554,.524,.014,.332,,,,,,,,18.1,,schindw01,dwayne-schintzius-1
1123,1989-90,Florida,SEC,11,,355,.580,.552,.049,.233,,,,,,,,17.0,,schindw01,dwayne-schintzius-1
1124,1987-88,Georgia Tech,ACC,32,31,1113,.567,.560,.506,.134,,,,,,,,12.6,,scottde01,dennis-scott-1
1125,1988-89,Georgia Tech,ACC,32,32,1205,.581,.557,.570,.189,,,,,,,,11.6,,scottde01,dennis-scott-1
1126,1989-90,Georgia Tech,ACC,35,35,1368,.593,.560,.458,.281,,,,,,,,9.9,,scottde01,dennis-scott-1
1127,1988-89,St. John's (NY),Big East,31,,1172,.513,.500,.099,.360,,,,,,,,17.4,,sealyma01,malik-sealy-1
1128,1989-90,St. John's (NY),Big East,34,34,1304,.568,.528,.063,.535,,,,,,,,10.3,,sealyma01,malik-sealy-1
1129,1990-91,St. John's (NY),Big East,32,,1203,.552,.507,.099,.415,,,,,,,,10.9,,sealyma01,malik-sealy-1
1130,1991-92,St. John's (NY),Big East,30,,1162,.544,.488,.101,.407,,,,,,,,10.0,,sealyma01,malik-sealy-1
1131,1984-85,Syracuse,Big East,31,31,775,.552,,,.588,,,,,,,,18.4,,seikaro01,rony-seikaly-1
1132,1985-86,Syracuse,Big East,32,32,875,.558,,,.637,,,,,,,,17.6,,seikaro01,rony-seikaly-1
1133,1986-87,Syracuse,Big East,38,35,1060,.583,.568,.003,.618,,,,,,,,13.2,,seikaro01,rony-seikaly-1
1134,1987-88,Syracuse,Big East,35,35,1084,.573,.566,.000,.608,,,,,,,,14.9,,seikaro01,rony-seikaly-1
1135,1985-86,North Carolina State,ACC,29,29,876,.539,,,.279,,,,,,,,13.5,,shackch01,charles-shackleford-1
1136,1986-87,North Carolina State,ACC,34,34,1079,.484,.476,.002,.296,,,,,,,,14.9,,shackch01,charles-shackleford-1
1137,1987-88,North Carolina State,ACC,31,30,942,.548,.538,.000,.276,,,,,,,,12.6,,shackch01,charles-shackleford-1
1138,1983-84,Saint Mary's (CA),WCAC,14,0,129,.444,,,.528,,,,,,,,21.0,,shawbr01,brian-shaw-1
1139,1984-85,Saint Mary's (CA),WCAC,27,26,976,.448,,,.309,,,,,,,,25.2,,shawbr01,brian-shaw-1
1140,1986-87,UCSB,PCAA,29,28,1013,.493,.465,.146,.229,,,,,,,,26.0,,shawbr01,brian-shaw-1
1141,1987-88,UCSB,PCAA,30,30,1073,.540,.506,.228,.296,,,,,,,,20.4,,shawbr01,brian-shaw-1
1142,1986-87,La Salle,MAAC,33,33,1254,.569,.528,.012,.372,,,,,,,,13.4,,simmoli01,lionel-simmons-1
1143,1987-88,La Salle,MAAC,34,34,1326,.538,.486,.013,.423,,,,,,,,12.0,,simmoli01,lionel-simmons-1
1144,1988-89,La Salle,MAAC,32,32,1245,.539,.502,.078,.372,,,,,,,,9.9,,simmoli01,lionel-simmons-1
1145,1989-90,La Salle,MAAC,32,,1220,.559,.537,.100,.338,,,,,,,,10.7,,simmoli01,lionel-simmons-1
1146,1988-89,Wyoming,WAC,31,,703,.583,.564,.009,.872,,,,,,,,,,slatere01,reggie-slater-1
1147,1989-90,Wyoming,WAC,29,,977,.625,.578,,.673,,,,,,,,,,slatere01,reggie-slater-1
1148,1990-91,Wyoming,WAC,32,,1141,.648,.605,.000,.586,,,,,,,,,,slatere01,reggie-slater-1
1149,1991-92,Wyoming,WAC,29,,1049,.617,.575,,.656,,,,,,,,,,slatere01,reggie-slater-1
1150,1986-87,Indiana,Big Ten,34,31,884,.583,.538,.115,.308,,,,,,,,18.8,,smartke01,keith-smart-1
1151,1987-88,Indiana,Big Ten,29,21,754,.584,.533,.099,.324,,,,,,,,16.8,,smartke01,keith-smart-1
1152,1984-85,Pitt,Big East,29,29,956,.566,,,.581,,,,,,,,13.1,,smithch01,charles-smith-1
1153,1985-86,Pitt,Big East,29,29,1077,.471,,,.422,,,,,,,,10.8,,smithch01,charles-smith-1
1154,1986-87,Pitt,Big East,33,33,1050,.614,.550,.000,.841,,,,,,,,12.4,,smithch01,charles-smith-1
1155,1987-88,Pitt,Big East,31,31,1020,.613,.562,.029,.561,,,,,,,,12.3,,smithch01,charles-smith-1
1156,1985-86,Georgetown,Big East,30,0,243,.560,,,.763,,,,,,,,20.7,,smithch02,charles-smith-2
1157,1986-87,Georgetown,Big East,33,2,514,.497,.469,.259,.321,,,,,,,,11.5,,smithch02,charles-smith-2
1158,1987-88,Georgetown,Big East,30,16,870,.519,.485,.336,.247,,,,,,,,9.8,,smithch02,charles-smith-2
1159,1988-89,Georgetown,Big East,33,33,1111,.583,.538,.200,.392,,,,,,,,12.3,,smithch02,charles-smith-2
1160,1988-89,UConn,Big East,29,,829,.487,.478,.380,.168,,,,,,,,11.9,,smithch03,chris-smith-1
1161,1989-90,UConn,Big East,37,37,1221,.546,.493,.385,.363,,,,,,,,12.4,,smithch03,chris-smith-1
1162,1990-91,UConn,Big East,31,,1130,.527,.487,.247,.361,,,,,,,,12.7,,smithch03,chris-smith-1
1163,1991-92,UConn,Big East,30,30,1090,.552,.498,.396,.390,,,,,,,,12.6,,smithch03,chris-smith-1
1164,1987-88,Missouri,Big 8,30,16,792,.522,.503,.000,.260,,,,,,,,14.8,,smithdo03,doug-smith-1
1165,1988-89,Missouri,Big 8,36,35,975,.504,.478,.009,.200,,,,,,,,14.9,,smithdo03,doug-smith-1
1166,1989-90,Missouri,Big 8,32,32,942,.590,.563,.002,.348,,,,,,,,13.8,,smithdo03,doug-smith-1
1167,1990-91,Missouri,Big 8,30,,1051,.551,.500,.033,.344,,,,,,,,14.1,,smithdo03,doug-smith-1
1168,1983-84,UNC,ACC,23,,667,.564,,,.344,,,,,,,,27.6,,smithke01,kenny-smith-1
1169,1984-85,UNC,ACC,36,,1350,.572,,,.341,,,,,,,,20.8,,smithke01,kenny-smith-1
1170,1985-86,UNC,ACC,34,34,1109,.559,,,.311,,,,,,,,20.8,,smithke01,kenny-smith-1
1171,1986-87,UNC,ACC,34,34,1092,.630,.607,.514,.213,,,,,,,,18.6,,smithke01,kenny-smith-1
