,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
130,1987-88,25,DEN,NBA,PG,82,2778,15.6,.560,.409,.215,1.5,7.2,4.2,22.5,2.8,0.3,12.4,16.2,,4.4,3.2,7.5,.130,,2.3,0.0,2.2,3.0,adamsmi01
131,1988-89,26,DEN,NBA,PG,77,2787,17.5,.567,.431,.363,2.5,8.3,5.2,22.2,2.7,0.2,12.5,19.7,,5.4,2.9,8.3,.143,,3.8,-0.6,3.2,3.7,adamsmi01
132,1989-90,27,DEN,NBA,PG,79,2690,15.4,.542,.437,.317,1.8,7.3,4.4,23.3,2.0,0.1,11.1,18.5,,4.4,2.5,6.9,.124,,2.7,-0.9,1.7,2.5,adamsmi01
133,1990-91,28,DEN,NBA,PG,66,2346,22.3,.530,.397,.372,2.1,8.8,5.2,39.4,2.6,0.1,12.7,28.5,,5.8,0.4,6.3,.128,,7.1,-2.7,4.4,3.8,adamsmi01
134,,29,WSB,NBA,PG,78,2795,17.1,.506,.313,.292,2.2,10.1,6.1,31.5,2.5,0.2,13.2,24.2,,2.6,2.6,5.3,.090,,2.5,-0.8,1.7,2.6,adamsmi01
135,1992-93,30,WSB,NBA,PG,70,2499,15.6,.543,.255,.333,2.3,8.6,5.4,30.6,2.0,0.1,15.5,19.2,,3.3,1.2,4.6,.088,,1.6,-1.6,-0.1,1.2,adamsmi01
136,1993-94,31,WSB,NBA,PG,70,2337,14.2,.520,.274,.387,1.8,7.4,4.6,29.8,2.1,0.2,17.0,18.1,,2.9,0.2,3.1,.063,,0.9,-2.5,-1.6,0.2,adamsmi01
137,1994-95,32,CHH,NBA,PG,29,443,17.7,.583,.547,.203,1.7,5.9,3.9,34.6,2.7,0.2,13.9,19.6,,1.1,0.5,1.6,.169,,3.1,-2.6,0.5,0.3,adamsmi01
138,1995-96,33,CHH,NBA,PG,21,329,16.1,.579,.494,.422,1.8,6.4,4.1,30.4,3.3,0.9,20.3,17.0,,0.6,0.2,0.8,.117,,1.2,-1.9,-0.8,0.1,adamsmi01
139,2013-14,20,OKC,NBA,C,81,1197,11.2,.541,.000,.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,,0.9,1.9,2.9,.114,,-2.1,2.4,0.3,0.7,adamsst01
140,2014-15,21,OKC,NBA,C,70,1771,14.1,.549,.005,.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,,1.9,2.2,4.1,.111,,-1.4,1.8,0.4,1.1,adamsst01
141,2015-16,22,OKC,NBA,C,80,2014,15.5,.621,.000,.460,12.5,16.1,14.4,4.3,1.0,3.3,14.1,12.6,,4.2,2.3,6.5,.155,,0.8,1.3,2.1,2.1,adamsst01
142,2016-17,23,OKC,NBA,C,80,2389,16.5,.589,.002,.392,13.0,15.4,14.2,5.4,1.8,2.6,16.0,16.2,,3.3,3.1,6.5,.130,,-0.7,1.2,0.6,1.5,adamsst01
143,2017-18,24,OKC,NBA,C,76,2487,20.6,.630,.003,.403,16.6,13.9,15.3,5.5,1.8,2.8,13.2,16.7,,6.7,3.0,9.7,.187,,2.2,1.1,3.3,3.3,adamsst01
144,1986-87,22,PHO,NBA,SF,62,711,11.9,.500,.151,.193,6.6,10.1,8.4,9.1,1.8,0.6,13.1,23.6,,-0.1,0.5,0.4,.024,,-2.1,-2.4,-4.4,-0.4,addisra01
145,1991-92,27,NJN,NBA,SF,76,1175,10.9,.477,.113,.176,5.7,9.3,7.4,8.1,1.2,1.4,9.0,17.5,,0.8,0.7,1.5,.063,,-2.3,-1.5,-3.8,-0.5,addisra01
146,1992-93,28,NJN,NBA,SF,68,1164,8.4,.484,.083,.170,4.2,8.2,6.2,6.8,1.0,0.6,12.7,18.2,,-0.1,1.0,0.9,.038,,-3.4,-1.2,-4.6,-0.8,addisra01
147,1994-95,30,DET,NBA,SF,79,1776,11.3,.521,.142,.169,4.4,11.6,8.0,9.9,1.5,1.0,10.8,17.8,,0.9,0.6,1.5,.040,,-1.9,-1.5,-3.4,-0.6,addisra01
148,1995-96,31,CHH,NBA,SF,53,516,9.6,.489,.055,.133,5.8,15.6,10.6,9.2,0.9,1.3,13.4,17.7,,0.0,0.2,0.2,.019,,-3.8,-1.5,-5.2,-0.4,addisra01
149,1996-97,32,CHH,NBA,SF,41,355,10.6,.476,.164,.230,6.7,8.6,7.7,15.5,1.2,0.6,11.2,20.1,,0.2,0.1,0.4,.048,,-1.8,-2.5,-4.3,-0.2,addisra01
150,2017-18,20,MIA,NBA,C,69,1368,15.7,.570,.021,.526,9.7,21.6,15.6,11.0,1.2,2.5,13.6,15.9,,2.3,1.9,4.2,.148,,-1.6,1.8,0.2,0.8,adebaba01
151,2010-11,24,GSW,NBA,PF,23,196,11.3,.457,.000,.352,13.0,20.7,16.8,7.3,1.0,1.9,12.6,16.1,,0.1,0.1,0.2,.051,,-3.9,-1.2,-5.1,-0.2,adrieje01
152,2011-12,25,HOU,NBA,PF,8,63,11.2,.493,.000,.750,9.1,31.6,20.3,2.4,0.0,2.4,8.6,16.8,,0.1,0.1,0.1,.106,,-5.4,-2.3,-7.7,-0.1,adrieje01
153,2012-13,26,CHA,NBA,PF,52,713,13.4,.493,.012,.595,10.6,21.2,15.7,8.3,1.3,3.1,13.1,15.6,,0.5,0.4,1.0,.064,,-3.0,-0.2,-3.3,-0.2,adrieje01
154,2013-14,27,TOT,NBA,PF,53,961,17.4,.553,.000,.433,11.8,24.8,18.2,6.8,1.3,3.0,10.6,17.3,,1.6,1.1,2.7,.134,,-1.4,0.3,-1.1,0.2,adrieje01
155,2013-14,27,CHA,NBA,PF,25,256,14.9,.559,.000,.625,14.5,24.4,19.4,4.1,1.4,4.6,13.6,10.6,,0.4,0.5,0.9,.170,,-2.5,2.9,0.4,0.2,adrieje01
156,2013-14,27,MIL,NBA,PF,28,705,18.4,.552,.000,.400,10.9,25.0,17.7,7.7,1.3,2.4,10.1,19.7,,1.2,0.6,1.8,.121,,-0.9,-0.7,-1.6,0.1,adrieje01
157,2014-15,28,MIN,NBA,PF,17,215,14.2,.494,.000,.864,11.9,29.6,20.5,10.5,0.9,3.3,12.9,14.3,,0.2,0.2,0.4,.087,,-2.7,0.5,-2.2,0.0,adrieje01
158,2007-08,22,DET,NBA,SG,75,970,10.2,.494,.199,.361,4.4,12.5,8.4,8.1,1.8,0.7,10.9,15.2,,0.5,1.4,1.9,.092,,-2.3,0.6,-1.6,0.1,afflaar01
159,2008-09,23,DET,NBA,SG,74,1234,8.9,.548,.357,.237,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,,0.8,1.0,1.8,.069,,-1.7,-0.7,-2.4,-0.1,afflaar01
160,2009-10,24,DEN,NBA,SG,82,2221,10.9,.576,.426,.168,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,,2.8,1.4,4.3,.092,,0.8,-0.5,0.3,1.3,afflaar01
161,2010-11,25,DEN,NBA,SG,69,2324,13.6,.620,.396,.260,2.3,9.9,6.2,10.9,0.7,1.0,9.2,14.8,,4.8,1.4,6.2,.128,,2.4,-0.2,2.1,2.4,afflaar01
162,2011-12,26,DEN,NBA,SG,62,2086,14.7,.584,.316,.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,,4.7,0.6,5.3,.121,,2.5,-1.6,0.8,1.5,afflaar01
163,2012-13,27,ORL,NBA,SF,64,2307,13.0,.527,.265,.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,,1.5,0.5,2.0,.042,,-0.3,-2.0,-2.3,-0.2,afflaar01
164,2013-14,28,ORL,NBA,SG,73,2552,16.0,.574,.297,.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,,4.3,1.0,5.3,.099,,1.7,-2.3,-0.6,0.9,afflaar01
165,2014-15,29,TOT,NBA,SG,78,2502,10.7,.533,.377,.224,1.1,9.7,5.3,8.2,0.8,0.2,10.7,19.0,,1.6,1.0,2.6,.050,,-0.5,-1.3,-1.8,0.1,afflaar01
166,2014-15,29,DEN,NBA,SG,53,1750,11.7,.533,.370,.230,1.3,10.2,5.6,9.3,0.9,0.2,10.3,19.9,,1.4,0.4,1.8,.050,,0.0,-1.6,-1.6,0.2,afflaar01
167,2014-15,29,POR,NBA,SG,25,752,8.2,.533,.396,.207,0.9,8.5,4.8,5.5,0.6,0.2,11.8,16.7,,0.2,0.5,0.8,.049,,-1.5,-0.8,-2.3,-0.1,afflaar01
168,2015-16,30,NYK,NBA,SG,71,2371,10.9,.531,.298,.164,1.1,11.0,6.1,9.9,0.5,0.3,8.7,17.9,,1.8,0.9,2.7,.055,,-0.6,-1.8,-2.4,-0.2,afflaar01
169,2016-17,31,SAC,NBA,SG,61,1580,8.9,.559,.360,.221,0.7,8.4,4.6,7.4,0.7,0.3,8.4,14.4,,1.2,0.2,1.4,.043,,-1.4,-2.1,-3.5,-0.6,afflaar01
170,2017-18,32,ORL,NBA,SG,53,682,5.8,.516,.432,.160,0.6,10.1,5.3,6.2,0.3,1.1,10.8,12.5,,-0.1,0.2,0.1,.009,,-4.1,-1.8,-5.8,-0.7,afflaar01
171,2006-07,22,DAL,NBA,SG,32,214,2.9,.408,.214,.471,0.6,11.0,5.9,5.0,1.0,1.1,15.1,21.7,,-0.5,0.2,-0.3,-0.060,,-7.5,-1.8,-9.3,-0.4,agerma01
172,2007-08,23,TOT,NBA,SG,26,165,1.8,.363,.292,.185,2.8,6.3,4.6,8.0,0.0,0.4,7.9,21.3,,-0.4,0.0,-0.4,-0.114,,-6.8,-4.5,-11.3,-0.4,agerma01
173,2007-08,23,DAL,NBA,SG,12,77,-4.4,.253,.296,.222,1.6,4.4,3.0,7.4,0.0,1.0,9.2,19.8,,-0.3,0.0,-0.3,-0.181,,-9.6,-3.5,-13.1,-0.2,agerma01
174,2007-08,23,NJN,NBA,SG,14,88,7.1,.443,.289,.158,3.9,7.9,5.9,8.4,0.0,0.0,6.9,22.7,,-0.1,0.0,-0.1,-0.056,,-4.4,-5.4,-9.8,-0.2,agerma01
175,2008-09,24,NJN,NBA,SG,20,97,2.2,.365,.140,.186,3.6,8.7,6.1,5.3,0.6,1.7,7.9,24.4,,-0.3,0.0,-0.3,-0.133,,-8.5,-4.3,-12.8,-0.3,agerma01
176,2010-11,26,MIN,NBA,SG,4,29,10.1,.682,.364,.000,0.0,7.9,3.8,6.0,1.7,0.0,26.7,22.0,,0.0,0.0,0.0,-0.015,,-2.7,-3.6,-6.3,0.0,agerma01
177,1981-82,22,DAL,NBA,SF,51,1468,17.3,.514,.087,.301,6.7,12.9,9.7,18.6,1.2,0.9,12.7,29.8,,1.0,0.8,1.9,.061,,1.8,-1.7,0.1,0.8,aguirma01
178,1982-83,23,DAL,NBA,SF,81,2784,20.5,.535,.048,.371,7.3,12.5,9.8,18.2,1.3,0.5,12.4,30.0,,5.9,1.0,6.9,.118,,3.6,-2.0,1.7,2.6,aguirma01
179,,24,DAL,NBA,SF,79,2900,23.5,.572,.032,.352,6.4,12.3,9.4,21.0,1.3,0.4,12.3,33.4,,7.0,2.0,9.0,.149,,5.0,-1.7,3.3,3.9,aguirma01
180,1984-85,25,DAL,NBA,SF,80,2699,21.3,.563,.054,.370,7.8,12.5,10.1,15.3,1.1,0.5,12.2,32.2,,5.3,1.9,7.2,.128,,3.6,-1.9,1.7,2.5,aguirma01
181,1985-86,26,DAL,NBA,SF,74,2501,19.2,.547,.042,.340,7.9,11.6,9.8,20.9,1.2,0.3,14.2,29.0,,3.7,0.9,4.7,.090,,3.0,-1.5,1.5,2.2,aguirma01
182,,27,DAL,NBA,SF,80,2663,22.1,.560,.094,.350,7.5,9.8,8.7,15.7,1.5,0.6,10.6,31.3,,6.8,2.1,8.9,.160,,4.4,-1.6,2.8,3.2,aguirma01
183,,28,DAL,NBA,SF,77,2610,21.9,.539,.109,.321,7.7,10.3,9.0,18.4,1.3,1.3,10.2,31.6,,6.5,2.3,8.8,.163,,4.3,-1.2,3.1,3.4,aguirma01
184,1988-89,29,TOT,NBA,SF,80,2597,16.4,.524,.137,.309,6.4,10.0,8.3,17.9,0.9,0.8,12.6,27.4,,2.4,2.1,4.5,.082,,1.7,-1.2,0.5,1.7,aguirma01
185,1988-89,29,DAL,NBA,SF,44,1529,17.3,.509,.119,.294,6.6,10.3,8.5,21.5,0.9,1.1,13.0,30.5,,0.7,1.0,1.7,.052,,1.7,-1.5,0.1,0.8,aguirma01
186,1988-89,29,DET,NBA,SF,36,1068,15.1,.551,.170,.338,6.2,9.6,8.0,12.7,0.8,0.4,11.8,23.0,,1.7,1.1,2.8,.126,,1.7,-0.7,1.1,0.8,aguirma01
187,1989-90,30,DET,NBA,SF,78,2005,15.8,.544,.104,.283,6.7,10.6,8.7,11.6,0.9,0.6,10.7,24.3,,3.1,2.5,5.7,.136,,1.1,-0.5,0.6,1.3,aguirma01
188,1990-91,31,DET,NBA,SF,78,2006,16.7,.526,.086,.349,7.6,13.7,10.7,11.6,1.2,0.6,10.9,25.7,,2.8,2.7,5.5,.132,,0.9,-0.3,0.7,1.4,aguirma01
189,1991-92,32,DET,NBA,SF,75,1582,13.7,.479,.090,.292,4.8,12.0,8.4,13.4,1.7,0.4,10.6,27.6,,0.1,2.0,2.2,.066,,-1.6,-1.0,-2.6,-0.2,aguirma01
190,1992-93,33,DET,NBA,SF,51,1056,13.7,.525,.197,.306,4.3,12.0,8.0,15.3,0.8,0.4,12.4,22.2,,1.1,0.7,1.8,.082,,-0.3,-1.3,-1.5,0.1,aguirma01
191,1993-94,34,LAC,NBA,SF,39,859,13.1,.544,.267,.207,3.5,10.8,7.2,18.5,1.2,0.6,15.6,21.6,,0.6,0.3,0.9,.050,,0.0,-2.1,-2.1,0.0,aguirma01
192,2007-08,23,MIA,NBA,PG,12,177,9.0,.495,.596,.544,0.7,12.4,6.4,17.2,1.8,0.0,18.5,23.2,,-0.1,0.1,0.0,-0.006,,-2.8,-2.8,-5.6,-0.2,ahearbl01
193,2008-09,24,SAS,NBA,PG,3,19,12.9,.581,.667,.333,0.0,6.2,3.1,16.0,2.9,0.0,12.7,20.1,,0.0,0.0,0.1,.149,,0.6,-1.8,-1.1,0.0,ahearbl01
194,2011-12,27,UTA,NBA,PG,4,30,-7.3,.357,.643,.000,0.0,7.7,3.8,5.2,0.0,0.0,26.3,28.4,,-0.2,0.0,-0.2,-0.315,,-10.3,-6.0,-16.3,-0.1,ahearbl01
195,1981-82,22,BOS,NBA,SG,53,564,10.1,.439,.077,.294,5.0,5.9,5.5,19.7,3.1,0.3,17.5,21.5,,-0.3,0.8,0.5,.042,,-2.6,-0.1,-2.6,-0.1,aingeda01
196,1982-83,23,BOS,NBA,SG,80,2048,13.2,.519,.040,.135,4.4,6.8,5.6,16.1,2.5,0.2,11.4,16.5,,2.8,2.4,5.2,.121,,0.8,0.4,1.1,1.6,aingeda01
197,1983-84,24,BOS,NBA,SG,71,1154,10.4,.498,.061,.155,3.0,8.3,5.7,18.4,1.7,0.2,15.4,16.2,,0.5,1.3,1.8,.076,,-1.8,-0.6,-2.4,-0.1,aingeda01
198,1984-85,25,BOS,NBA,SG,75,2564,14.2,.570,.071,.172,3.4,7.9,5.8,19.9,2.2,0.1,14.9,15.9,,3.9,2.8,6.6,.124,,1.3,0.4,1.7,2.4,aingeda01
199,1985-86,26,BOS,NBA,SG,80,2407,13.6,.562,.104,.194,2.3,8.1,5.4,21.3,1.9,0.2,14.5,15.2,,3.6,3.2,6.8,.136,,0.9,0.3,1.2,1.9,aingeda01
200,1986-87,27,BOS,NBA,SG,71,2499,15.2,.574,.227,.195,2.4,8.0,5.4,21.2,2.0,0.3,13.3,18.0,,4.1,2.5,6.7,.128,,2.1,-0.3,1.7,2.4,aingeda01
201,,28,BOS,NBA,SG,81,3018,15.9,.598,.364,.183,2.5,7.0,4.9,22.2,1.9,0.3,12.6,17.3,,6.7,1.9,8.6,.136,,3.9,-1.1,2.9,3.7,aingeda01
202,1988-89,29,TOT,NBA,PG,73,2377,18.0,.554,.290,.228,3.3,8.7,6.0,25.3,1.9,0.2,11.1,22.6,,5.2,1.4,6.7,.135,,4.0,-1.6,2.3,2.6,aingeda01
203,1988-89,29,BOS,NBA,PG,45,1349,17.5,.553,.263,.217,3.2,9.8,6.6,23.1,1.9,0.0,11.3,22.4,,2.9,0.8,3.8,.133,,3.6,-1.6,2.0,1.3,aingeda01
204,1988-89,29,SAC,NBA,PG,28,1028,18.6,.554,.325,.242,3.5,7.1,5.3,28.1,1.9,0.4,11.0,22.9,,2.3,0.6,2.9,.136,,4.5,-1.7,2.8,1.2,aingeda01
205,1989-90,30,SAC,NBA,PG,75,2727,16.1,.528,.250,.231,2.9,10.6,6.8,25.5,2.1,0.4,12.7,23.0,,2.7,2.1,4.8,.085,,2.2,-0.6,1.6,2.5,aingeda01
206,1990-91,31,POR,NBA,SG,80,1710,17.0,.574,.352,.193,2.9,10.2,6.6,23.8,1.8,0.5,11.4,20.8,,4.1,2.1,6.2,.175,,3.4,-0.6,2.8,2.1,aingeda01
207,1991-92,32,POR,NBA,SG,81,1595,15.4,.534,.340,.194,2.7,7.4,5.1,18.4,2.2,0.5,8.7,20.5,,3.1,2.0,5.2,.155,,1.9,-0.9,1.0,1.2,aingeda01
208,1992-93,33,PHO,NBA,SG,80,2163,14.3,.596,.510,.199,2.6,8.3,5.5,16.5,1.5,0.2,12.5,17.3,,4.5,1.8,6.2,.139,,3.0,-1.3,1.6,2.0,aingeda01
209,1993-94,34,PHO,NBA,SG,68,1555,11.8,.524,.454,.175,2.0,7.4,4.7,15.9,1.8,0.3,12.3,17.8,,1.9,1.0,2.8,.087,,0.7,-1.9,-1.3,0.3,aingeda01
210,1994-95,35,PHO,NBA,SG,74,1374,14.3,.596,.507,.308,2.1,7.0,4.6,21.7,1.7,0.4,14.2,17.6,,2.8,0.6,3.4,.118,,2.1,-2.5,-0.4,0.6,aingeda01
211,2008-09,20,CHA,NBA,PF,31,182,7.0,.430,.029,.406,6.2,14.2,10.2,2.8,2.1,2.7,12.9,24.2,,-0.3,0.3,-0.1,-0.018,,-8.1,-1.2,-9.3,-0.3,ajincal01
212,2009-10,21,CHA,NBA,C,6,30,6.3,.479,.000,.100,4.1,11.8,8.0,0.0,1.8,2.7,16.1,19.3,,-0.1,0.0,0.0,-0.013,,-8.5,-2.0,-10.4,-0.1,ajincal01
213,2010-11,22,TOT,NBA,C,34,340,12.2,.507,.256,.135,5.9,21.5,13.6,4.8,1.7,4.2,11.3,21.1,,0.0,0.4,0.4,.052,,-3.1,-0.3,-3.4,-0.1,ajincal01
214,2010-11,22,DAL,NBA,C,10,75,12.8,.435,.219,.094,8.1,18.0,13.3,4.3,2.1,5.1,2.9,21.4,,0.0,0.1,0.1,.084,,-3.6,1.5,-2.1,0.0,ajincal01
215,2010-11,22,TOR,NBA,C,24,265,12.0,.530,.267,.149,5.2,22.5,13.6,4.9,1.6,4.0,13.6,21.1,,0.0,0.2,0.2,.042,,-2.9,-0.8,-3.8,-0.1,ajincal01
216,2013-14,25,NOP,NBA,C,56,951,14.6,.589,.004,.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,,1.2,0.9,2.1,.104,,-1.5,0.8,-0.7,0.3,ajincal01
217,2014-15,26,NOP,NBA,C,68,957,19.9,.595,.000,.301,12.4,25.0,18.7,8.2,1.2,4.0,15.6,21.1,,1.9,1.2,3.2,.159,,-0.5,0.6,0.2,0.5,ajincal01
218,2015-16,27,NOP,NBA,C,59,861,13.8,.514,.003,.197,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,,0.2,0.9,1.0,.058,,-4.3,-0.2,-4.5,-0.5,ajincal01
219,2016-17,28,NOP,NBA,C,39,584,12.9,.529,.022,.225,8.3,23.8,16.0,3.1,1.7,3.1,13.7,17.2,,0.0,0.9,1.0,.080,,-5.1,1.0,-4.1,-0.3,ajincal01
220,2012-13,26,DAL,NBA,PG,3,9,15.3,.625,.500,.000,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,,0.0,0.0,0.0,.196,,4.7,-4.9,-0.2,0.0,akognjo01
221,2010-11,22,TOR,NBA,C,12,59,2.0,.189,.000,.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,,-0.2,0.0,-0.2,-0.142,,-8.2,0.0,-8.2,-0.1,alabiso01
222,2011-12,23,TOR,NBA,C,14,122,14.2,.418,.000,.222,14.6,30.4,22.6,4.1,0.9,6.0,11.2,17.2,,0.0,0.2,0.2,.083,,-5.6,1.5,-4.1,-0.1,alabiso01
223,1986-87,23,DEN,NBA,PF,64,1110,12.5,.516,.020,.228,6.5,14.2,10.1,8.9,0.9,1.4,10.3,18.8,,0.7,0.7,1.5,.064,,-2.1,-1.5,-3.6,-0.4,alarima01
224,1987-88,24,WSB,NBA,PF,63,769,11.6,.508,.060,.163,10.1,13.2,11.6,7.7,0.6,0.9,13.5,19.9,,0.3,0.6,0.9,.058,,-1.4,-1.5,-3.0,-0.2,alarima01
225,1988-89,25,WSB,NBA,PF,74,1141,13.3,.531,.088,.202,9.5,15.2,12.2,7.8,1.0,1.1,11.7,18.7,,1.2,1.0,2.2,.093,,-0.7,-1.0,-1.8,0.1,alarima01
226,1989-90,26,WSB,NBA,PF,82,1893,14.1,.510,.062,.169,8.5,12.8,10.7,10.5,1.5,1.2,10.7,20.4,,1.5,1.6,3.1,.079,,-0.4,-0.6,-1.0,0.5,alarima01
227,1990-91,27,WSB,NBA,PF,42,587,11.3,.496,.093,.213,7.6,14.2,10.9,11.2,1.3,0.8,14.0,20.3,,0.1,0.6,0.6,.050,,-2.4,-1.1,-3.6,-0.2,alarima01
228,2014-15,23,PHI,NBA,PF,41,540,12.0,.517,.064,.346,14.9,20.7,17.7,8.3,1.6,2.4,15.9,8.6,,0.7,0.7,1.4,.122,,-2.7,2.0,-0.7,0.2,aldemfu01
229,2010-11,22,OKC,NBA,C,18,142,7.0,.537,.000,.267,11.1,17.5,14.4,4.0,1.8,3.6,32.3,7.9,,0.0,0.2,0.2,.066,,-3.4,2.6,-0.8,0.0,aldrico01
230,2011-12,23,OKC,NBA,C,26,173,17.7,.592,.000,.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,,0.3,0.4,0.6,.176,,-2.4,2.7,0.3,0.1,aldrico01
231,2012-13,24,TOT,NBA,C,45,388,11.1,.563,.000,.250,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,,0.1,0.4,0.6,.070,,-4.8,0.7,-4.0,-0.2,aldrico01
232,2012-13,24,HOU,NBA,C,30,213,7.3,.532,.000,.209,6.5,23.7,15.2,4.1,0.7,3.2,23.0,12.5,,-0.1,0.3,0.2,.038,,-5.7,1.0,-4.8,-0.1,aldrico01
233,2012-13,24,SAC,NBA,C,15,175,15.7,.598,.000,.297,11.5,30.4,20.7,2.6,0.6,6.3,17.7,12.9,,0.2,0.2,0.4,.109,,-3.6,0.5,-3.1,-0.1,aldrico01
234,2013-14,25,NYK,NBA,C,46,330,19.1,.620,.000,.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,,0.6,0.6,1.2,.178,,-2.6,3.8,1.2,0.3,aldrico01
235,2014-15,26,NYK,NBA,C,61,976,18.1,.513,.000,.213,11.6,28.9,20.0,13.3,2.0,5.5,15.2,18.3,,0.8,1.4,2.2,.107,,-2.2,3.1,0.9,0.7,aldrico01
236,2015-16,27,LAC,NBA,C,60,800,21.3,.626,.000,.373,11.9,27.1,19.6,10.0,2.9,6.7,19.6,18.4,,1.4,2.0,3.5,.209,,-1.0,5.8,4.8,1.4,aldrico01
237,2016-17,28,MIN,NBA,C,62,531,12.7,.549,.000,.256,11.0,23.9,17.4,6.4,2.4,3.7,15.1,9.4,,0.6,0.7,1.3,.116,,-2.0,2.6,0.6,0.4,aldrico01
238,2017-18,29,MIN,NBA,C,21,49,6.0,.340,.000,.400,7.0,28.6,17.7,8.2,2.0,1.8,5.4,16.8,,-0.1,0.1,0.0,-0.013,,-7.0,0.1,-6.9,-0.1,aldrico01
239,2006-07,21,POR,NBA,C,63,1392,17.1,.533,.004,.240,12.6,15.3,13.9,3.2,0.9,4.2,7.5,19.3,,2.5,1.0,3.4,.118,,-0.3,-0.6,-0.9,0.4,aldrila01
240,2007-08,22,POR,NBA,PF,76,2649,18.5,.523,.006,.257,9.8,15.8,12.8,8.8,1.1,2.8,8.9,25.3,,3.5,2.8,6.2,.113,,0.1,0.7,0.8,1.8,aldrila01
241,2008-09,23,POR,NBA,PF,81,3004,19.1,.529,.023,.269,9.5,15.6,12.5,9.3,1.4,2.0,8.0,23.7,,6.1,3.3,9.5,.151,,1.2,0.7,1.9,3.0,aldrila01
242,2009-10,24,POR,NBA,PF,78,2922,18.2,.535,.014,.260,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,,5.5,3.3,8.8,.145,,0.9,0.6,1.6,2.6,aldrila01
243,2010-11,25,POR,NBA,PF,81,3211,21.5,.549,.016,.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,,7.6,3.5,11.1,.166,,1.9,0.5,2.4,3.5,aldrila01
244,,26,POR,NBA,PF,55,1994,22.7,.560,.012,.291,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27.0,,5.4,1.6,7.0,.169,,2.7,-0.2,2.4,2.2,aldrila01
245,,27,POR,NBA,PF,74,2790,20.4,.530,.011,.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,,4.8,2.3,7.2,.124,,0.3,0.5,0.8,2.0,aldrila01
246,,28,POR,NBA,PF,69,2498,21.8,.507,.011,.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,,4.0,3.5,7.5,.144,,-0.4,0.7,0.3,1.5,aldrila01
247,,29,POR,NBA,PF,71,2512,22.8,.528,.074,.256,7.7,22.9,15.5,9.2,1.0,1.9,7.2,30.2,,4.9,3.7,8.6,.165,,0.3,0.0,0.3,1.4,aldrila01
248,,30,SAS,NBA,PF,74,2261,22.4,.565,.015,.289,9.2,22.2,15.9,8.1,0.9,2.8,7.8,25.9,,5.6,4.5,10.1,.215,,0.7,1.1,1.8,2.2,aldrila01
249,2016-17,31,SAS,NBA,PF,72,2335,18.6,.532,.053,.258,8.5,16.6,12.7,9.9,1.0,3.0,7.7,24.5,,3.5,3.7,7.2,.149,,-0.3,1.3,1.0,1.8,aldrila01
250,,32,SAS,NBA,C,75,2509,25.0,.570,.068,.296,10.8,17.3,14.0,11.3,0.9,3.0,6.8,29.1,,7.4,3.5,10.9,.209,,3.0,0.3,3.3,3.3,aldrila01
251,1984-85,25,GSW,NBA,C,74,1114,9.1,.509,.003,.223,8.1,20.1,13.6,4.4,0.6,0.8,16.3,15.6,,0.1,0.4,0.4,.019,,-3.9,-2.0,-5.9,-1.1,aleksch01
252,2015-16,20,POR,NBA,PF,8,36,11.6,.500,.000,.000,6.0,12.1,9.0,0.0,1.4,4.4,9.1,13.3,,0.0,0.0,0.0,.052,,-5.7,-1.3,-7.0,0.0,alexacl01
253,1995-96,22,SAS,NBA,PG,60,560,8.7,.506,.426,.161,1.9,6.3,4.2,31.6,2.5,0.3,29.1,18.8,,-0.5,0.7,0.2,.021,,-3.1,-1.6,-4.7,-0.4,alexaco01
254,1996-97,23,SAS,NBA,PG,80,1454,14.3,.528,.514,.263,2.3,8.0,5.1,30.0,3.1,0.9,21.1,22.2,,0.5,0.6,1.1,.035,,0.8,-2.1,-1.3,0.2,alexaco01
